gene1,gene2,D,Wn
KIR2DL5B,HLA-C,0.753583023662655,0.61872000190642
HLA-C,KIR2DL5B,0.753583023662655,0.61872000190642
KIR2DL5B,HLA-DMA,0.371297659715333,0.309358488314265
HLA-DMA,KIR2DL5B,0.371297659715333,0.309358488314265
KIR2DL5B,HLA-DMB,0.464361089685727,0.349346039969582
HLA-DMB,KIR2DL5B,0.464361089685727,0.349346039969582
KIR2DL5B,HLA-DOA,0.670139088427407,0.484414719048154
HLA-DOA,KIR2DL5B,0.670139088427407,0.484414719048154
KIR2DL5B,HLA-DOB,0.474657884607869,0.399521563004513
HLA-DOB,KIR2DL5B,0.474657884607869,0.399521563004513
KIR2DL5B,HLA-DPA1,0.558499365141396,0.461483314416009
HLA-DPA1,KIR2DL5B,0.558499365141396,0.461483314416009
KIR2DL5B,HLA-DPA2,0.378965199960096,0.421036751241106
HLA-DPA2,KIR2DL5B,0.378965199960096,0.421036751241106
KIR2DL5B,HLA-DPB1,0.807811351094668,0.675089902009531
HLA-DPB1,KIR2DL5B,0.807811351094668,0.675089902009531
KIR2DL5B,HLA-DPB2,0.371037257268738,0.400555905490008
HLA-DPB2,KIR2DL5B,0.371037257268738,0.400555905490008
KIR2DL5B,HLA-DQA1,0.649101951513106,0.497998117269292
HLA-DQA1,KIR2DL5B,0.649101951513106,0.497998117269292
KIR2DL5B,HLA-DQA2,0.41325030119839,0.356768240506187
HLA-DQA2,KIR2DL5B,0.41325030119839,0.356768240506187
KIR2DL5B,HLA-DQB1,0.712924892505207,0.570461697191255
HLA-DQB1,KIR2DL5B,0.712924892505207,0.570461697191255
KIR2DL5B,HLA-DQB2,0.445320497522261,0.394626234687284
HLA-DQB2,KIR2DL5B,0.445320497522261,0.394626234687284
KIR2DL5B,HLA-DRA,0.621833044514432,0.484906618811426
HLA-DRA,KIR2DL5B,0.621833044514432,0.484906618811426
KIR2DL5B,HLA-DRB1,0.808222801690662,0.707285477708953
HLA-DRB1,KIR2DL5B,0.808222801690662,0.707285477708953
KIR2DL5B,HLA-DRB3,0.408651123281298,0.352010726029477
HLA-DRB3,KIR2DL5B,0.408651123281298,0.352010726029477
KIR2DL5B,HLA-DRB4,0.429825840990412,0.401785716223799
HLA-DRB4,KIR2DL5B,0.429825840990412,0.401785716223799
KIR2DL5B,HLA-DRB5,0.457371280222715,0.402901685631264
HLA-DRB5,KIR2DL5B,0.457371280222715,0.402901685631264
KIR2DL5B,HLA-E,0.349694524809187,0.422523553743815
HLA-E,KIR2DL5B,0.349694524809187,0.422523553743815
KIR2DL5B,HLA-F,0.611634112938951,0.402650661992395
HLA-F,KIR2DL5B,0.611634112938951,0.402650661992395
KIR2DL5B,HLA-G,0.613044967261678,0.451568382483685
HLA-G,KIR2DL5B,0.613044967261678,0.451568382483685
KIR2DL5B,HLA-H,0.547016363226936,0.433041221914917
HLA-H,KIR2DL5B,0.547016363226936,0.433041221914917
KIR2DL5B,HLA-J,0.519503498979979,0.451898677385524
HLA-J,KIR2DL5B,0.519503498979979,0.451898677385524
KIR2DL5B,HLA-K,0.377048116176657,0.443876905475883
HLA-K,KIR2DL5B,0.377048116176657,0.443876905475883
KIR2DL5B,HLA-L,0.357922669696332,0.560315732548808
HLA-L,KIR2DL5B,0.357922669696332,0.560315732548808
KIR2DL5B,HLA-N,0.497456682202168,0.48258944520117
HLA-N,KIR2DL5B,0.497456682202168,0.48258944520117
KIR2DL5B,HLA-P,0.361291344242678,0.386577908369836
HLA-P,KIR2DL5B,0.361291344242678,0.386577908369836
KIR2DL5B,HLA-S,0.75879531278436,0.699117377268995
HLA-S,KIR2DL5B,0.75879531278436,0.699117377268995
KIR2DL5B,HLA-T,0.364974100428099,0.389802117645014
HLA-T,KIR2DL5B,0.364974100428099,0.389802117645014
KIR2DL5B,HLA-U,0.398258761986277,0.40010432598366
HLA-U,KIR2DL5B,0.398258761986277,0.40010432598366
KIR2DL5B,HLA-V,0.440633714882225,0.454159454563029
HLA-V,KIR2DL5B,0.440633714882225,0.454159454563029
KIR2DL5B,HLA-W,0.467416577750054,0.405208204984328
HLA-W,KIR2DL5B,0.467416577750054,0.405208204984328
KIR2DL5B,HLA-Y,0,NaN
HLA-Y,KIR2DL5B,0,NaN
KIR2DL5B,KIR2DL5A,0.786695518600521,0.715775594361743
KIR2DL5A,KIR2DL5B,0.786695518600521,0.715775594361743
KIR2DL5B,KIR2DS3,0.730961251219907,0.627401212925281
KIR2DS3,KIR2DL5B,0.730961251219907,0.627401212925281
KIR2DL5B,MICA,0.506776239550462,0.446218714197635
MICA,KIR2DL5B,0.506776239550462,0.446218714197635
KIR2DL5B,MICB,0.417708269918516,0.425621613713866
MICB,KIR2DL5B,0.417708269918516,0.425621613713866
KIR2DL5B,TAP1,0.411910305957256,0.44277563066586
TAP1,KIR2DL5B,0.411910305957256,0.44277563066586
KIR2DL5B,TAP2,0.473563085127587,0.357351960606282
TAP2,KIR2DL5B,0.473563085127587,0.357351960606282
KIR2DP1,CYP2D6,0.469153356068661,0.316944843748577
CYP2D6,KIR2DP1,0.469153356068661,0.316944843748577
KIR2DP1,HLA-A,0.633992783691626,0.461601291952854
HLA-A,KIR2DP1,0.633992783691626,0.461601291952854
KIR2DP1,HLA-B,0.67387373212931,0.385626588188201
HLA-B,KIR2DP1,0.67387373212931,0.385626588188201
KIR2DP1,HLA-C,0.594044864024472,0.31215224648445
HLA-C,KIR2DP1,0.594044864024472,0.31215224648445
KIR2DP1,HLA-DMA,0.276724157270434,0.409652639256597
HLA-DMA,KIR2DP1,0.276724157270434,0.409652639256597
KIR2DP1,HLA-DMB,0.337019181392009,0.260561599604266
HLA-DMB,KIR2DP1,0.337019181392009,0.260561599604266
KIR2DP1,HLA-DOA,0.478994042360563,0.277091887627649
HLA-DOA,KIR2DP1,0.478994042360563,0.277091887627649
KIR2DP1,HLA-DOB,0.323536362660435,0.292574923106538
HLA-DOB,KIR2DP1,0.323536362660435,0.292574923106538
KIR2DP1,HLA-DPA1,0.448936269205115,0.322534311605934
HLA-DPA1,KIR2DP1,0.448936269205115,0.322534311605934
KIR2DP1,HLA-DPA2,0.267739281160408,0.292224911675158
HLA-DPA2,KIR2DP1,0.267739281160408,0.292224911675158
KIR2DP1,HLA-DPB1,0.69726484704959,0.484447823241192
HLA-DPB1,KIR2DP1,0.69726484704959,0.484447823241192
KIR2DP1,HLA-DPB2,0.333043753821212,0.326625183792361
HLA-DPB2,KIR2DP1,0.333043753821212,0.326625183792361
KIR2DP1,HLA-DQA1,0.480818104650885,0.255394697079124
HLA-DQA1,KIR2DP1,0.480818104650885,0.255394697079124
KIR2DP1,HLA-DQA2,0.351447383637765,0.349639525623329
HLA-DQA2,KIR2DP1,0.351447383637765,0.349639525623329
KIR2DP1,HLA-DQB1,0.58499284557481,0.326803368820383
HLA-DQB1,KIR2DP1,0.58499284557481,0.326803368820383
KIR2DP1,HLA-DQB2,0.349138931345407,0.279733262319213
HLA-DQB2,KIR2DP1,0.349138931345407,0.279733262319213
KIR2DP1,HLA-DRA,0.483306266485012,0.277470440667693
HLA-DRA,KIR2DP1,0.483306266485012,0.277470440667693
KIR2DP1,HLA-DRB1,0.698452560679307,0.445373877949656
HLA-DRB1,KIR2DP1,0.698452560679307,0.445373877949656
KIR2DP1,HLA-DRB3,0.325766794340944,0.326887491498954
HLA-DRB3,KIR2DP1,0.325766794340944,0.326887491498954
KIR2DP1,HLA-DRB4,0.304922925124521,0.26244986050118
HLA-DRB4,KIR2DP1,0.304922925124521,0.26244986050118
KIR2DP1,HLA-DRB5,0.299343402674439,0.288493530773868
HLA-DRB5,KIR2DP1,0.299343402674439,0.288493530773868
KIR2DP1,HLA-E,0.264084196054495,0.273032160355966
HLA-E,KIR2DP1,0.264084196054495,0.273032160355966
KIR2DP1,HLA-F,0.454454023640834,0.299871702072926
HLA-F,KIR2DP1,0.454454023640834,0.299871702072926
KIR2DP1,HLA-G,0.484715785126386,0.298370681593682
HLA-G,KIR2DP1,0.484715785126386,0.298370681593682
KIR2DP1,HLA-H,0.478773581386226,0.299730020938501
HLA-H,KIR2DP1,0.478773581386226,0.299730020938501
KIR2DP1,HLA-J,0.392539017282687,0.289442914468449
HLA-J,KIR2DP1,0.392539017282687,0.289442914468449
KIR2DP1,HLA-K,0.283190367191728,0.29163563350465
HLA-K,KIR2DP1,0.283190367191728,0.29163563350465
KIR2DP1,HLA-L,0.259971886189341,0.308264413833353
HLA-L,KIR2DP1,0.259971886189341,0.308264413833353
KIR2DP1,HLA-N,0.408045401893521,0.432143575646737
HLA-N,KIR2DP1,0.408045401893521,0.432143575646737
KIR2DP1,HLA-P,0.283024618024079,0.326732526409078
HLA-P,KIR2DP1,0.283024618024079,0.326732526409078
KIR2DP1,HLA-S,0.757116386909955,0.740504753500619
HLA-S,KIR2DP1,0.757116386909955,0.740504753500619
KIR2DP1,HLA-T,0.268238920714131,0.256068026263485
HLA-T,KIR2DP1,0.268238920714131,0.256068026263485
KIR2DP1,HLA-U,0.292236861936898,0.334112686860428
HLA-U,KIR2DP1,0.292236861936898,0.334112686860428
KIR2DP1,HLA-V,0.384774951124003,0.446718396225681
HLA-V,KIR2DP1,0.384774951124003,0.446718396225681
KIR2DP1,HLA-W,0.326446001686242,0.314723410893017
HLA-W,KIR2DP1,0.326446001686242,0.314723410893017
KIR2DP1,HLA-Y,0,NaN
HLA-Y,KIR2DP1,0,NaN
KIR2DP1,KIR2DL1,0.81032159082399,0.510627465680688
KIR2DL1,KIR2DP1,0.81032159082399,0.510627465680688
KIR2DP1,KIR2DL3,0.571868939262073,0.424237948713885
KIR2DL3,KIR2DP1,0.571868939262073,0.424237948713885
KIR2DP1,KIR2DL5A,0.73020536161251,0.519126377998523
KIR2DL5A,KIR2DP1,0.73020536161251,0.519126377998523
KIR2DP1,KIR2DL5B,0.774602088455521,0.552274283684013
KIR2DL5B,KIR2DP1,0.774602088455521,0.552274283684013
KIR2DP1,KIR2DS1,0.648694157067576,0.468918724814634
KIR2DS1,KIR2DP1,0.648694157067576,0.468918724814634
KIR2DP1,KIR2DS3,0.809265746279642,0.482114657325435
KIR2DS3,KIR2DP1,0.809265746279642,0.482114657325435
KIR2DP1,KIR2DS5,0.748430322795293,0.465503534217854
KIR2DS5,KIR2DP1,0.748430322795293,0.465503534217854
KIR2DP1,KIR3DS1,0.6559925221669,0.446658912374797
KIR3DS1,KIR2DP1,0.6559925221669,0.446658912374797
KIR2DP1,MICA,0.384961816625249,0.303411176093245
MICA,KIR2DP1,0.384961816625249,0.303411176093245
KIR2DP1,MICB,0.266638980917605,0.278947851886823
MICB,KIR2DP1,0.266638980917605,0.278947851886823
KIR2DP1,TAP1,0.288958162331427,0.28535222833164
TAP1,KIR2DP1,0.288958162331427,0.28535222833164
KIR2DP1,TAP2,0.320313620421835,0.253116072656641
TAP2,KIR2DP1,0.320313620421835,0.253116072656641
KIR2DS1,CYP2D6,0.466351411349595,0.386338001344269
CYP2D6,KIR2DS1,0.466351411349595,0.386338001344269
KIR2DS1,HLA-A,0.655091074576974,0.553979106030454
HLA-A,KIR2DS1,0.655091074576974,0.553979106030454
KIR2DS1,HLA-B,0.734995987608451,0.551175189930392
HLA-B,KIR2DS1,0.734995987608451,0.551175189930392
KIR2DS1,HLA-C,0.633360190814175,0.457582421273476
HLA-C,KIR2DS1,0.633360190814175,0.457582421273476
KIR2DS1,HLA-DMA,0.305506857838958,0.308469392418802
HLA-DMA,KIR2DS1,0.305506857838958,0.308469392418802
KIR2DS1,HLA-DMB,0.342431800968323,0.273626263451839
HLA-DMB,KIR2DS1,0.342431800968323,0.273626263451839
KIR2DS1,HLA-DOA,0.469115159770874,0.341403763023578
HLA-DOA,KIR2DS1,0.469115159770874,0.341403763023578
KIR2DS1,HLA-DOB,0.357895715422519,0.30541175106771
HLA-DOB,KIR2DS1,0.357895715422519,0.30541175106771
KIR2DS1,HLA-DPA1,0.431764880230457,0.270339182693588
HLA-DPA1,KIR2DS1,0.431764880230457,0.270339182693588
KIR2DS1,HLA-DPA2,0.231917927408302,0.253569204188454
HLA-DPA2,KIR2DS1,0.231917927408302,0.253569204188454
KIR2DS1,HLA-DPB1,0.705362711633841,0.590775750154485
HLA-DPB1,KIR2DS1,0.705362711633841,0.590775750154485
KIR2DS1,HLA-DPB2,0.283531034064708,0.272955735647453
HLA-DPB2,KIR2DS1,0.283531034064708,0.272955735647453
KIR2DS1,HLA-DQA1,0.545720171057261,0.312954655979309
HLA-DQA1,KIR2DS1,0.545720171057261,0.312954655979309
KIR2DS1,HLA-DQA2,0.294850021395606,0.287692080499686
HLA-DQA2,KIR2DS1,0.294850021395606,0.287692080499686
KIR2DS1,HLA-DQB1,0.617263168912875,0.492466384496706
HLA-DQB1,KIR2DS1,0.617263168912875,0.492466384496706
KIR2DS1,HLA-DQB2,0.285309594410243,0.297841576650249
HLA-DQB2,KIR2DS1,0.285309594410243,0.297841576650249
KIR2DS1,HLA-DRA,0.54890912918822,0.336326689646669
HLA-DRA,KIR2DS1,0.54890912918822,0.336326689646669
KIR2DS1,HLA-DRB1,0.756064645620342,0.615039210613231
HLA-DRB1,KIR2DS1,0.756064645620342,0.615039210613231
KIR2DS1,HLA-DRB3,0.38956541462594,0.29237487891291
HLA-DRB3,KIR2DS1,0.38956541462594,0.29237487891291
KIR2DS1,HLA-DRB4,0.326368626850013,0.274532897278799
HLA-DRB4,KIR2DS1,0.326368626850013,0.274532897278799
KIR2DS1,HLA-DRB5,0.359695868448321,0.283715276117063
HLA-DRB5,KIR2DS1,0.359695868448321,0.283715276117063
KIR2DS1,HLA-E,0.26997066977409,0.258524466821444
HLA-E,KIR2DS1,0.26997066977409,0.258524466821444
KIR2DS1,HLA-F,0.438124744003232,0.373822935929344
HLA-F,KIR2DS1,0.438124744003232,0.373822935929344
KIR2DS1,HLA-G,0.479890699176782,0.382570481114169
HLA-G,KIR2DS1,0.479890699176782,0.382570481114169
KIR2DS1,HLA-H,0.438354186779727,0.271461473695196
HLA-H,KIR2DS1,0.438354186779727,0.271461473695196
KIR2DS1,HLA-J,0.395485057619273,0.253302427052731
HLA-J,KIR2DS1,0.395485057619273,0.253302427052731
KIR2DS1,HLA-K,0.298307280038217,0.25646893680332
HLA-K,KIR2DS1,0.298307280038217,0.25646893680332
KIR2DS1,HLA-L,0.30490816343011,0.306991093870599
HLA-L,KIR2DS1,0.30490816343011,0.306991093870599
KIR2DS1,HLA-N,0.418086204145727,0.495553405158931
HLA-N,KIR2DS1,0.418086204145727,0.495553405158931
KIR2DS1,HLA-P,0.287969968503024,0.292699713369473
HLA-P,KIR2DS1,0.287969968503024,0.292699713369473
KIR2DS1,HLA-S,0.733664670867754,0.641352713869445
HLA-S,KIR2DS1,0.733664670867754,0.641352713869445
KIR2DS1,HLA-T,0.265142344637841,0.244073507379077
HLA-T,KIR2DS1,0.265142344637841,0.244073507379077
KIR2DS1,HLA-U,0.366883828214739,0.301922255058373
HLA-U,KIR2DS1,0.366883828214739,0.301922255058373
KIR2DS1,HLA-V,0.366547579427852,0.41561256390363
HLA-V,KIR2DS1,0.366547579427852,0.41561256390363
KIR2DS1,HLA-W,0.364168991753796,0.295052838391265
HLA-W,KIR2DS1,0.364168991753796,0.295052838391265
KIR2DS1,HLA-Y,0,NaN
HLA-Y,KIR2DS1,0,NaN
KIR2DS1,KIR2DL5A,0.651982973066408,0.395334285061988
KIR2DL5A,KIR2DS1,0.651982973066408,0.395334285061988
KIR2DS1,KIR2DL5B,0.648241990279046,0.506448210434821
KIR2DL5B,KIR2DS1,0.648241990279046,0.506448210434821
KIR2DS1,KIR2DS3,0.712183175338264,0.535025391281495
KIR2DS3,KIR2DS1,0.712183175338264,0.535025391281495
KIR2DS1,KIR2DS5,0.67113236153872,0.492354493804472
KIR2DS5,KIR2DS1,0.67113236153872,0.492354493804472
KIR2DS1,KIR3DS1,0.587025193264105,0.457259016831008
KIR3DS1,KIR2DS1,0.587025193264105,0.457259016831008
KIR2DS1,MICA,0.500765309497359,0.323623549524437
MICA,KIR2DS1,0.500765309497359,0.323623549524437
KIR2DS1,MICB,0.323272918435664,0.286559241434621
MICB,KIR2DS1,0.323272918435664,0.286559241434621
KIR2DS1,TAP1,0.319447023262857,0.301045668057869
TAP1,KIR2DS1,0.319447023262857,0.301045668057869
KIR2DS1,TAP2,0.371873321330951,0.312745920150601
TAP2,KIR2DS1,0.371873321330951,0.312745920150601
KIR2DS2,CYP2D6,0.538472826230332,0.390308643510008
CYP2D6,KIR2DS2,0.538472826230332,0.390308643510008
KIR2DS2,HLA-A,0.747767915551429,0.534058218141842
HLA-A,KIR2DS2,0.747767915551429,0.534058218141842
KIR2DS2,HLA-B,0.761896470263318,0.493537724702881
HLA-B,KIR2DS2,0.761896470263318,0.493537724702881
KIR2DS2,HLA-C,0.705684539146881,0.403629884144105
HLA-C,KIR2DS2,0.705684539146881,0.403629884144105
KIR2DS2,HLA-DMA,0.405892275576426,0.522683627278587
HLA-DMA,KIR2DS2,0.405892275576426,0.522683627278587
KIR2DS2,HLA-DMB,0.410418886474643,0.323730567746629
HLA-DMB,KIR2DS2,0.410418886474643,0.323730567746629
KIR2DS2,HLA-DOA,0.553445887552116,0.321511932065147
HLA-DOA,KIR2DS2,0.553445887552116,0.321511932065147
KIR2DS2,HLA-DOB,0.420530430012651,0.368224349458204
HLA-DOB,KIR2DS2,0.420530430012651,0.368224349458204
KIR2DS2,HLA-DPA1,0.504392764910598,0.314356834127056
HLA-DPA1,KIR2DS2,0.504392764910598,0.314356834127056
KIR2DS2,HLA-DPA2,0.350454505632848,0.375770889768498
HLA-DPA2,KIR2DS2,0.350454505632848,0.375770889768498
KIR2DS2,HLA-DPB1,0.765466235737958,0.577950678295116
HLA-DPB1,KIR2DS2,0.765466235737958,0.577950678295116
KIR2DS2,HLA-DPB2,0.354599134981448,0.392185084873556
HLA-DPB2,KIR2DS2,0.354599134981448,0.392185084873556
KIR2DS2,HLA-DQA1,0.589386379017509,0.318247294188997
HLA-DQA1,KIR2DS2,0.589386379017509,0.318247294188997
KIR2DS2,HLA-DQA2,0.384687461001985,0.293217746065603
HLA-DQA2,KIR2DS2,0.384687461001985,0.293217746065603
KIR2DS2,HLA-DQB1,0.669594419242661,0.51707908679046
HLA-DQB1,KIR2DS2,0.669594419242661,0.51707908679046
KIR2DS2,HLA-DQB2,0.413331388249882,0.367689631032246
HLA-DQB2,KIR2DS2,0.413331388249882,0.367689631032246
KIR2DS2,HLA-DRA,0.591183113882276,0.337982022037801
HLA-DRA,KIR2DS2,0.591183113882276,0.337982022037801
KIR2DS2,HLA-DRB1,0.775059211382327,0.518846163496777
HLA-DRB1,KIR2DS2,0.775059211382327,0.518846163496777
KIR2DS2,HLA-DRB3,0.44218394223189,0.391608189261451
HLA-DRB3,KIR2DS2,0.44218394223189,0.391608189261451
KIR2DS2,HLA-DRB4,0.403419931997832,0.350681186021545
HLA-DRB4,KIR2DS2,0.403419931997832,0.350681186021545
KIR2DS2,HLA-DRB5,0.397368937618909,0.365019762026521
HLA-DRB5,KIR2DS2,0.397368937618909,0.365019762026521
KIR2DS2,HLA-E,0.326900984229079,0.333310462123653
HLA-E,KIR2DS2,0.326900984229079,0.333310462123653
KIR2DS2,HLA-F,0.536990678875129,0.35508136661724
HLA-F,KIR2DS2,0.536990678875129,0.35508136661724
KIR2DS2,HLA-G,0.550974993044255,0.398863398563998
HLA-G,KIR2DS2,0.550974993044255,0.398863398563998
KIR2DS2,HLA-H,0.532145600966076,0.346170397636534
HLA-H,KIR2DS2,0.532145600966076,0.346170397636534
KIR2DS2,HLA-J,0.483269805324596,0.378448321390875
HLA-J,KIR2DS2,0.483269805324596,0.378448321390875
KIR2DS2,HLA-K,0.363521561185584,0.368280938534534
HLA-K,KIR2DS2,0.363521561185584,0.368280938534534
KIR2DS2,HLA-L,0.337619341474349,0.374610106523032
HLA-L,KIR2DS2,0.337619341474349,0.374610106523032
KIR2DS2,HLA-N,0.483228666774867,0.570533967573136
HLA-N,KIR2DS2,0.483228666774867,0.570533967573136
KIR2DS2,HLA-P,0.348035727231072,0.363387821119652
HLA-P,KIR2DS2,0.348035727231072,0.363387821119652
KIR2DS2,HLA-S,0.866758199947128,0.752772633125043
HLA-S,KIR2DS2,0.866758199947128,0.752772633125043
KIR2DS2,HLA-T,0.332434561403769,0.340731824462462
HLA-T,KIR2DS2,0.332434561403769,0.340731824462462
KIR2DS2,HLA-U,0.379021801882097,0.358349894511397
HLA-U,KIR2DS2,0.379021801882097,0.358349894511397
KIR2DS2,HLA-V,0.422986920625209,0.473825306105633
HLA-V,KIR2DS2,0.422986920625209,0.473825306105633
KIR2DS2,HLA-W,0.431503529934223,0.354776199786236
HLA-W,KIR2DS2,0.431503529934223,0.354776199786236
KIR2DS2,HLA-Y,1,Inf
HLA-Y,KIR2DS2,1,Inf
KIR2DS2,KIR2DL1,0.797622964562893,0.574087101426873
KIR2DL1,KIR2DS2,0.797622964562893,0.574087101426873
KIR2DS2,KIR2DL3,0.632136844269146,0.476031864472918
KIR2DL3,KIR2DS2,0.632136844269146,0.476031864472918
KIR2DS2,KIR2DL5A,0.769076134564623,0.517510569984886
KIR2DL5A,KIR2DS2,0.769076134564623,0.517510569984886
KIR2DS2,KIR2DL5B,0.727329179764896,0.491550115798124
KIR2DL5B,KIR2DS2,0.727329179764896,0.491550115798124
KIR2DS2,KIR2DP1,0.711768389447893,0.449719885328463
KIR2DP1,KIR2DS2,0.711768389447893,0.449719885328463
KIR2DS2,KIR2DS1,0.684200013974966,0.547154236642309
KIR2DS1,KIR2DS2,0.684200013974966,0.547154236642309
KIR2DS2,KIR2DS3,0.754642183325489,0.47035918510656
KIR2DS3,KIR2DS2,0.754642183325489,0.47035918510656
KIR2DS2,KIR2DS5,0.754453618102405,0.511507216009406
KIR2DS5,KIR2DS2,0.754453618102405,0.511507216009406
KIR2DS2,KIR3DS1,0.76986822772725,0.501026554139498
KIR3DS1,KIR2DS2,0.76986822772725,0.501026554139498
KIR2DS2,MICA,0.507744479832928,0.378334045222744
MICA,KIR2DS2,0.507744479832928,0.378334045222744
KIR2DS2,MICB,0.343434774448545,0.437039228973208
MICB,KIR2DS2,0.343434774448545,0.437039228973208
KIR2DS2,TAP1,0.366009235598712,0.37998697947816
TAP1,KIR2DS2,0.366009235598712,0.37998697947816
KIR2DS2,TAP2,0.443379260181806,0.344734821433494
TAP2,KIR2DS2,0.443379260181806,0.344734821433494
KIR2DS3,CYP2D6,0.63265338374959,0.47899901028147
CYP2D6,KIR2DS3,0.63265338374959,0.47899901028147
KIR2DS3,HLA-A,0.786253856365427,0.603514432872215
HLA-A,KIR2DS3,0.786253856365427,0.603514432872215
KIR2DS3,HLA-B,0.806569797780818,0.566441442174963
HLA-B,KIR2DS3,0.806569797780818,0.566441442174963
KIR2DS3,HLA-C,0.75873788443882,0.520158327041835
HLA-C,KIR2DS3,0.75873788443882,0.520158327041835
KIR2DS3,HLA-DMA,0.378380361404561,0.464978615353186
HLA-DMA,KIR2DS3,0.378380361404561,0.464978615353186
KIR2DS3,HLA-DMB,0.498910171608536,0.434736025582674
HLA-DMB,KIR2DS3,0.498910171608536,0.434736025582674
KIR2DS3,HLA-DOA,0.629853520193123,0.492534349283454
HLA-DOA,KIR2DS3,0.629853520193123,0.492534349283454
KIR2DS3,HLA-DOB,0.479648508016789,0.469347518617957
HLA-DOB,KIR2DS3,0.479648508016789,0.469347518617957
KIR2DS3,HLA-DPA1,0.620625528743125,0.42081480858425
HLA-DPA1,KIR2DS3,0.620625528743125,0.42081480858425
KIR2DS3,HLA-DPA2,0.413817842260357,0.447961530380335
HLA-DPA2,KIR2DS3,0.413817842260357,0.447961530380335
KIR2DS3,HLA-DPB1,0.818209252664504,0.633429616199471
HLA-DPB1,KIR2DS3,0.818209252664504,0.633429616199471
KIR2DS3,HLA-DPB2,0.449497781703796,0.443897592596111
HLA-DPB2,KIR2DS3,0.449497781703796,0.443897592596111
KIR2DS3,HLA-DQA1,0.678025221306519,0.42912739666757
HLA-DQA1,KIR2DS3,0.678025221306519,0.42912739666757
KIR2DS3,HLA-DQA2,0.413758618332797,0.458285657031717
HLA-DQA2,KIR2DS3,0.413758618332797,0.458285657031717
KIR2DS3,HLA-DQB1,0.722604602589481,0.453167728868304
HLA-DQB1,KIR2DS3,0.722604602589481,0.453167728868304
KIR2DS3,HLA-DQB2,0.445233315880113,0.473957506036681
HLA-DQB2,KIR2DS3,0.445233315880113,0.473957506036681
KIR2DS3,HLA-DRA,0.659922346152878,0.410634259502469
HLA-DRA,KIR2DS3,0.659922346152878,0.410634259502469
KIR2DS3,HLA-DRB1,0.822428196327033,0.615002526916079
HLA-DRB1,KIR2DS3,0.822428196327033,0.615002526916079
KIR2DS3,HLA-DRB3,0.53913005652013,0.427999942307864
HLA-DRB3,KIR2DS3,0.53913005652013,0.427999942307864
KIR2DS3,HLA-DRB4,0.468476748545724,0.38859808754289
HLA-DRB4,KIR2DS3,0.468476748545724,0.38859808754289
KIR2DS3,HLA-DRB5,0.497177730098853,0.4437033493394
HLA-DRB5,KIR2DS3,0.497177730098853,0.4437033493394
KIR2DS3,HLA-E,0.419686737291488,0.372664196994099
HLA-E,KIR2DS3,0.419686737291488,0.372664196994099
KIR2DS3,HLA-F,0.591071265523214,0.422547280958634
HLA-F,KIR2DS3,0.591071265523214,0.422547280958634
KIR2DS3,HLA-G,0.658029506792662,0.45340863548628
HLA-G,KIR2DS3,0.658029506792662,0.45340863548628
KIR2DS3,HLA-H,0.607166385699321,0.450596289844622
HLA-H,KIR2DS3,0.607166385699321,0.450596289844622
KIR2DS3,HLA-J,0.578612596776156,0.472541848805931
HLA-J,KIR2DS3,0.578612596776156,0.472541848805931
KIR2DS3,HLA-K,0.453747693623879,0.473250668569271
HLA-K,KIR2DS3,0.453747693623879,0.473250668569271
KIR2DS3,HLA-L,0.402671844655858,0.513326388658762
HLA-L,KIR2DS3,0.402671844655858,0.513326388658762
KIR2DS3,HLA-N,0.564908245023819,0.568507247381075
HLA-N,KIR2DS3,0.564908245023819,0.568507247381075
KIR2DS3,HLA-P,0.446923866261153,0.459611691098306
HLA-P,KIR2DS3,0.446923866261153,0.459611691098306
KIR2DS3,HLA-S,0.90546218487395,0.85484148720916
HLA-S,KIR2DS3,0.90546218487395,0.85484148720916
KIR2DS3,HLA-T,0.434053194171432,0.393204991943357
HLA-T,KIR2DS3,0.434053194171432,0.393204991943357
KIR2DS3,HLA-U,0.451770376725089,0.417134259017692
HLA-U,KIR2DS3,0.451770376725089,0.417134259017692
KIR2DS3,HLA-V,0.561089168776635,0.596777199635575
HLA-V,KIR2DS3,0.561089168776635,0.596777199635575
KIR2DS3,HLA-W,0.536077183217151,0.461929003492236
HLA-W,KIR2DS3,0.536077183217151,0.461929003492236
KIR2DS3,HLA-Y,0,NaN
HLA-Y,KIR2DS3,0,NaN
KIR2DS3,KIR2DL5A,0.743947178683752,0.616716823965242
KIR2DL5A,KIR2DS3,0.743947178683752,0.616716823965242
KIR2DS3,MICA,0.577788855299395,0.420626170245023
MICA,KIR2DS3,0.577788855299395,0.420626170245023
KIR2DS3,MICB,0.475720572373114,0.460515028545482
MICB,KIR2DS3,0.475720572373114,0.460515028545482
KIR2DS3,TAP1,0.473226544636573,0.454887634573413
TAP1,KIR2DS3,0.473226544636573,0.454887634573413
KIR2DS3,TAP2,0.484218338352419,0.439613722052723
TAP2,KIR2DS3,0.484218338352419,0.439613722052723
KIR2DS4,CYP2D6,0.327066337965014,0.317469724205285
CYP2D6,KIR2DS4,0.327066337965014,0.317469724205285
KIR2DS4,HLA-A,0.495598864427382,0.455312378667903
HLA-A,KIR2DS4,0.495598864427382,0.455312378667903
KIR2DS4,HLA-B,0.521154299945709,0.37622233148119
