gene1,gene2,D,Wn,hap_num,sample_num
HLA-H,KIR2DL3,0.312918575236253,0.211249975264002,250,622
KIR2DL3,HLA-J,0.26950276831932,0.188472650636308,230,732
HLA-J,KIR2DL3,0.26950276831932,0.188472650636308,230,732
KIR2DL3,HLA-K,0.160665102922442,0.17128004318053,126,626
HLA-K,KIR2DL3,0.160665102922442,0.17128004318053,126,626
KIR2DL3,HLA-L,0.167315403802338,0.20920582023274,99,762
HLA-L,KIR2DL3,0.167315403802338,0.20920582023274,99,762
KIR2DL3,HLA-N,0.236023252892394,0.286670258959988,59,187
HLA-N,KIR2DL3,0.236023252892394,0.286670258959988,59,187
KIR2DL3,HLA-P,0.19347850583779,0.192392430011637,101,724
HLA-P,KIR2DL3,0.19347850583779,0.192392430011637,101,724
KIR2DL3,HLA-S,0.530282138127053,0.513115720690217,45,39
HLA-S,KIR2DL3,0.530282138127053,0.513115720690217,45,39
KIR2DL3,HLA-T,0.162957626616155,0.149212566989563,153,779
HLA-T,KIR2DL3,0.162957626616155,0.149212566989563,153,779
KIR2DL3,HLA-U,0.229787365983896,0.17942934884663,104,789
HLA-U,KIR2DL3,0.229787365983896,0.17942934884663,104,789
KIR2DL3,HLA-V,0.255193450390417,0.291305350723077,71,223
HLA-V,KIR2DL3,0.255193450390417,0.291305350723077,71,223
KIR2DL3,HLA-W,0.205261978027687,0.173091968294506,185,710
HLA-W,KIR2DL3,0.205261978027687,0.173091968294506,185,710
KIR2DL3,KIR2DL5A,0.680634667971202,0.43662343708861,120,108
KIR2DL5A,KIR2DL3,0.680634667971202,0.43662343708861,120,108
KIR2DL3,KIR2DL5B,0.65750810661925,0.434852960661083,69,60
KIR2DL5B,KIR2DL3,0.65750810661925,0.434852960661083,69,60
KIR2DL3,KIR2DS1,0.535365193372249,0.307988327373071,160,192
KIR2DS1,KIR2DL3,0.535365193372249,0.307988327373071,160,192
KIR2DL3,KIR2DS3,0.696485642543336,0.497757567087078,133,108
KIR2DS3,KIR2DL3,0.696485642543336,0.497757567087078,133,108
KIR2DL3,KIR2DS5,0.642738701909879,0.422910605005852,193,186
KIR2DS5,KIR2DL3,0.642738701909879,0.422910605005852,193,186
KIR2DL3,KIR3DS1,0.567774825329837,0.430131244477172,181,191
KIR3DS1,KIR2DL3,0.567774825329837,0.430131244477172,181,191
KIR2DL3,MICA,0.266358290920328,0.205238885790743,284,791
MICA,KIR2DL3,0.266358290920328,0.205238885790743,284,791
KIR2DL3,MICB,0.189766731543934,0.185271265336881,153,791
MICB,KIR2DL3,0.189766731543934,0.185271265336881,153,791
KIR2DL3,TAP1,0.158092868192511,0.164587798622511,103,785
TAP1,KIR2DL3,0.158092868192511,0.164587798622511,103,785
KIR2DL3,TAP2,0.229019172084389,0.161993772370775,164,783
TAP2,KIR2DL3,0.229019172084389,0.161993772370775,164,783
KIR2DL4,HLA-A,0.569862041483382,0.469945478495064,695,818
HLA-A,KIR2DL4,0.569862041483382,0.469945478495064,695,818
KIR2DL4,HLA-B,0.600096628274684,0.344904694672247,788,887
HLA-B,KIR2DL4,0.600096628274684,0.344904694672247,788,887
KIR2DL4,HLA-C,0.52593605341785,0.306803938598836,661,912
HLA-C,KIR2DL4,0.52593605341785,0.306803938598836,661,912
KIR2DL4,HLA-DMA,0.217812425981033,0.215643471109057,202,928
HLA-DMA,KIR2DL4,0.217812425981033,0.215643471109057,202,928
KIR2DL4,HLA-DMB,0.275774435190178,0.220942281232982,289,906
HLA-DMB,KIR2DL4,0.275774435190178,0.220942281232982,289,906
KIR2DL4,HLA-DOA,0.401330267226242,0.198812961748804,442,884
HLA-DOA,KIR2DL4,0.401330267226242,0.198812961748804,442,884
KIR2DL4,HLA-DOB,0.276918961922443,0.245718581063364,252,877
HLA-DOB,KIR2DL4,0.276918961922443,0.245718581063364,252,877
KIR2DL4,HLA-DPA1,0.39096629035592,0.217659326381722,392,917
HLA-DPA1,KIR2DL4,0.39096629035592,0.217659326381722,392,917
KIR2DL4,HLA-DPA2,0.20347126723356,0.240740828084778,191,917
HLA-DPA2,KIR2DL4,0.20347126723356,0.240740828084778,191,917
KIR2DL4,HLA-DPB1,0.626456901244142,0.444685426539307,917,927
HLA-DPB1,KIR2DL4,0.626456901244142,0.444685426539307,917,927
KIR2DL4,HLA-DPB2,0.273944752519727,0.250379742808754,203,929
HLA-DPB2,KIR2DL4,0.273944752519727,0.250379742808754,203,929
KIR2DL4,HLA-DQA1,0.403783278754964,0.206757732240504,540,929
HLA-DQA1,KIR2DL4,0.403783278754964,0.206757732240504,540,929
KIR2DL4,HLA-DQA2,0.295534231734705,0.217789639823567,262,929
HLA-DQA2,KIR2DL4,0.295534231734705,0.217789639823567,262,929
KIR2DL4,HLA-DQB1,0.513059674320797,0.368261032530919,683,927
HLA-DQB1,KIR2DL4,0.513059674320797,0.368261032530919,683,927
KIR2DL4,HLA-DQB2,0.292593458375227,0.225715258591159,247,892
HLA-DQB2,KIR2DL4,0.292593458375227,0.225715258591159,247,892
KIR2DL4,HLA-DRA,0.390952492719755,0.212251757364697,546,929
HLA-DRA,KIR2DL4,0.390952492719755,0.212251757364697,546,929
KIR2DL4,HLA-DRB1,0.618320741032536,0.456177766894918,969,929
HLA-DRB1,KIR2DL4,0.618320741032536,0.456177766894918,969,929
KIR2DL4,HLA-DRB3,0.266094068227888,0.226108714102608,314,810
HLA-DRB3,KIR2DL4,0.266094068227888,0.226108714102608,314,810
KIR2DL4,HLA-DRB4,0.231180745204437,0.247434842197025,300,928
HLA-DRB4,KIR2DL4,0.231180745204437,0.247434842197025,300,928
KIR2DL4,HLA-DRB5,0.258977643107825,0.230635558532499,254,920
HLA-DRB5,KIR2DL4,0.258977643107825,0.230635558532499,254,920
KIR2DL4,HLA-E,0.204818801226758,0.196473238815669,262,927
HLA-E,KIR2DL4,0.204818801226758,0.196473238815669,262,927
KIR2DL4,HLA-F,0.354964443116014,0.216288503189455,429,888
HLA-F,KIR2DL4,0.354964443116014,0.216288503189455,429,888
KIR2DL4,HLA-G,0.39523177974918,0.255987077961376,448,833
HLA-G,KIR2DL4,0.39523177974918,0.255987077961376,448,833
KIR2DL4,HLA-H,0.375761178749318,0.257806269939038,367,712
HLA-H,KIR2DL4,0.375761178749318,0.257806269939038,367,712
KIR2DL4,HLA-J,0.318331914357244,0.237668990416584,320,859
HLA-J,KIR2DL4,0.318331914357244,0.237668990416584,320,859
KIR2DL4,HLA-K,0.224012759996064,0.244439921587667,191,718
HLA-K,KIR2DL4,0.224012759996064,0.244439921587667,191,718
KIR2DL4,HLA-L,0.220439471739116,0.237175813162446,170,888
HLA-L,KIR2DL4,0.220439471739116,0.237175813162446,170,888
KIR2DL4,HLA-N,0.297781619842174,0.32155448579684,83,206
HLA-N,KIR2DL4,0.297781619842174,0.32155448579684,83,206
KIR2DL4,HLA-P,0.21934885982602,0.245722307788204,170,854
HLA-P,KIR2DL4,0.21934885982602,0.245722307788204,170,854
KIR2DL4,HLA-S,0.622004300856052,0.634032260470341,50,43
HLA-S,KIR2DL4,0.622004300856052,0.634032260470341,50,43
KIR2DL4,HLA-T,0.201959763507092,0.200177875184268,247,913
HLA-T,KIR2DL4,0.201959763507092,0.200177875184268,247,913
KIR2DL4,HLA-U,0.24201387306469,0.229965740520724,170,928
HLA-U,KIR2DL4,0.24201387306469,0.229965740520724,170,928
KIR2DL4,HLA-V,0.304827324153498,0.353513673247715,104,243
HLA-V,KIR2DL4,0.304827324153498,0.353513673247715,104,243
KIR2DL4,HLA-W,0.263888114123477,0.227719817961812,273,834
HLA-W,KIR2DL4,0.263888114123477,0.227719817961812,273,834
KIR2DL4,KIR2DL1,0.633555945866088,0.464937448109155,785,862
KIR2DL1,KIR2DL4,0.633555945866088,0.464937448109155,785,862
KIR2DL4,KIR2DL2,0.451139113645043,0.354043241333952,187,312
KIR2DL2,KIR2DL4,0.451139113645043,0.354043241333952,187,312
KIR2DL4,KIR2DL3,0.38839726926931,0.278587310141431,348,759
KIR2DL3,KIR2DL4,0.38839726926931,0.278587310141431,348,759
KIR2DL4,KIR2DL5A,0.637212540245968,0.416028665529186,125,130
KIR2DL5A,KIR2DL4,0.637212540245968,0.416028665529186,125,130
KIR2DL4,KIR2DL5B,0.633274287332467,0.513442152798553,92,94
KIR2DL5B,KIR2DL4,0.633274287332467,0.513442152798553,92,94
KIR2DL4,KIR2DP1,0.528399311606862,0.294041181748671,538,815
KIR2DP1,KIR2DL4,0.528399311606862,0.294041181748671,538,815
KIR2DL4,KIR2DS1,0.557032812194533,0.357739232359363,183,225
KIR2DS1,KIR2DL4,0.557032812194533,0.357739232359363,183,225
KIR2DL4,KIR2DS2,0.588555046050077,0.361792159853342,264,289
KIR2DS2,KIR2DL4,0.588555046050077,0.361792159853342,264,289
KIR2DL4,KIR2DS3,0.645221996438572,0.448795363012282,182,170
KIR2DS3,KIR2DL4,0.645221996438572,0.448795363012282,182,170
KIR2DL4,KIR2DS4,0.707502315285957,0.532943699347022,267,826
KIR2DS4,KIR2DL4,0.707502315285957,0.532943699347022,267,826
KIR2DL4,KIR2DS5,0.647771967153801,0.422328279354269,219,214
KIR2DS5,KIR2DL4,0.647771967153801,0.422328279354269,219,214
KIR2DL4,KIR3DL1,0.78637867071167,0.501895995293181,564,817
KIR3DL1,KIR2DL4,0.78637867071167,0.501895995293181,564,817
KIR2DL4,KIR3DL3,0.557204439226265,0.299724374814777,675,913
KIR3DL3,KIR2DL4,0.557204439226265,0.299724374814777,675,913
KIR2DL4,KIR3DP1,0.685180013341164,0.465330552717885,330,283
KIR3DP1,KIR2DL4,0.685180013341164,0.465330552717885,330,283
KIR2DL4,KIR3DS1,0.558574200020291,0.469923769788976,195,230
KIR3DS1,KIR2DL4,0.558574200020291,0.469923769788976,195,230
KIR2DL4,MICA,0.321345680966847,0.220219004892353,402,929
MICA,KIR2DL4,0.321345680966847,0.220219004892353,402,929
KIR2DL4,MICB,0.208516683702018,0.294192597357646,225,929
MICB,KIR2DL4,0.208516683702018,0.294192597357646,225,929
KIR2DL4,TAP1,0.238755108821591,0.235278835975328,175,919
TAP1,KIR2DL4,0.238755108821591,0.235278835975328,175,919
KIR2DL4,TAP2,0.266941232486379,0.310589720173113,249,914
TAP2,KIR2DL4,0.266941232486379,0.310589720173113,249,914
KIR2DL5A,HLA-A,0.752851013242316,0.563535118602914,169,129
HLA-A,KIR2DL5A,0.752851013242316,0.563535118602914,169,129
KIR2DL5A,HLA-B,0.785357573303289,0.594014124589901,196,131
HLA-B,KIR2DL5A,0.785357573303289,0.594014124589901,196,131
KIR2DL5A,HLA-C,0.734923852299509,0.545395194775429,180,132
HLA-C,KIR2DL5A,0.734923852299509,0.545395194775429,180,132
KIR2DL5A,HLA-DMA,0.395517652198501,0.481142620548725,86,133
HLA-DMA,KIR2DL5A,0.395517652198501,0.481142620548725,86,133
KIR2DL5A,HLA-DMB,0.464633450246137,0.396251772068545,105,133
HLA-DMB,KIR2DL5A,0.464633450246137,0.396251772068545,105,133
KIR2DL5A,HLA-DOA,0.610669303377767,0.423956785233258,145,132
HLA-DOA,KIR2DL5A,0.610669303377767,0.423956785233258,145,132
KIR2DL5A,HLA-DOB,0.490245785814607,0.477039434854994,94,131
HLA-DOB,KIR2DL5A,0.490245785814607,0.477039434854994,94,131
KIR2DL5A,HLA-DPA1,0.590052514004054,0.388449959133103,131,133
HLA-DPA1,KIR2DL5A,0.590052514004054,0.388449959133103,131,133
KIR2DL5A,HLA-DPA2,0.376605171726088,0.418954006581437,88,133
HLA-DPA2,KIR2DL5A,0.376605171726088,0.418954006581437,88,133
KIR2DL5A,HLA-DPB1,0.830325727947674,0.671859698321849,201,133
HLA-DPB1,KIR2DL5A,0.830325727947674,0.671859698321849,201,133
KIR2DL5A,HLA-DPB2,0.452962647531391,0.463879177458734,89,133
HLA-DPB2,KIR2DL5A,0.452962647531391,0.463879177458734,89,133
KIR2DL5A,HLA-DQA1,0.681872896382344,0.402996818924909,155,133
HLA-DQA1,KIR2DL5A,0.681872896382344,0.402996818924909,155,133
KIR2DL5A,HLA-DQA2,0.411418964908498,0.42290372588619,93,133
HLA-DQA2,KIR2DL5A,0.411418964908498,0.42290372588619,93,133
KIR2DL5A,HLA-DQB1,0.698750736041762,0.498051403192988,179,133
HLA-DQB1,KIR2DL5A,0.698750736041762,0.498051403192988,179,133
KIR2DL5A,HLA-DQB2,0.448736021201704,0.419997690510756,105,133
HLA-DQB2,KIR2DL5A,0.448736021201704,0.419997690510756,105,133
KIR2DL5A,HLA-DRA,0.656109934420112,0.408190524393512,159,133
HLA-DRA,KIR2DL5A,0.656109934420112,0.408190524393512,159,133
KIR2DL5A,HLA-DRB1,0.832437882631884,0.689876852050734,208,133
HLA-DRB1,KIR2DL5A,0.832437882631884,0.689876852050734,208,133
KIR2DL5A,HLA-DRB3,0.549216628407181,0.424922564229515,108,130
HLA-DRB3,KIR2DL5A,0.549216628407181,0.424922564229515,108,130
KIR2DL5A,HLA-DRB4,0.437228153288961,0.408974835261798,114,133
HLA-DRB4,KIR2DL5A,0.437228153288961,0.408974835261798,114,133
KIR2DL5A,HLA-DRB5,0.503376972199224,0.426224603138215,104,133
HLA-DRB5,KIR2DL5A,0.503376972199224,0.426224603138215,104,133
KIR2DL5A,HLA-E,0.380103789095788,0.400189624706453,101,133
HLA-E,KIR2DL5A,0.380103789095788,0.400189624706453,101,133
KIR2DL5A,HLA-F,0.613158916288647,0.435989724905463,132,131
HLA-F,KIR2DL5A,0.613158916288647,0.435989724905463,132,131
KIR2DL5A,HLA-G,0.573494430763094,0.442679635150186,144,132
HLA-G,KIR2DL5A,0.573494430763094,0.442679635150186,144,132
KIR2DL5A,HLA-H,0.554119012751761,0.405078971600934,118,117
HLA-H,KIR2DL5A,0.554119012751761,0.405078971600934,118,117
KIR2DL5A,HLA-J,0.533305830952247,0.464585311036485,110,129
HLA-J,KIR2DL5A,0.533305830952247,0.464585311036485,110,129
KIR2DL5A,HLA-K,0.474112031104361,0.46716433370572,88,120
HLA-K,KIR2DL5A,0.474112031104361,0.46716433370572,88,120
KIR2DL5A,HLA-L,0.428364740669107,0.469609330208209,72,131
HLA-L,KIR2DL5A,0.428364740669107,0.469609330208209,72,131
KIR2DL5A,HLA-N,0.451222558645191,0.478361521279675,57,66
HLA-N,KIR2DL5A,0.451222558645191,0.478361521279675,57,66
KIR2DL5A,HLA-P,0.389531126752871,0.412585598294535,82,132
HLA-P,KIR2DL5A,0.389531126752871,0.412585598294535,82,132
KIR2DL5A,HLA-S,0.742777090579123,0.766942580782797,30,18
HLA-S,KIR2DL5A,0.742777090579123,0.766942580782797,30,18
KIR2DL5A,HLA-T,0.405968183550308,0.394798033845043,113,133
HLA-T,KIR2DL5A,0.405968183550308,0.394798033845043,113,133
KIR2DL5A,HLA-U,0.467490274700061,0.440020378394341,70,133
HLA-U,KIR2DL5A,0.467490274700061,0.440020378394341,70,133
KIR2DL5A,HLA-V,0.424459610501411,0.477102382010943,58,72
HLA-V,KIR2DL5A,0.424459610501411,0.477102382010943,58,72
KIR2DL5A,HLA-W,0.540488416236728,0.410280722245365,102,126
HLA-W,KIR2DL5A,0.540488416236728,0.410280722245365,102,126
KIR2DL5A,MICA,0.544846455685648,0.401288473564824,129,133
MICA,KIR2DL5A,0.544846455685648,0.401288473564824,129,133
KIR2DL5A,MICB,0.36240469667987,0.55399851487179,89,133
MICB,KIR2DL5A,0.36240469667987,0.55399851487179,89,133
KIR2DL5A,TAP1,0.390969138401369,0.429029584824167,83,133
TAP1,KIR2DL5A,0.390969138401369,0.429029584824167,83,133
KIR2DL5A,TAP2,0.466659300569303,0.448069552267836,113,132
TAP2,KIR2DL5A,0.466659300569303,0.448069552267836,113,132
KIR2DL5B,HLA-A,0.767575812889185,0.623683255923111,131,97
HLA-A,KIR2DL5B,0.767575812889185,0.623683255923111,131,97
KIR2DL5B,HLA-B,0.770582359763208,0.680668424901008,140,98
HLA-B,KIR2DL5B,0.770582359763208,0.680668424901008,140,98
KIR2DL5B,HLA-C,0.744145125151348,0.618607043160282,127,97
HLA-C,KIR2DL5B,0.744145125151348,0.618607043160282,127,97
KIR2DL5B,HLA-DMA,0.371294734504516,0.309356906133835,57,99
HLA-DMA,KIR2DL5B,0.371294734504516,0.309356906133835,57,99
KIR2DL5B,HLA-DMB,0.464376446197853,0.349347482623637,67,99
HLA-DMB,KIR2DL5B,0.464376446197853,0.349347482623637,67,99
KIR2DL5B,HLA-DOA,0.662239560031601,0.486807393429358,108,97
HLA-DOA,KIR2DL5B,0.662239560031601,0.486807393429358,108,97
KIR2DL5B,HLA-DOB,0.474661836318949,0.399528023847072,73,97
HLA-DOB,KIR2DL5B,0.474661836318949,0.399528023847072,73,97
KIR2DL5B,HLA-DPA1,0.543322818404783,0.46646360571623,93,98
HLA-DPA1,KIR2DL5B,0.543322818404783,0.46646360571623,93,98
KIR2DL5B,HLA-DPA2,0.378966073111059,0.421037311678339,55,99
HLA-DPA2,KIR2DL5B,0.378966073111059,0.421037311678339,55,99
KIR2DL5B,HLA-DPB1,0.805685850653945,0.697616194030407,148,99
HLA-DPB1,KIR2DL5B,0.805685850653945,0.697616194030407,148,99
KIR2DL5B,HLA-DPB2,0.371039988133185,0.400559405322268,65,99
HLA-DPB2,KIR2DL5B,0.371039988133185,0.400559405322268,65,99
KIR2DL5B,HLA-DQA1,0.63587140256809,0.502872619187286,105,99
HLA-DQA1,KIR2DL5B,0.63587140256809,0.502872619187286,105,99
KIR2DL5B,HLA-DQA2,0.40771489956993,0.358200881113643,74,99
HLA-DQA2,KIR2DL5B,0.40771489956993,0.358200881113643,74,99
KIR2DL5B,HLA-DQB1,0.702885390872887,0.604217112487108,126,99
HLA-DQB1,KIR2DL5B,0.702885390872887,0.604217112487108,126,99
KIR2DL5B,HLA-DQB2,0.447933325099346,0.396890458401255,75,99
HLA-DQB2,KIR2DL5B,0.447933325099346,0.396890458401255,75,99
KIR2DL5B,HLA-DRA,0.626635304431179,0.478189647496673,120,99
HLA-DRA,KIR2DL5B,0.626635304431179,0.478189647496673,120,99
KIR2DL5B,HLA-DRB1,0.80454703064702,0.700969023350106,154,99
HLA-DRB1,KIR2DL5B,0.80454703064702,0.700969023350106,154,99
KIR2DL5B,HLA-DRB3,0.409091339272401,0.356066057651653,73,94
HLA-DRB3,KIR2DL5B,0.409091339272401,0.356066057651653,73,94
KIR2DL5B,HLA-DRB4,0.430412495404389,0.401905457564041,80,99
HLA-DRB4,KIR2DL5B,0.430412495404389,0.401905457564041,80,99
KIR2DL5B,HLA-DRB5,0.457068934919656,0.402827039376781,74,99
HLA-DRB5,KIR2DL5B,0.457068934919656,0.402827039376781,74,99
KIR2DL5B,HLA-E,0.349695069498728,0.422523619685664,68,99
HLA-E,KIR2DL5B,0.349695069498728,0.422523619685664,68,99
KIR2DL5B,HLA-F,0.614614166228203,0.401759668210649,94,99
HLA-F,KIR2DL5B,0.614614166228203,0.401759668210649,94,99
KIR2DL5B,HLA-G,0.615559145539732,0.450716868671843,95,97
HLA-G,KIR2DL5B,0.615559145539732,0.450716868671843,95,97
KIR2DL5B,HLA-H,0.545126146930949,0.432807284814287,91,83
HLA-H,KIR2DL5B,0.545126146930949,0.432807284814287,91,83
KIR2DL5B,HLA-J,0.51704130210151,0.455717739652867,77,97
HLA-J,KIR2DL5B,0.51704130210151,0.455717739652867,77,97
KIR2DL5B,HLA-K,0.377166118840799,0.443639328193075,58,86
HLA-K,KIR2DL5B,0.377166118840799,0.443639328193075,58,86
KIR2DL5B,HLA-L,0.357923152043026,0.560315906318922,53,97
HLA-L,KIR2DL5B,0.357923152043026,0.560315906318922,53,97
KIR2DL5B,HLA-N,0.497456261025779,0.482589235786199,38,51
HLA-N,KIR2DL5B,0.497456261025779,0.482589235786199,38,51
KIR2DL5B,HLA-P,0.361291344242678,0.386577908369836,56,98
HLA-P,KIR2DL5B,0.361291344242678,0.386577908369836,56,98
KIR2DL5B,HLA-S,0.758795322469445,0.699117381054273,22,14
HLA-S,KIR2DL5B,0.758795322469445,0.699117381054273,22,14
KIR2DL5B,HLA-T,0.364973640944025,0.389802117288773,72,98
HLA-T,KIR2DL5B,0.364973640944025,0.389802117288773,72,98
KIR2DL5B,HLA-U,0.398262422591294,0.400101309366662,48,99
HLA-U,KIR2DL5B,0.398262422591294,0.400101309366662,48,99
KIR2DL5B,HLA-V,0.440633609383966,0.454159552228216,40,50
HLA-V,KIR2DL5B,0.440633609383966,0.454159552228216,40,50
KIR2DL5B,HLA-W,0.467368275922116,0.405197793703848,78,95
HLA-W,KIR2DL5B,0.467368275922116,0.405197793703848,78,95
KIR2DL5B,KIR2DL5A,0.786695512120812,0.715775589184615,49,39
KIR2DL5A,KIR2DL5B,0.786695512120812,0.715775589184615,49,39
KIR2DL5B,KIR2DS3,0.730266730083772,0.627766827927617,84,72
KIR2DS3,KIR2DL5B,0.730266730083772,0.627766827927617,84,72
KIR2DL5B,MICA,0.509227447704194,0.451281653303767,86,99
MICA,KIR2DL5B,0.509227447704194,0.451281653303767,86,99
KIR2DL5B,MICB,0.41771494196244,0.425622587082947,65,99
MICB,KIR2DL5B,0.41771494196244,0.425622587082947,65,99
KIR2DL5B,TAP1,0.411904427931822,0.442780562399885,55,99
TAP1,KIR2DL5B,0.411904427931822,0.442780562399885,55,99
KIR2DL5B,TAP2,0.440413092635246,0.361760088349331,76,99
TAP2,KIR2DL5B,0.440413092635246,0.361760088349331,76,99
KIR2DP1,HLA-A,0.636864045509547,0.457469388235039,736,751
HLA-A,KIR2DP1,0.636864045509547,0.457469388235039,736,751
KIR2DP1,HLA-B,0.671871079653556,0.396897123566425,871,820
HLA-B,KIR2DP1,0.671871079653556,0.396897123566425,871,820
KIR2DP1,HLA-C,0.594647822874663,0.312181107919216,758,837
HLA-C,KIR2DP1,0.594647822874663,0.312181107919216,758,837
KIR2DP1,HLA-DMA,0.276690105587652,0.409664626730316,256,848
HLA-DMA,KIR2DP1,0.276690105587652,0.409664626730316,256,848
KIR2DP1,HLA-DMB,0.339749935205378,0.259220505223295,365,830
HLA-DMB,KIR2DP1,0.339749935205378,0.259220505223295,365,830
KIR2DP1,HLA-DOA,0.478851915255795,0.27667085509597,535,808
HLA-DOA,KIR2DP1,0.478851915255795,0.27667085509597,535,808
KIR2DP1,HLA-DOB,0.323382038358912,0.292047791913823,337,806
HLA-DOB,KIR2DP1,0.323382038358912,0.292047791913823,337,806
KIR2DP1,HLA-DPA1,0.450654266712015,0.322418712817164,477,839
HLA-DPA1,KIR2DP1,0.450654266712015,0.322418712817164,477,839
KIR2DP1,HLA-DPA2,0.267739000386344,0.292224458710181,260,838
HLA-DPA2,KIR2DP1,0.267739000386344,0.292224458710181,260,838
KIR2DP1,HLA-DPB1,0.70050144050662,0.476100517560746,968,848
HLA-DPB1,KIR2DP1,0.70050144050662,0.476100517560746,968,848
KIR2DP1,HLA-DPB2,0.334030610880064,0.326106000601204,277,849
HLA-DPB2,KIR2DP1,0.334030610880064,0.326106000601204,277,849
KIR2DP1,HLA-DQA1,0.478965183665616,0.25589652438329,642,848
HLA-DQA1,KIR2DP1,0.478965183665616,0.25589652438329,642,848
KIR2DP1,HLA-DQA2,0.352366365919173,0.349324043795813,344,849
HLA-DQA2,KIR2DP1,0.352366365919173,0.349324043795813,344,849
KIR2DP1,HLA-DQB1,0.584115703217389,0.327453271055786,768,846
HLA-DQB1,KIR2DP1,0.584115703217389,0.327453271055786,768,846
KIR2DP1,HLA-DQB2,0.349770313494178,0.279138583089331,324,822
HLA-DQB2,KIR2DP1,0.349770313494178,0.279138583089331,324,822
KIR2DP1,HLA-DRA,0.483001871529663,0.276681430033894,666,849
HLA-DRA,KIR2DP1,0.483001871529663,0.276681430033894,666,849
KIR2DP1,HLA-DRB1,0.696510025531215,0.452619222647113,1019,849
HLA-DRB1,KIR2DP1,0.696510025531215,0.452619222647113,1019,849
KIR2DP1,HLA-DRB3,0.327470707081521,0.32659689178618,370,743
HLA-DRB3,KIR2DP1,0.327470707081521,0.32659689178618,370,743
KIR2DP1,HLA-DRB4,0.303992122660915,0.272200565762939,387,849
HLA-DRB4,KIR2DP1,0.303992122660915,0.272200565762939,387,849
KIR2DP1,HLA-DRB5,0.29995471419623,0.287633805519694,348,841
HLA-DRB5,KIR2DP1,0.29995471419623,0.287633805519694,348,841
KIR2DP1,HLA-E,0.264081266135362,0.273030172626161,323,848
HLA-E,KIR2DP1,0.264081266135362,0.273030172626161,323,848
KIR2DP1,HLA-F,0.455119944094924,0.293113249469036,494,812
HLA-F,KIR2DP1,0.455119944094924,0.293113249469036,494,812
KIR2DP1,HLA-G,0.483043981543904,0.300220844046783,531,771
HLA-G,KIR2DP1,0.483043981543904,0.300220844046783,531,771
KIR2DP1,HLA-H,0.481127817555307,0.298669078411795,437,664
HLA-H,KIR2DP1,0.481127817555307,0.298669078411795,437,664
KIR2DP1,HLA-J,0.390883855523401,0.289194325583591,403,785
HLA-J,KIR2DP1,0.390883855523401,0.289194325583591,403,785
KIR2DP1,HLA-K,0.283189986287221,0.291635767439298,269,667
HLA-K,KIR2DP1,0.283189986287221,0.291635767439298,269,667
KIR2DP1,HLA-L,0.259983992463436,0.308273993546096,230,814
HLA-L,KIR2DP1,0.259983992463436,0.308273993546096,230,814
KIR2DP1,HLA-N,0.41952186317689,0.423847203402066,108,200
HLA-N,KIR2DP1,0.41952186317689,0.423847203402066,108,200
KIR2DP1,HLA-P,0.283025271220007,0.326734509127067,234,784
HLA-P,KIR2DP1,0.283025271220007,0.326734509127067,234,784
KIR2DP1,HLA-S,0.757116351865555,0.740504730734685,52,43
HLA-S,KIR2DP1,0.757116351865555,0.740504730734685,52,43
KIR2DP1,HLA-T,0.268235831268252,0.256062784231834,329,835
HLA-T,KIR2DP1,0.268235831268252,0.256062784231834,329,835
KIR2DP1,HLA-U,0.291742721952358,0.33385560080581,224,846
HLA-U,KIR2DP1,0.291742721952358,0.33385560080581,224,846
KIR2DP1,HLA-V,0.384780273790062,0.446707183659855,134,237
HLA-V,KIR2DP1,0.384780273790062,0.446707183659855,134,237
KIR2DP1,HLA-W,0.327187200198581,0.314967371470892,348,770
HLA-W,KIR2DP1,0.327187200198581,0.314967371470892,348,770
KIR2DP1,KIR2DL1,0.811913417334483,0.50376972599299,684,840
KIR2DL1,KIR2DP1,0.811913417334483,0.50376972599299,684,840
KIR2DP1,KIR2DL3,0.572475877686959,0.420182904909618,377,748
KIR2DL3,KIR2DP1,0.572475877686959,0.420182904909618,377,748
KIR2DP1,KIR2DL5A,0.718075382677375,0.53593100687066,165,128
KIR2DL5A,KIR2DP1,0.718075382677375,0.53593100687066,165,128
KIR2DP1,KIR2DL5B,0.769429587180801,0.554852370258511,108,89
KIR2DL5B,KIR2DP1,0.769429587180801,0.554852370258511,108,89
KIR2DP1,KIR2DS1,0.62264083089749,0.470172069885178,219,214
KIR2DS1,KIR2DP1,0.62264083089749,0.470172069885178,219,214
KIR2DP1,KIR2DS3,0.812905991868131,0.481029394106393,202,161
KIR2DS3,KIR2DP1,0.812905991868131,0.481029394106393,202,161
KIR2DP1,KIR2DS5,0.754380479905129,0.445228510569437,264,205
KIR2DS5,KIR2DP1,0.754380479905129,0.445228510569437,264,205
KIR2DP1,KIR3DS1,0.648999840336858,0.440551640137816,240,214
KIR3DS1,KIR2DP1,0.648999840336858,0.440551640137816,240,214
KIR2DP1,MICA,0.385976353953135,0.303782431264655,492,849
MICA,KIR2DP1,0.385976353953135,0.303782431264655,492,849
KIR2DP1,MICB,0.262969381407952,0.278816624857646,298,849
MICB,KIR2DP1,0.262969381407952,0.278816624857646,298,849
KIR2DP1,TAP1,0.28588977206012,0.283636773280793,244,842
TAP1,KIR2DP1,0.28588977206012,0.283636773280793,244,842
