Population,Locus,Alleles,Count,Total,Frequency
ACB,KIR3DP1,KIR3DP1*0100102,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*01003,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*01005,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*01006,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*0140102,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*0150101,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*01601,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*017,4,92,0.043478260869565216
ACB,KIR3DP1,KIR3DP1*020,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*023,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*024,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*025,2,92,0.021739130434782608
ACB,KIR3DP1,KIR3DP1*0280102,3,92,0.03260869565217391
ACB,KIR3DP1,KIR3DP1*030,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*036,4,92,0.043478260869565216
ACB,KIR3DP1,KIR3DP1*038,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*040,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*048,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*05602,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*057,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*058,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*060,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*06302,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*064,4,92,0.043478260869565216
ACB,KIR3DP1,KIR3DP1*068,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*07001,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*075,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*077,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*082,1,92,0.010869565217391304
ACB,KIR3DP1,KIR3DP1*086,1,92,0.010869565217391304
ACB,KIR3DS1,KIR3DS1*0130101,16,50,0.32
ACB,KIR3DS1,KIR3DS1*0130102,2,50,0.04
ACB,KIR3DS1,KIR3DS1*0130105,3,50,0.06
ACB,KIR3DS1,KIR3DS1*0130106,2,50,0.04
ACB,KIR3DS1,KIR3DS1*0130107,4,50,0.08
ACB,KIR3DS1,KIR3DS1*0130108,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130109,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130110,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130111,2,50,0.04
ACB,KIR3DS1,KIR3DS1*0130117,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130118,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130124,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130125,1,50,0.02
ACB,KIR3DS1,KIR3DS1*0130127,2,50,0.04
ACB,KIR3DS1,KIR3DS1*0130131,1,50,0.02
ACB,KIR3DS1,KIR3DS1*01309,1,50,0.02
ACB,KIR3DS1,KIR3DS1*01311,1,50,0.02
ACB,KIR3DS1,KIR3DS1*055,2,50,0.04
ACB,KIR3DS1,KIR3DS1*078,5,50,0.1
ACB,KIR3DS1,KIR3DS1*122,1,50,0.02
ACB,KIR3DS1,KIR3DS1*126,1,50,0.02
ASW,KIR2DL1,KIR2DL1*0010102,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0010105,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0020102,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0020118,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0020128,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0020132,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0020139,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0020144,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030201,3,72,0.041666666666666664
ASW,KIR2DL1,KIR2DL1*0030204,3,72,0.041666666666666664
ASW,KIR2DL1,KIR2DL1*0030209,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030210,3,72,0.041666666666666664
ASW,KIR2DL1,KIR2DL1*0030220,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030221,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030232,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030237,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030245,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030247,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030253,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0030265,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0030269,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030282,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0030289,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030291,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0030292,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*00303,6,72,0.08333333333333333
ASW,KIR2DL1,KIR2DL1*00315,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0031901,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0040101,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0040102,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*0040105,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0040107,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0040108,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0040109,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0070103,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0070104,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0070105,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*01102,3,72,0.041666666666666664
ASW,KIR2DL1,KIR2DL1*01103,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*01202,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*041,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0510101,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*055,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0690101,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*0780102,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*079,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*122,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*1260102,1,72,0.013888888888888888
ASW,KIR2DL1,KIR2DL1*127,2,72,0.027777777777777776
ASW,KIR2DL1,KIR2DL1*128,1,72,0.013888888888888888
ASW,KIR2DL2,KIR2DL2*0010102,6,30,0.2
ASW,KIR2DL2,KIR2DL2*0010105,1,30,0.03333333333333333
ASW,KIR2DL2,KIR2DL2*0010107,2,30,0.06666666666666667
ASW,KIR2DL2,KIR2DL2*0030101,1,30,0.03333333333333333
ASW,KIR2DL2,KIR2DL2*0030103,3,30,0.1
ASW,KIR2DL2,KIR2DL2*0030104,2,30,0.06666666666666667
ASW,KIR2DL2,KIR2DL2*0030106,5,30,0.16666666666666666
ASW,KIR2DL2,KIR2DL2*0030107,7,30,0.23333333333333334
ASW,KIR2DL2,KIR2DL2*0030108,3,30,0.1
ASW,KIR2DL3,KIR2DL3*0010101,6,68,0.08823529411764706
ASW,KIR2DL3,KIR2DL3*0010102,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*0010103,2,68,0.029411764705882353
ASW,KIR2DL3,KIR2DL3*0010104,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*0010107,2,68,0.029411764705882353
ASW,KIR2DL3,KIR2DL3*0010108,2,68,0.029411764705882353
ASW,KIR2DL3,KIR2DL3*0010109,10,68,0.14705882352941177
ASW,KIR2DL3,KIR2DL3*0010110,8,68,0.11764705882352941
ASW,KIR2DL3,KIR2DL3*0010111,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*0010112,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*0010114,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*0010115,1,68,0.014705882352941176
ASW,KIR2DL3,KIR2DL3*00110,3,68,0.04411764705882353
ASW,KIR2DL3,KIR2DL3*0020101,7,68,0.10294117647058823
ASW,KIR2DL3,KIR2DL3*0020102,2,68,0.029411764705882353
ASW,KIR2DL3,KIR2DL3*0020103,3,68,0.04411764705882353
ASW,KIR2DL3,KIR2DL3*00501,8,68,0.11764705882352941
ASW,KIR2DL3,KIR2DL3*006,6,68,0.08823529411764706
ASW,KIR2DL3,KIR2DL3*010,3,68,0.04411764705882353
ASW,KIR2DL4,KIR2DL4*0010201,2,72,0.027777777777777776
ASW,KIR2DL4,KIR2DL4*0010203,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0010301,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0010302,3,72,0.041666666666666664
ASW,KIR2DL4,KIR2DL4*0010303,2,72,0.027777777777777776
ASW,KIR2DL4,KIR2DL4*0010304,8,72,0.1111111111111111
ASW,KIR2DL4,KIR2DL4*0010305,4,72,0.05555555555555555
ASW,KIR2DL4,KIR2DL4*0010306,4,72,0.05555555555555555
ASW,KIR2DL4,KIR2DL4*0010307,3,72,0.041666666666666664
ASW,KIR2DL4,KIR2DL4*0010309,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*00107,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0050101,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0050102,3,72,0.041666666666666664
ASW,KIR2DL4,KIR2DL4*0050104,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0050107,3,72,0.041666666666666664
ASW,KIR2DL4,KIR2DL4*0060201,4,72,0.05555555555555555
ASW,KIR2DL4,KIR2DL4*0080101,6,72,0.08333333333333333
ASW,KIR2DL4,KIR2DL4*0080103,2,72,0.027777777777777776
ASW,KIR2DL4,KIR2DL4*0080204,5,72,0.06944444444444445
ASW,KIR2DL4,KIR2DL4*00805,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*0110101,5,72,0.06944444444444445
ASW,KIR2DL4,KIR2DL4*045,4,72,0.05555555555555555
ASW,KIR2DL4,KIR2DL4*047,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*050,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*051,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*053,1,72,0.013888888888888888
ASW,KIR2DL4,KIR2DL4*054,3,72,0.041666666666666664
ASW,KIR2DL5A,KIR2DL5A*0010101,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*0010102,3,26,0.11538461538461539
ASW,KIR2DL5A,KIR2DL5A*0010104,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*0010105,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*00103,2,26,0.07692307692307693
ASW,KIR2DL5A,KIR2DL5A*00106,3,26,0.11538461538461539
ASW,KIR2DL5A,KIR2DL5A*00107,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*00108,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*0050103,3,26,0.11538461538461539
ASW,KIR2DL5A,KIR2DL5A*0050104,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*0210101,2,26,0.07692307692307693
ASW,KIR2DL5A,KIR2DL5A*025,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*027,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*028,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*029,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*031,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*032N,1,26,0.038461538461538464
ASW,KIR2DL5A,KIR2DL5A*0330102,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*0020101,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*0020107,5,26,0.19230769230769232
ASW,KIR2DL5B,KIR2DL5B*0020108,3,26,0.11538461538461539
ASW,KIR2DL5B,KIR2DL5B*0020109,2,26,0.07692307692307693
ASW,KIR2DL5B,KIR2DL5B*0020110,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*0020111,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*0020202,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*00205,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*003,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*004,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*00602,1,26,0.038461538461538464
ASW,KIR2DL5B,KIR2DL5B*0080101,3,26,0.11538461538461539
ASW,KIR2DL5B,KIR2DL5B*010,2,26,0.07692307692307693
ASW,KIR2DL5B,KIR2DL5B*035,2,26,0.07692307692307693
ASW,KIR2DL5B,KIR2DL5B*038,1,26,0.038461538461538464
ASW,KIR2DP1,KIR2DP1*0010201,6,72,0.08333333333333333
ASW,KIR2DP1,KIR2DP1*0010203,4,72,0.05555555555555555
ASW,KIR2DP1,KIR2DP1*00106,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*00107,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*00108,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0020102,6,72,0.08333333333333333
ASW,KIR2DP1,KIR2DP1*0020109,11,72,0.1527777777777778
ASW,KIR2DP1,KIR2DP1*0020111,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0020119,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0020120,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0020122,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0020123,5,72,0.06944444444444445
ASW,KIR2DP1,KIR2DP1*0020301,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0030101,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0030102,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0030106,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0040102,5,72,0.06944444444444445
ASW,KIR2DP1,KIR2DP1*007,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0090102,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*010,3,72,0.041666666666666664
ASW,KIR2DP1,KIR2DP1*0160103,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0160104,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*01603,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*0250102,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0250201,2,72,0.027777777777777776
ASW,KIR2DP1,KIR2DP1*0250204,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*026,3,72,0.041666666666666664
ASW,KIR2DP1,KIR2DP1*0280103,1,72,0.013888888888888888
ASW,KIR2DP1,KIR2DP1*033,1,72,0.013888888888888888
ASW,KIR2DS1,KIR2DS1*0020101,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0020103,5,24,0.20833333333333334
ASW,KIR2DS1,KIR2DS1*0020104,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0020106,5,24,0.20833333333333334
ASW,KIR2DS1,KIR2DS1*0020107,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0020108,2,24,0.08333333333333333
ASW,KIR2DS1,KIR2DS1*0020112,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0020113,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0020114,2,24,0.08333333333333333
ASW,KIR2DS1,KIR2DS1*006,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*010,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*011,1,24,0.041666666666666664
ASW,KIR2DS1,KIR2DS1*0120102,2,24,0.08333333333333333
ASW,KIR2DS2,KIR2DS2*0010101,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010102,2,32,0.0625
ASW,KIR2DS2,KIR2DS2*0010103,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010104,3,32,0.09375
ASW,KIR2DS2,KIR2DS2*0010105,2,32,0.0625
ASW,KIR2DS2,KIR2DS2*0010106,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010108,2,32,0.0625
ASW,KIR2DS2,KIR2DS2*0010109,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010111,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010112,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010114,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010115,2,32,0.0625
ASW,KIR2DS2,KIR2DS2*0010123,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010129,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0010702,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*0090102,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*015,1,32,0.03125
ASW,KIR2DS2,KIR2DS2*016,5,32,0.15625
ASW,KIR2DS2,KIR2DS2*0200102,2,32,0.0625
ASW,KIR2DS2,KIR2DS2*0210103,2,32,0.0625
ASW,KIR2DS3,KIR2DS3*0010301,5,18,0.2777777777777778
ASW,KIR2DS3,KIR2DS3*0010302,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0010305,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0010316,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0010317,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0010321,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0011201,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*0011202,1,18,0.05555555555555555
ASW,KIR2DS3,KIR2DS3*00202,2,18,0.1111111111111111
ASW,KIR2DS3,KIR2DS3*0030102N,3,18,0.16666666666666666
ASW,KIR2DS3,KIR2DS3*0220101,1,18,0.05555555555555555
ASW,KIR2DS4,KIR2DS4*0010101,4,72,0.05555555555555555
ASW,KIR2DS4,KIR2DS4*0010102,10,72,0.1388888888888889
ASW,KIR2DS4,KIR2DS4*0010104,1,72,0.013888888888888888
ASW,KIR2DS4,KIR2DS4*0010105,3,72,0.041666666666666664
ASW,KIR2DS4,KIR2DS4*0010106,11,72,0.1527777777777778
ASW,KIR2DS4,KIR2DS4*0010108,9,72,0.125
ASW,KIR2DS4,KIR2DS4*0010109,2,72,0.027777777777777776
ASW,KIR2DS4,KIR2DS4*0030101,6,72,0.08333333333333333
ASW,KIR2DS4,KIR2DS4*0030103,3,72,0.041666666666666664
ASW,KIR2DS4,KIR2DS4*0030104,2,72,0.027777777777777776
ASW,KIR2DS4,KIR2DS4*0040101,4,72,0.05555555555555555
ASW,KIR2DS4,KIR2DS4*0060101,10,72,0.1388888888888889
ASW,KIR2DS4,KIR2DS4*010,7,72,0.09722222222222222
ASW,KIR2DS5,KIR2DS5*0020106,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020108,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020111,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020116,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020123,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020124,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020127,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0020132,4,22,0.18181818181818182
ASW,KIR2DS5,KIR2DS5*0060101,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0060102,3,22,0.13636363636363635
ASW,KIR2DS5,KIR2DS5*0070101,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*010,2,22,0.09090909090909091
ASW,KIR2DS5,KIR2DS5*018,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*0210102,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*036,1,22,0.045454545454545456
ASW,KIR2DS5,KIR2DS5*037,1,22,0.045454545454545456
ASW,KIR3DL1,KIR3DL1*0010103,3,72,0.041666666666666664
ASW,KIR3DL1,KIR3DL1*0010104,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0010105,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0010108,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0010110,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0010116,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0020103,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0040101,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0040102,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0040111,3,72,0.041666666666666664
ASW,KIR3DL1,KIR3DL1*0040114,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0050101,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0050103,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0050115,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0060101,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0070101,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0070104,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0070105,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0080101,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0150101,9,72,0.125
ASW,KIR3DL1,KIR3DL1*0150102,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0150201,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0150202,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0150204,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0150211,3,72,0.041666666666666664
ASW,KIR3DL1,KIR3DL1*0150212,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0150213,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0150215,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0170101,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*0170102,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0200102,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*022,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*0310101,5,72,0.06944444444444445
ASW,KIR3DL1,KIR3DL1*0310102,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*05901,4,72,0.05555555555555555
ASW,KIR3DL1,KIR3DL1*062,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*112,2,72,0.027777777777777776
ASW,KIR3DL1,KIR3DL1*137,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*141,1,72,0.013888888888888888
ASW,KIR3DL1,KIR3DL1*154,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0010104,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0010107,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0010109,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0010110,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0010111,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0010301,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*0010304,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*00110,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0020101,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0020102,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*0020105,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0020107,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0020111,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*00202,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0030102,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*0050101,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0050102,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0070102,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0070103,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0070106,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0070110,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*0070111,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0080101,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0080102,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*0080103,1,72,0.013888888888888888
ASW,KIR3DL2,KIR3DL2*00903,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*023,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*056,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*124,3,72,0.041666666666666664
ASW,KIR3DL2,KIR3DL2*127,5,72,0.06944444444444445
ASW,KIR3DL2,KIR3DL2*128,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*129N,2,72,0.027777777777777776
ASW,KIR3DL2,KIR3DL2*137,4,72,0.05555555555555555
ASW,KIR3DL2,KIR3DL2*144,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0010101,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0010102,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0010104,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0010201,2,72,0.027777777777777776
ASW,KIR3DL3,KIR3DL3*0020101,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0020202,8,72,0.1111111111111111
ASW,KIR3DL3,KIR3DL3*0020204,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0020602,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0020603,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0020701,2,72,0.027777777777777776
ASW,KIR3DL3,KIR3DL3*0030103,2,72,0.027777777777777776
ASW,KIR3DL3,KIR3DL3*0030104,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0030105,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0030112,4,72,0.05555555555555555
ASW,KIR3DL3,KIR3DL3*0040201,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0040202,2,72,0.027777777777777776
ASW,KIR3DL3,KIR3DL3*005,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*0070102,1,72,0.013888888888888888
ASW,KIR3DL3,KIR3DL3*00802,2,72,0.027777777777777776
ASW,KIR3DL3,KIR3DL3*0090101,5,72,0.06944444444444445
ASW,KIR3DL3,KIR3DL3*0090103,2,72,0.027777777777777776
