Locus,Alleles,Count,Total,Frequency
KIR3DS1,KIR3DS1*0130122,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*0130123,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*0130124,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*0130125,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*0130126,5,1054,0.004743833017077799
KIR3DS1,KIR3DS1*0130127,85,1054,0.08064516129032258
KIR3DS1,KIR3DS1*0130128,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*0130129,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*0130130,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*0130131,9,1054,0.008538899430740038
KIR3DS1,KIR3DS1*0130132,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*01308,8,1054,0.007590132827324478
KIR3DS1,KIR3DS1*01309,6,1054,0.0056925996204933585
KIR3DS1,KIR3DS1*01310,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*01311,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*01312,9,1054,0.008538899430740038
KIR3DS1,KIR3DS1*01313,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*04902N,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*055,70,1054,0.06641366223908918
KIR3DS1,KIR3DS1*078,184,1054,0.174573055028463
KIR3DS1,KIR3DS1*122,9,1054,0.008538899430740038
KIR3DS1,KIR3DS1*1230101,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*1230102,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*1240101,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*1250101,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*1250102,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*126,16,1054,0.015180265654648957
KIR3DS1,KIR3DS1*1270101,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*1270102,2,1054,0.0018975332068311196
KIR3DS1,KIR3DS1*1280101,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*1280102,10,1054,0.009487666034155597
KIR3DS1,KIR3DS1*129,5,1054,0.004743833017077799
KIR3DS1,KIR3DS1*1300101,5,1054,0.004743833017077799
KIR3DS1,KIR3DS1*1300102,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*131,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*132,4,1054,0.003795066413662239
KIR3DS1,KIR3DS1*1330102,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*134,3,1054,0.0028462998102466793
KIR3DS1,KIR3DS1*135,1,1054,0.0009487666034155598
KIR3DS1,KIR3DS1*136,2,1054,0.0018975332068311196
