gene1,gene2,D,Wn,hap_num,sample_num,Wab,min_w
TRBV24-1,TRBV10-1,0.040202087642021,0.0180299445147909,4,684,0.0180299445148256,0.0180299445148231
TRBV10-1,TRBV30,0.109041994788741,0.133743468210287,8,703,0.0885865574841661,0.0885865574841661
TRBV30,TRBV10-1,0.109041994788741,0.133743468210287,8,703,0.133743468210285,0.0885865574841661
TRBV10-1,TRBV5-5,0.0818848267515051,0.074265626158325,4,705,0.0742656261583232,0.0742656261583232
TRBV5-5,TRBV10-1,0.0818848267515051,0.074265626158325,4,705,0.0742656261583238,0.0742656261583232
TRBV10-1,TRBV6-6,0.0380536186685321,0.0491964110084255,7,682,0.0301073955722253,0.0301073955722253
TRBV6-6,TRBV10-1,0.0380536186685321,0.0491964110084255,7,682,0.0491964110084248,0.0301073955722253
TRBV10-1,TRBV7-6,1,0.0215165476055653,3,710,0.0215165476033823,0.0215165476033823
TRBV7-6,TRBV10-1,1,0.0215165476055653,3,710,0.0215165476055676,0.0215165476033823
TRBV10-1,TRBV7-9,0.18398603794014,0.145203306282967,4,664,0.145203306282967,0.145203306282965
TRBV7-9,TRBV10-1,0.18398603794014,0.145203306282967,4,664,0.145203306282965,0.145203306282965
TRBV10-2,TRBJ1-6,0.0521410619885536,0.0184516686481885,4,681,0.0184516686481874,0.0184516686481874
TRBJ1-6,TRBV10-2,0.0521410619885536,0.0184516686481885,4,681,0.0184516686482189,0.0184516686481874
TRBV10-2,TRBJ2-7,0.0115202015637809,0.0102129691207038,4,693,0.0102129691205248,0.0102129691205248
TRBJ2-7,TRBV10-2,0.0115202015637809,0.0102129691207038,4,693,0.0102129691205605,0.0102129691205248
TRBV10-2,TRBV10-3,0.27308305707341,0.133352311776425,8,716,0.0859646394698709,0.0859646394698709
TRBV10-3,TRBV10-2,0.27308305707341,0.133352311776425,8,716,0.133352311776432,0.0859646394698709
TRBV10-2,TRBV11-2,0.429929619760595,0.224421627392143,4,746,0.224421627392136,0.224421627392128
TRBV11-2,TRBV10-2,0.429929619760595,0.224421627392143,4,746,0.224421627392128,0.224421627392128
TRBV10-2,TRBV11-3,0.473859896723495,0.0662506701578194,4,706,0.0662506701578149,0.0662506701578143
TRBV11-3,TRBV10-2,0.473859896723495,0.0662506701578194,4,706,0.0662506701578143,0.0662506701578143
TRBV10-2,TRBV14,0.537934728116649,0.0765089888910975,4,717,0.0765089888910973,0.0765089888910946
TRBV14,TRBV10-2,0.537934728116649,0.0765089888910975,4,717,0.0765089888910946,0.0765089888910946
TRBV10-2,TRBV15,0.75087864800232,0.0741073465203359,4,718,0.0741073465203243,0.0741073465203243
TRBV15,TRBV10-2,0.75087864800232,0.0741073465203359,4,718,0.0741073465203276,0.0741073465203243
TRBV10-2,TRBV16,0.644923594979026,0.0901380153198026,4,706,0.0901380153198067,0.0901380153198067
TRBV16,TRBV10-2,0.644923594979026,0.0901380153198026,4,706,0.0901380153198096,0.0901380153198067
TRBV10-2,TRBV17,0.194312730374953,0.106519285994611,4,721,0.106519285994595,0.106519285994565
TRBV17,TRBV10-2,0.194312730374953,0.106519285994611,4,721,0.106519285994565,0.106519285994565
TRBV10-2,TRBV19,0.999999848628959,0.0511475841270229,4,715,0.0511475841269702,0.0511475841269702
TRBV19,TRBV10-2,0.999999848628959,0.0511475841270229,4,715,0.0511475841270169,0.0511475841269702
TRBV10-2,TRBV20-1,0.0936590989135619,0.0645633438123395,6,721,0.0326805399810757,0.0326805399810757
TRBV20-1,TRBV10-2,0.0936590989135619,0.0645633438123395,6,721,0.0645633438123418,0.0326805399810757
TRBV10-2,TRBV21-1,0.0961735761465734,0.0598712683833282,4,712,0.0598712683833353,0.0598712683833353
TRBV21-1,TRBV10-2,0.0961735761465734,0.0598712683833282,4,712,0.0598712683833529,0.0598712683833353
TRBV10-2,TRBV24-1,0.157352435997591,0.0961249363094124,4,697,0.0961249363094096,0.0961249363094096
TRBV24-1,TRBV10-2,0.157352435997591,0.0961249363094124,4,697,0.0961249363094096,0.0961249363094096
TRBV10-2,TRBV30,0.20306180942524,0.14469405664837,8,717,0.0832472954699525,0.0832472954699525
TRBV30,TRBV10-2,0.20306180942524,0.14469405664837,8,717,0.144694056648369,0.0832472954699525
TRBV10-2,TRBV5-5,0.41499179775706,0.196810072356255,4,727,0.196810072356259,0.196810072356259
TRBV5-5,TRBV10-2,0.41499179775706,0.196810072356255,4,727,0.196810072356259,0.196810072356259
TRBV10-2,TRBV6-6,0.39780265636839,0.193438966328151,7,702,0.178564677774644,0.178564677774644
TRBV6-6,TRBV10-2,0.39780265636839,0.193438966328151,7,702,0.193438966328139,0.178564677774644
TRBV10-2,TRBV7-6,1,0.00894439116934315,3,731,0.00894439117445846,0.00894439116936876
TRBV7-6,TRBV10-2,1,0.00894439116934315,3,731,0.00894439116936876,0.00894439116936876
TRBV10-2,TRBV7-9,0.176695652490505,0.0962883045382484,4,675,0.0962883045382573,0.0962883045382573
TRBV7-9,TRBV10-2,0.176695652490505,0.0962883045382484,4,675,0.0962883045382675,0.0962883045382573
TRBV10-3,TRBJ1-6,0.296936058586361,0.310450105208454,8,666,0.310450105208454,0.221561029950226
TRBJ1-6,TRBV10-3,0.296936058586361,0.310450105208454,8,666,0.221561029950226,0.221561029950226
TRBV10-3,TRBJ2-7,0.168504122843331,0.0736279730008777,8,674,0.0736279730008634,0.0461193306262985
TRBJ2-7,TRBV10-3,0.168504122843331,0.0736279730008777,8,674,0.0461193306262985,0.0461193306262985
TRBV10-3,TRBV11-3,0.869437651335598,0.837665127245911,8,720,0.837665127245907,0.44919948485543
TRBV11-3,TRBV10-3,0.869437651335598,0.837665127245911,8,720,0.44919948485543,0.44919948485543
TRBV10-3,TRBV14,0.681662721047343,0.662330712954837,8,703,0.662330712954838,0.352329767390385
TRBV14,TRBV10-3,0.681662721047343,0.662330712954837,8,703,0.352329767390385,0.352329767390385
TRBV10-3,TRBV15,0.603750583505324,0.214270559405898,8,699,0.21427055940591,0.161905403315022
TRBV15,TRBV10-3,0.603750583505324,0.214270559405898,8,699,0.161905403315022,0.161905403315022
TRBV10-3,TRBV16,0.471682290639663,0.260205307562249,8,692,0.26020530756225,0.170891788694858
TRBV16,TRBV10-3,0.471682290639663,0.260205307562249,8,692,0.170891788694858,0.170891788694858
TRBV10-3,TRBV17,0.569031855772423,0.420862879437475,8,700,0.420862879437474,0.326603082307794
TRBV17,TRBV10-3,0.569031855772423,0.420862879437475,8,700,0.326603082307794,0.326603082307794
TRBV10-3,TRBV19,0.574558205289733,0.215284190077295,8,694,0.21528419007728,0.088812372845407
TRBV19,TRBV10-3,0.574558205289733,0.215284190077295,8,694,0.088812372845407,0.088812372845407
TRBV10-3,TRBV20-1,0.544078882706037,0.582208591131501,12,694,0.537415666865202,0.535167179861227
TRBV20-1,TRBV10-3,0.544078882706037,0.582208591131501,12,694,0.535167179861227,0.535167179861227
TRBV10-3,TRBV21-1,0.518668677940434,0.35963730041367,8,693,0.359637300413671,0.29337158590696
TRBV21-1,TRBV10-3,0.518668677940434,0.35963730041367,8,693,0.29337158590696,0.29337158590696
TRBV10-3,TRBV24-1,0.492973157277952,0.332051142946554,8,680,0.332051142946557,0.258652194924859
TRBV24-1,TRBV10-3,0.492973157277952,0.332051142946554,8,680,0.258652194924859,0.258652194924859
TRBV10-3,TRBV30,0.249395693630294,0.19189486379719,16,697,0.202226346970044,0.202226346970044
TRBV30,TRBV10-3,0.249395693630294,0.19189486379719,16,697,0.237144271200536,0.202226346970044
TRBV11-2,TRBJ1-6,0.0929544529520966,0.0640156682800426,4,681,0.0640156682800405,0.0640156682800405
TRBJ1-6,TRBV11-2,0.0929544529520966,0.0640156682800426,4,681,0.0640156682800415,0.0640156682800405
TRBV11-2,TRBJ2-7,0.51518656361332,0.102241660231149,4,690,0.102241660231151,0.10224166023115
TRBJ2-7,TRBV11-2,0.51518656361332,0.102241660231149,4,690,0.10224166023115,0.10224166023115
TRBV11-2,TRBV10-3,0.0967370609815931,0.0831913348848594,8,703,0.0610928903361403,0.0610928903361403
TRBV10-3,TRBV11-2,0.0967370609815931,0.0831913348848594,8,703,0.0831913348848547,0.0610928903361403
TRBV11-2,TRBV11-3,0.00183416984264449,0.00114524534854415,4,699,0.00114524534940243,0.00114524534905141
TRBV11-3,TRBV11-2,0.00183416984264449,0.00114524534854415,4,699,0.00114524534905141,0.00114524534905141
TRBV11-2,TRBV14,0.272951596066253,0.073126310364231,4,706,0.0731263103642488,0.0731263103642349
TRBV14,TRBV11-2,0.272951596066253,0.073126310364231,4,706,0.0731263103642349,0.0731263103642349
TRBV11-2,TRBV15,0.378950536264952,0.073656227471833,4,711,0.0736562274718324,0.0736562274718293
TRBV15,TRBV11-2,0.378950536264952,0.073656227471833,4,711,0.0736562274718293,0.0736562274718293
