HLA_allele,KIR_allele,Pearson_r,p_value,p_value_PC_adjusted,bootstrap_CI_lower,bootstrap_CI_upper,bootstrap_sign_stability,bootstrap_pval,corr_tag,empirical_p_value,p_value_corrected,permutation_p_value,split_sample_replication_rate
IGLV4-69*01,TRAJ30*01,0.6548148332275227,0.0002836132057868789,0.03692846694879329,0.2962529528616136,0.8727557861266357,0.999,0.001,IG_vs_TCR,0.0353,0.0009482933188781606,0.041328413284132844,0.2727272727272727
IGHV5-78*01,TRAJ10*01,0.6546103035473417,0.0002852889839674019,0.012074500748718159,0.4070909196261617,0.8538979447479539,1.0,0.0,IG_vs_TCR,0.0353,0.0009515049632144302,0.041328413284132844,0.0
IGKV2D-40*01,TRBV12-2*01,0.6546099295378145,0.0002852920562695404,0.00033403936177805934,,,0.994,0.006,IG_vs_TCR,0.0353,0.0009515049632144302,0.041328413284132844,0.5
IGKV6D-21*02,TRBJ2-2*01,0.6545756473510759,0.0002855737903734826,0.005031251932579504,0.41010093841833606,0.8706725179952153,1.0,0.0,IG_vs_TCR,0.0353,0.0009515049632144302,0.041328413284132844,0.3333333333333333
IGKV1D-39*01,TRAJ17*01,0.654422631733356,0.0002868342575593601,0.0003752001640544277,0.27177275693621067,0.8713313574632924,1.0,0.0,IG_vs_TCR,0.0354,0.0009546825770317954,0.041328413284132844,0.8571428571428571
IGLV3-27*01,TRBV12-2*01,0.6542177480074338,0.00028852961154827094,0.047487475861397815,0.036779705592399466,0.8694396400289962,0.984,0.016,IG_vs_TCR,0.0355,0.0009582755081517814,0.041328413284132844,0.4444444444444444
IGLJ4*01,TRGV8*01,0.6542441491092821,0.00028831065899747184,0.005903694213005301,0.12751676709883683,0.8766907585015293,0.992,0.008,IG_vs_TCR,0.0355,0.0009582755081517814,0.041328413284132844,1.0
IGKV3D-20*01,TRBV7-6*01,0.6540362568543405,0.00029003871658033,0.0033766708023151163,0.5051718936765469,0.8292719181229414,1.0,0.0,IG_vs_TCR,0.0355,0.000962260646053291,0.041328413284132844,0.75
IGHV3-22*02,TRAJ26*01,0.6538402814380461,0.00029167601048386117,0.03035647004807661,0.17526069845662653,0.9109663621105107,0.992,0.008,IG_vs_TCR,0.0355,0.0009635835930209935,0.041328413284132844,0.0
IGHV3-49*04,TRBV17*02,-0.6538495298321766,0.00029159856252101985,0.005089788040537063,-0.8285057197246747,-0.4833736599908526,1.0,0.0,IG_vs_TCR,0.0355,0.0009635835930209935,0.041328413284132844,
IGLV2-23*02,TRBJ1-6*01,0.6538726946935544,0.0002914046541659021,0.0122772003735336,0.39313043126690517,0.8299768318259735,1.0,0.0,IG_vs_TCR,0.0355,0.0009635835930209935,0.041328413284132844,0.7391304347826086
IGHV3-16*02,TRAJ47*01,-0.6538806826025733,0.0002913378151676869,0.039515524162995926,-0.8055326090123641,-0.46761531216068586,1.0,0.0,IG_vs_TCR,0.0355,0.0009635835930209935,0.041328413284132844,0.46835443037974683
IGHV3-72*01,TRBV7-1*01,0.6537308828523698,0.000292593503514985,0.0048061931169026935,0.32596082589616066,0.8569393253601993,1.0,0.0,IG_vs_TCR,0.0356,0.0009655895895425591,0.041328413284132844,0.6666666666666666
IGLV4-69*01,TRBV5-7*01,0.6535954671124383,0.00029373269152458054,0.000618385599623628,,,0.999,0.001,IG_vs_TCR,0.0357,0.0009683221779920495,0.041328413284132844,0.8333333333333334
IGLV1-50*01,TRAJ56*01,0.6531894055502089,0.00029717199394451306,0.014968314390682299,0.20043089479292922,0.8418942951490073,0.998,0.002,IG_vs_TCR,0.036,0.0009775890540753961,0.041820418204182044,0.5714285714285714
IGHV7-34-1*01,TRAV4*01,0.6532079292010777,0.0002970143368481305,2.0761016340741802e-05,0.0471704511601821,0.8776246805080975,0.984,0.016,IG_vs_TCR,0.036,0.0009775890540753961,0.041820418204182044,0.0
IGHD2-15*01,TRAJ22*01,0.6528634220019782,0.00029995848775389187,0.02606095939280966,0.4653809300367436,0.7968219399703836,1.0,0.0,IG_vs_TCR,0.0361,0.0009857136366315854,0.041820418204182044,0.0
IGKV1D-8*01,TRBV10-3*01,-0.6526129867908467,0.0003021146968896324,0.015353083718763327,-0.7801447667392106,-0.48718002439819513,1.0,0.0,IG_vs_TCR,0.0361,0.000991752042954152,0.04206642066420664,0.9787234042553191
IGLV2-23*02,TRBJ1-6*02,-0.6522814432022831,0.00030499008735033095,0.008585803695950089,-0.833186759918567,-0.4039469356330526,1.0,0.0,IG_vs_TCR,0.0361,0.0009977805086182872,0.04206642066420664,0.7472527472527473
IGHV5-78*01,TRBJ2-4*01,0.6522534880152473,0.00030523362602975887,0.0039347105424694,0.07441125543344543,0.8720683834384526,0.982,0.018,IG_vs_TCR,0.0361,0.0009977805086182872,0.04206642066420664,0.14285714285714285
IGKV6D-21*02,TRAJ49*01,0.6523290651147803,0.0003045756084070684,0.0016559593417842541,0.2889569530471389,0.8467870665363728,1.0,0.0,IG_vs_TCR,0.0361,0.0009977805086182872,0.04206642066420664,0.5
IGLJ6*01,TRAV12-1*01,0.6522902638732372,0.0003049132791305128,0.011468276299229151,0.06330156548879012,0.8817377558711738,0.986,0.014,IG_vs_TCR,0.0361,0.0009977805086182872,0.04206642066420664,0.5
IGLV5-52*01,TRAJ45*01,0.6513657168360252,0.0003130566774358885,0.009622207587282865,-0.1329781697369382,0.8451697512227395,0.937,0.063,IG_vs_TCR,0.0365,0.001021750676121329,0.042312423124231245,0.3333333333333333
IGLV3-10*01,TRAV9-2*02,-0.6513470477928448,0.0003132230543122583,0.035599507256441704,-0.8130074868178134,-0.4162180846031192,1.0,0.0,IG_vs_TCR,0.0365,0.001021750676121329,0.042312423124231245,0.10714285714285714
IGLV1-62*01,TRAV41*01,0.6511725301760571,0.0003147820840305152,0.008422474873190582,0.3407745587565153,0.8515953132371175,1.0,0.0,IG_vs_TCR,0.0366,0.0010252480331225282,0.042312423124231245,0.5
IGLJ4*01,TRDD3*01,0.651153322474331,0.0003149540872959952,0.00602005754001262,0.20675482319675306,0.8440735862951797,0.998,0.002,IG_vs_TCR,0.0366,0.0010252480331225282,0.042312423124231245,0.6
IGKV1D-33*01,TRAJ41*01,0.6510187810460923,0.0003161611997490957,0.0012113773794593223,0.3196956684025679,0.8466215865697343,1.0,0.0,IG_vs_TCR,0.0366,0.0010281020413993583,0.042312423124231245,0.6666666666666666
IGKV1-12*02,TRAV9-2*02,-0.6508379753199961,0.0003177897685844913,0.034392099333151314,-0.8287875116831578,-0.37996028652809416,1.0,0.0,IG_vs_TCR,0.0367,0.0010301684998280593,0.042312423124231245,0.2631578947368421
IGHV2-5*02,TRBV30*02,-0.6508537543143836,0.00031764735110691037,0.01599176622968579,-0.8175137964857999,-0.4553359243315912,1.0,0.0,IG_vs_TCR,0.0367,0.0010301684998280593,0.042312423124231245,
IGKV3D-20*01,TRAV2*01,0.6508893616985313,0.00031732617232795046,0.00025336597908553386,0.3979392241625495,0.8279979450147865,1.0,0.0,IG_vs_TCR,0.0367,0.0010301684998280593,0.042312423124231245,0.3333333333333333
IGKV3D-20*01,TRAV13-2*01,0.6506709880898911,0.0003193003815455609,0.0020689671292033807,0.4450017125080065,0.8259421973463104,1.0,0.0,IG_vs_TCR,0.0367,0.0010320829474832986,0.042312423124231245,0.2727272727272727
IGLV3-25*03,TRAV22*01,0.6507131826451289,0.00031891808624203306,0.007891524015103103,0.3624568074520565,0.8225581860809784,1.0,0.0,IG_vs_TCR,0.0367,0.0010320829474832986,0.042312423124231245,0.0
IGLV3-25*03,TRAV4*01,0.650662726350588,0.0003193752822706994,0.0013839443649044567,0.18255301571343463,0.840329469328033,0.996,0.004,IG_vs_TCR,0.0367,0.0010320829474832986,0.042312423124231245,0.0
IGKV6D-21*02,TRAJ61*01,0.650515718685699,0.0003207106214415911,0.008164076612745798,0.3202233228368308,0.8725834926844861,1.0,0.0,IG_vs_TCR,0.0367,0.0010353230849857174,0.04255842558425584,0.125
IGHV2-70*01,TRBJ2-7*01,0.6503046723422149,0.0003226361880998271,0.03545696290412925,0.3543332558332231,0.8298872942032618,1.0,0.0,IG_vs_TCR,0.0367,0.001040459914369598,0.04255842558425584,0.0
IGLV3-25*03,TRBV12-5*01,0.6499475307348498,0.00032591774694068644,0.0011565628561768582,0.12579738240575644,0.8377867031525692,0.99,0.01,IG_vs_TCR,0.0368,0.0010488686954285588,0.042804428044280446,0.25
IGKV2D-24*01,TRAJ36*01,0.649966621195125,0.000325741600881821,0.0027772188710274226,0.4784511302853434,0.8065497997011771,1.0,0.0,IG_vs_TCR,0.0368,0.0010488686954285588,0.042804428044280446,0.3333333333333333
IGHD6-6*01,TRAV8-2*01,0.6498906512109685,0.00032644306327338083,0.0006098236136870491,0.4223890959478751,0.8361439049059882,1.0,0.0,IG_vs_TCR,0.0368,0.0010494739802755797,0.042804428044280446,0.6567164179104478
IGKV1D-43*01,TRAJ4*01,0.6498338597168767,0.00032696830497445744,0.011271341210350536,0.1705510478946404,0.8734192132640887,0.997,0.003,IG_vs_TCR,0.037,0.0010500777761408787,0.042804428044280446,0.14285714285714285
IGKV6D-21*02,TRBD1*01,0.6495230363849336,0.00032985609312447385,0.029921673042488328,0.30418665829873903,0.8739626498639602,1.0,0.0,IG_vs_TCR,0.0371,0.0010582599606220233,0.042804428044280446,0.0
IGKV1D-39*01,TRAJ5*01,0.6494440793501323,0.00033059320637508646,0.005134503887272466,0.40023812549592275,0.8645324186573763,1.0,0.0,IG_vs_TCR,0.0371,0.0010584424467482193,0.042804428044280446,0.8333333333333334
IGKV3D-20*01,TRAJ36*01,0.6494486742918576,0.000330550270297038,0.010990029640794924,0.3673388128403959,0.865886476538466,1.0,0.0,IG_vs_TCR,0.0371,0.0010584424467482193,0.042804428044280446,0.2
IGKV3D-20*01,TRAJ1*01,0.6492536772202047,0.0003323766550298432,0.0016712190845192773,0.42069895089350356,0.8168319448881696,1.0,0.0,IG_vs_TCR,0.0371,0.001061967300259622,0.042804428044280446,0.3333333333333333
IGHD1-7*01,TRAV8-2*03,-0.64927817974138,0.0003321466756227236,0.03857900223498674,-0.836358050973046,-0.3499080488449845,0.999,0.001,IG_vs_TCR,0.0371,0.001061967300259622,0.042804428044280446,0.72
IGLJ4*01,TRBV6-1*01,0.6492169374047786,0.0003327217538857802,0.0016079584264139574,-0.023706121919860986,0.867027872056777,0.97,0.03,IG_vs_TCR,0.0371,0.0010619795877872286,0.042804428044280446,0.5
IGLV3-31*01,TRAV7*01,0.6487849166111929,0.0003368033031238581,0.04587407775715203,0.3209505026767176,0.8487081925627131,1.0,0.0,IG_vs_TCR,0.0373,0.001073905614058859,0.04305043050430504,0.25
IGHV3-66*03,TRAV8-6*02,-0.648665371604077,0.0003379404151270039,0.03266763971654764,-0.8232173774620369,-0.40308018038698934,1.0,0.0,IG_vs_TCR,0.0373,0.0010764284256655438,0.04305043050430504,0.8674698795180723
IGKV3D-20*01,TRBV27*01,0.648489864671873,0.0003396159159274062,0.012273697780938723,0.38730950825520516,0.8758457793341424,1.0,0.0,IG_vs_TCR,0.0374,0.0010806592335031574,0.04305043050430504,0.2857142857142857
IGLV3-21*02,TRAV1-1*01,-0.6480243441618877,0.00034409528775835934,0.03305026610824627,-0.8119657585631261,-0.42254658499745573,1.0,0.0,IG_vs_TCR,0.0375,0.0010937942139979716,0.04305043050430504,0.75
IGLV3-25*03,TRAJ2*01,0.6475167617810335,0.0003490381486334123,0.017764654757250954,0.2696084466336579,0.8262789219693417,1.0,0.0,IG_vs_TCR,0.0375,0.0011083742025991624,0.04329643296432965,0.2
IGLV3-31*01,TRAJ48*01,0.6473022079005688,0.000351146067774507,0.041443108028343535,0.4240555226910896,0.8085868853046176,1.0,0.0,IG_vs_TCR,0.0378,0.001113270508351858,0.04329643296432965,0.6
IGLV4-69*01,TRBV4-2*01,0.6472870393337156,0.0003512955138822379,0.008253070236941574,0.15187348640671824,0.8544708725257076,0.997,0.003,IG_vs_TCR,0.0378,0.001113270508351858,0.04329643296432965,0.6
IGLV4-69*01,TRBV6-2*01,0.6471742913840122,0.00035240808952645593,0.015002954120796063,0.12260543578921845,0.8647457895839191,0.992,0.008,IG_vs_TCR,0.0379,0.0011138262926556047,0.043542435424354244,0.5
IGKV6D-21*02,TRAJ2*01,0.6471604755475887,0.0003525446331188209,0.011012447114983975,0.2726773743996962,0.8666589966674328,0.999,0.001,IG_vs_TCR,0.0379,0.0011138262926556047,0.043542435424354244,0.125
IGHV7-34-1*01,TRBV7-6*01,0.6472230931253604,0.00035192614577426665,8.195933932754917e-05,0.09377612559520199,0.8550011460787683,0.994,0.006,IG_vs_TCR,0.0379,0.0011138262926556047,0.04329643296432965,0.18181818181818182
IGLV1-36*01,TRDJ4*01,0.646874668820087,0.0003553796835525412,0.030241245835380647,0.3123956412192646,0.8582522742401844,1.0,0.0,IG_vs_TCR,0.0381,0.0011206400070717173,0.043542435424354244,0.25
IGLV3-13*01,TRBV24-1*01,-0.6468704688332496,0.0003554214932454322,0.021022048693965754,-0.8316312488315619,-0.33527616671139254,0.999,0.001,IG_vs_TCR,0.0381,0.0011206400070717173,0.043542435424354244,0.46551724137931033
IGKV6D-41*01,TRAJ27*01,0.6466338480314547,0.0003577839390952212,0.0034356128829205455,0.37535355338254467,0.8182078003435314,1.0,0.0,IG_vs_TCR,0.0381,0.0011267799332921782,0.04378843788437884,0.45454545454545453
IGLV5-52*01,TRAJ59*01,0.6465668784442103,0.00035845505589950403,0.016406150717665866,0.19510232782981918,0.8439113063239154,0.991,0.009,IG_vs_TCR,0.0383,0.0011267799332921782,0.044034440344403444,0.5
IGHV3-41*02,TRAV35*02,0.6465728393530019,0.00035839527578215076,0.011147384957942973,0.11391439318634547,0.8618439220781565,0.995,0.005,IG_vs_TCR,0.0383,0.0011267799332921782,0.04378843788437884,0.05555555555555555
IGHD1-20*01,TRBV6-7*01,0.6464824136348166,0.00035930306413913226,0.01855290635078812,0.39052062347014477,0.8379137871254745,1.0,0.0,IG_vs_TCR,0.0383,0.0011283058885983648,0.044034440344403444,0.0
IGLV11-55*01,TRAV30*05,0.6463746599219647,0.00036038743149581433,0.011450786826717116,0.2892187920699906,0.8516120010821902,1.0,0.0,IG_vs_TCR,0.0384,0.0011305702488054177,0.04428044280442804,0.9375
IGKV2D-24*01,TRAJ44*01,0.6462714035611716,0.0003614292214446327,0.0036677859307362717,0.45588077919486303,0.850466048977839,1.0,0.0,IG_vs_TCR,0.0384,0.001132696613429705,0.04428044280442804,0.42857142857142855
IGKV2D-24*01,TRBJ2-2*01,0.6461231454326629,0.0003629296502010951,0.007003815948225636,0.5002327647340626,0.8178888907758537,1.0,0.0,IG_vs_TCR,0.0385,0.0011362545990199276,0.044526445264452645,0.6
IGKV1D-39*01,TRBV7-4*01,0.6459929998676633,0.0003642512544433708,0.019402331200781026,0.3986739583421742,0.8533434032506348,1.0,0.0,IG_vs_TCR,0.0386,0.001136960786186329,0.044526445264452645,0.8333333333333334
IGHV7-34-1*01,TRAV38-1*03,-0.6460144049607884,0.0003640336012634129,0.038199998510215404,-0.8428946655721393,-0.40499302371241797,1.0,0.0,IG_vs_TCR,0.0386,0.001136960786186329,0.044526445264452645,0.5
IGKV2D-40*01,TRGJ2*01,0.6460180986030291,0.000363996054735463,0.0010402207933770413,,,0.998,0.002,IG_vs_TCR,0.0386,0.001136960786186329,0.044526445264452645,
IGHV8-51-1*03,TRBV30*02,-0.6458400224101485,0.0003658100853009667,0.04428444466054491,-0.7998431127076551,-0.46410605356915574,1.0,0.0,IG_vs_TCR,0.0387,0.0011406823501569222,0.04477244772447724,
IGLV1-62*01,TRGV11*01,0.6457565343264448,0.00036666327898172963,0.0052288736774156915,0.4112966862951144,0.8552630194178585,1.0,0.0,IG_vs_TCR,0.0387,0.0011421983225136563,0.04477244772447724,0.2
IGLV1-62*01,TRAJ57*01,0.6457100679288604,0.00036713888766508985,0.0331231758242736,0.47308739591352283,0.7922110566706406,0.999,0.001,IG_vs_TCR,0.0387,0.0011425362184137595,0.04477244772447724,0.75
IGLJ5*01,TRAV38-1*03,0.6455375902880117,0.0003689090048809217,0.03135337554867372,0.43880586596426935,0.8076859374366391,1.0,0.0,IG_vs_TCR,0.0387,0.0011468979252641641,0.04477244772447724,0.0
IGKV2D-24*01,TRAJ48*01,0.6454241371830752,0.00037007742033964375,0.0022602341615275464,0.4440158672112987,0.8403740588240329,1.0,0.0,IG_vs_TCR,0.0387,0.0011493821677614484,0.04526445264452644,0.0
IGKV6D-21*02,TRDJ3*01,0.6451547807733314,0.0003728643856885326,0.008987241794491611,0.3197469923514335,0.8495923209853519,0.999,0.001,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.5
IGKV2-29*02,TRBV24-1*02,-0.6450193791375385,0.0003742722632118354,0.034385938878639916,-0.8093813028155161,-0.29482200705736494,0.997,0.003,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,
IGKV1D-39*01,TRDV1*01,0.6450067991171031,0.00037440330297898374,0.002981392322700066,0.5091056752524424,0.8626022322182605,1.0,0.0,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.5
IGLV3-27*01,TRBV12-1*01,0.6451555837207478,0.00037285605062530757,0.012331042973740224,0.07419201216615458,0.8682238647742396,0.989,0.011,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.0
IGLV1-50*01,TRBV6-6*02,-0.6450254648414133,0.0003742088858604329,0.01264587096230824,-0.8124741586012082,-0.45345018894133426,1.0,0.0,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.0
IGKV1D-43*01,TRAJ34*01,0.6450222168583595,0.00037424270963332167,0.0405711285515975,0.15785921523688665,0.8582210374083173,0.997,0.003,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.2857142857142857
IGHV5-78*01,TRAJ43*01,0.6450681728528598,0.00037376438240167164,0.010520321972172645,0.17112120789330112,0.8935820707519543,0.994,0.006,IG_vs_TCR,0.0387,0.0011547503259371629,0.04526445264452644,0.3333333333333333
IGLJ4*01,TRAV19*01,0.6447492173401465,0.00037709522641672536,0.001162543152195603,-0.10487064359577289,0.8797020453800737,0.94,0.06,IG_vs_TCR,0.0387,0.0011619013312958904,0.04526445264452644,0.5
IGHV3-72*01,TRAJ43*01,0.6445479597782334,0.0003792102656882633,0.0024713101133791793,0.3582639749214488,0.8776846700085692,1.0,0.0,IG_vs_TCR,0.0387,0.001166109038361537,0.04526445264452644,0.625
IGLV3-19*01,TRAV12-1*01,0.6445509743271635,0.0003791785091871151,0.029404303701531048,0.3700905240509011,0.8245263745701538,1.0,0.0,IG_vs_TCR,0.0387,0.001166109038361537,0.04526445264452644,0.125
IGLV9-49*01,TRBV12-2*01,0.644406739901808,0.00038070053916584303,0.03374488566513409,0.308990541689757,0.8338829907267387,1.0,0.0,IG_vs_TCR,0.0387,0.0011691617458359708,0.04526445264452644,0.5
IGKV3D-20*01,TRAJ3*01,0.6443827344211974,0.0003809543734825432,0.0021298872903677013,0.396597248488701,0.830291339471734,1.0,0.0,IG_vs_TCR,0.0388,0.0011691617458359708,0.04526445264452644,0.6666666666666666
IGLV6-57*01,TRBV10-3*01,0.6441131234338323,0.0003838154104784413,0.010219630295037021,0.4732833373690104,0.7732215564542783,1.0,0.0,IG_vs_TCR,0.0388,0.0011756235801268792,0.04526445264452644,1.0
IGLV5-48*01,TRGV2*01,0.6441227891701086,0.0003837125170678861,0.01796594932517252,0.44796415646314347,0.7902556708062088,1.0,0.0,IG_vs_TCR,0.0388,0.0011756235801268792,0.04526445264452644,0.25
IGHV5-78*01,TRAJ20*01,0.6439080864133877,0.0003860037473309106,0.013640543246614033,0.4191417864782226,0.8697047563680715,1.0,0.0,IG_vs_TCR,0.0389,0.0011811638758051069,0.04526445264452644,0.5
IGLJ4*01,TRAV3*01,0.6438708054801048,0.00038640281068750545,0.00032402544238541815,0.1554478609495947,0.9031009446246677,0.995,0.005,IG_vs_TCR,0.0389,0.0011812235234376395,0.04526445264452644,0.3
IGHV5-78*01,TRAJ56*01,0.6438326262008899,0.00038681186340118045,0.02060343515080454,0.18720013657493786,0.8415608803204356,0.992,0.008,IG_vs_TCR,0.0389,0.0011813135612408967,0.04551045510455105,0.5
IGKV1D-43*01,TRDD1*01,0.6437542265940901,0.00038765302199982325,0.010236689652397104,0.21435277067924977,0.8712385891400518,1.0,0.0,IG_vs_TCR,0.0389,0.0011815633736174827,0.045756457564575644,0.25
IGHV5-78*01,TRAV11*01,0.6437829267213673,0.0003873449098539416,0.011984632453242975,0.3843797312686734,0.8884942692256206,1.0,0.0,IG_vs_TCR,0.0389,0.0011815633736174827,0.04551045510455105,0.8
IGKV1D-39*01,TRBV12-2*01,0.6436066046376374,0.0003892412105112663,0.008929995707009105,0.5070485424223385,0.918068192509673,1.0,0.0,IG_vs_TCR,0.0391,0.001185243294629218,0.045756457564575644,0.0
IGHV3-72*01,TRAV5*01,0.6435695469555345,0.00038964078580873884,0.03136668482630707,0.10314208891055777,0.8945390205226164,0.985,0.015,IG_vs_TCR,0.0391,0.0011853002203683239,0.045756457564575644,0.6666666666666666
IGHV1-24*01,TRBJ2-2P*01,0.6434139424760319,0.00039132250582918,0.014915121247506288,0.5483114326553249,0.8241613104951588,1.0,0.0,IG_vs_TCR,0.0392,0.0011869353198249593,0.045756457564575644,0.0
IGLV1-36*01,TRDD2*01,0.6434527026240204,0.0003909030079222414,0.004055276354238635,0.3530748880632681,0.8378177296220831,1.0,0.0,IG_vs_TCR,0.0392,0.0011869353198249593,0.045756457564575644,0.5
IGHV1-24*01,TRBJ2-3*01,0.6434139424760319,0.00039132250582918,0.014915121247506288,0.550230405551777,0.8252716391199051,1.0,0.0,IG_vs_TCR,0.0392,0.0011869353198249593,0.045756457564575644,0.1
IGHV3-72*01,TRAV12-3*01,0.6433130964888255,0.00039241579558877787,0.026918832220863456,0.21584792948945886,0.8980624440997768,0.999,0.001,IG_vs_TCR,0.0392,0.0011879357547395688,0.045756457564575644,0.45454545454545453
IGLV9-49*01,TRBV1*01,0.6433186890030141,0.0003923550963645756,0.010867953333093146,0.24748301622955252,0.8799324134208102,1.0,0.0,IG_vs_TCR,0.0392,0.0011879357547395688,0.045756457564575644,0.7142857142857143
IGLV9-49*01,TRBV6-5*01,0.6431575272331232,0.0003941075795788822,0.013686347666925409,0.1874840802532945,0.8484665721825134,0.996,0.004,IG_vs_TCR,0.0392,0.0011918977528177664,0.045756457564575644,0.5714285714285714
IGLV1-40*01,TRGV11*01,0.6425635992472092,0.00040062511894072635,0.010897984870101803,0.40553495298454306,0.8334331816249243,1.0,0.0,IG_vs_TCR,0.0394,0.0012021131654722979,0.045756457564575644,0.5
IGHV3-33-2*01,TRBJ1-2*01,0.64254881781467,0.0004007885172639981,0.02057342061980976,0.2667907295298161,0.8287658917083923,1.0,0.0,IG_vs_TCR,0.0394,0.0012021131654722979,0.045756457564575644,0.36363636363636365
