gene,correct,total,accuracy,class,subclass,cutoff
TRAV1-1,18,18,1.0,TRA,TRAV,0
TRAV1-2,18,18,1.0,TRA,TRAV,0
TRAV2,18,18,1.0,TRA,TRAV,0
TRAV3,18,18,1.0,TRA,TRAV,0
TRAV4,18,18,1.0,TRA,TRAV,0
TRAV5,18,18,1.0,TRA,TRAV,0
TRAV6,17,18,0.944,TRA,TRAV,0
TRAV7,18,18,1.0,TRA,TRAV,0
TRAV8-1,18,18,1.0,TRA,TRAV,0
TRAV9-1,18,18,1.0,TRA,TRAV,0
TRAV10,18,18,1.0,TRA,TRAV,0
TRAV11,18,18,1.0,TRA,TRAV,0
TRAV12-1,18,18,1.0,TRA,TRAV,0
TRAV8-2,18,18,1.0,TRA,TRAV,0
TRAV8-3,18,18,1.0,TRA,TRAV,0
TRAV13-1,18,18,1.0,TRA,TRAV,0
TRAV12-2,18,18,1.0,TRA,TRAV,0
TRAV8-4,18,18,1.0,TRA,TRAV,0
TRAV13-2,18,18,1.0,TRA,TRAV,0
TRAV9-2,18,18,1.0,TRA,TRAV,0
TRAV12-3,18,18,1.0,TRA,TRAV,0
TRAV8-6,18,18,1.0,TRA,TRAV,0
TRAV16,18,18,1.0,TRA,TRAV,0
TRAV17,18,18,1.0,TRA,TRAV,0
TRAV18,18,18,1.0,TRA,TRAV,0
TRAV19,16,16,1.0,TRA,TRAV,0
TRAV20,18,18,1.0,TRA,TRAV,0
TRAV21,18,18,1.0,TRA,TRAV,0
TRAV22,18,18,1.0,TRA,TRAV,0
TRDV1,18,18,1.0,TRD,TRDV,0
TRAV24,18,18,1.0,TRA,TRAV,0
TRAV25,16,16,1.0,TRA,TRAV,0
TRAV26-1,18,18,1.0,TRA,TRAV,0
TRAV8-7,18,18,1.0,TRA,TRAV,0
TRAV27,18,18,1.0,TRA,TRAV,0
TRAV30,18,18,1.0,TRA,TRAV,0
TRAV26-2,18,18,1.0,TRA,TRAV,0
TRAV34,18,18,1.0,TRA,TRAV,0
TRAV35,18,18,1.0,TRA,TRAV,0
TRAV38-1,18,18,1.0,TRA,TRAV,0
TRAV39,18,18,1.0,TRA,TRAV,0
TRAV40,18,18,1.0,TRA,TRAV,0
TRAV41,18,18,1.0,TRA,TRAV,0
TRDV2,18,18,1.0,TRD,TRDV,0
TRDV3,18,18,1.0,TRD,TRDV,0
TRDJ1,18,18,1.0,TRD,TRDJ,0
TRDJ4,12,12,1.0,TRD,TRDJ,0
TRDJ2,18,18,1.0,TRD,TRDJ,0
TRDJ3,18,18,1.0,TRD,TRDJ,0
TRAJ61,18,18,1.0,TRA,TRAJ,0
TRAJ60,18,18,1.0,TRA,TRAJ,0
TRAJ59,18,18,1.0,TRA,TRAJ,0
TRAJ58,18,18,1.0,TRA,TRAJ,0
TRAJ57,12,12,1.0,TRA,TRAJ,0
TRAJ56,18,18,1.0,TRA,TRAJ,0
TRAJ55,18,18,1.0,TRA,TRAJ,0
TRAJ54,18,18,1.0,TRA,TRAJ,0
TRAJ53,12,12,1.0,TRA,TRAJ,0
TRAJ52,18,18,1.0,TRA,TRAJ,0
TRAJ51,18,18,1.0,TRA,TRAJ,0
TRAJ50,18,18,1.0,TRA,TRAJ,0
TRAJ49,18,18,1.0,TRA,TRAJ,0
TRAJ48,18,18,1.0,TRA,TRAJ,0
TRAJ47,18,18,1.0,TRA,TRAJ,0
TRAJ46,18,18,1.0,TRA,TRAJ,0
TRAJ45,18,18,1.0,TRA,TRAJ,0
TRAJ44,18,18,1.0,TRA,TRAJ,0
TRAJ43,18,18,1.0,TRA,TRAJ,0
TRAJ42,18,18,1.0,TRA,TRAJ,0
TRAJ41,14,14,1.0,TRA,TRAJ,0
TRAJ40,18,18,1.0,TRA,TRAJ,0
TRAJ39,18,18,1.0,TRA,TRAJ,0
TRAJ38,18,18,1.0,TRA,TRAJ,0
TRAJ37,18,18,1.0,TRA,TRAJ,0
TRAJ36,18,18,1.0,TRA,TRAJ,0
TRAJ35,18,18,1.0,TRA,TRAJ,0
TRAJ34,18,18,1.0,TRA,TRAJ,0
TRAJ33,18,18,1.0,TRA,TRAJ,0
TRAJ32,18,18,1.0,TRA,TRAJ,0
TRAJ31,18,18,1.0,TRA,TRAJ,0
TRAJ30,18,18,1.0,TRA,TRAJ,0
TRAJ29,18,18,1.0,TRA,TRAJ,0
TRAJ28,18,18,1.0,TRA,TRAJ,0
TRAJ27,18,18,1.0,TRA,TRAJ,0
TRAJ26,16,16,1.0,TRA,TRAJ,0
TRAJ25,18,18,1.0,TRA,TRAJ,0
TRAJ24,16,16,1.0,TRA,TRAJ,0
TRAJ23,18,18,1.0,TRA,TRAJ,0
TRAJ22,18,18,1.0,TRA,TRAJ,0
TRAJ21,18,18,1.0,TRA,TRAJ,0
TRAJ20,18,18,1.0,TRA,TRAJ,0
TRAJ19,16,16,1.0,TRA,TRAJ,0
TRAJ18,18,18,1.0,TRA,TRAJ,0
TRAJ17,10,10,1.0,TRA,TRAJ,0
TRAJ16,17,18,0.944,TRA,TRAJ,0
TRAJ14,18,18,1.0,TRA,TRAJ,0
TRAJ13,17,18,0.944,TRA,TRAJ,0
TRAJ12,18,18,1.0,TRA,TRAJ,0
TRAJ11,18,18,1.0,TRA,TRAJ,0
TRAJ10,18,18,1.0,TRA,TRAJ,0
TRAJ9,18,18,1.0,TRA,TRAJ,0
TRAJ8,18,18,1.0,TRA,TRAJ,0
TRAJ7,18,18,1.0,TRA,TRAJ,0
TRAJ6,18,18,1.0,TRA,TRAJ,0
TRAJ5,10,10,1.0,TRA,TRAJ,0
TRAJ4,18,18,1.0,TRA,TRAJ,0
TRAJ3,12,12,1.0,TRA,TRAJ,0
TRAJ2,18,18,1.0,TRA,TRAJ,0
TRAJ1,14,14,1.0,TRA,TRAJ,0
TRGJ2,18,18,1.0,TRG,TRGJ,0
TRGJP2,14,14,1.0,TRG,TRGJ,0
TRGJ1,18,18,1.0,TRG,TRGJ,0
TRGJP,14,14,1.0,TRG,TRGJ,0
TRGJP1,18,18,1.0,TRG,TRGJ,0
TRGV11,18,18,1.0,TRG,TRGV,0
TRGV10,18,18,1.0,TRG,TRGV,0
TRGV9,18,18,1.0,TRG,TRGV,0
TRGVA,16,16,1.0,TRG,TRGV,0
TRGV8,18,18,1.0,TRG,TRGV,0
TRGV5P,14,14,1.0,TRG,TRGV,0
TRGV5,14,14,1.0,TRG,TRGV,0
TRGV4,6,6,1.0,TRG,TRGV,0
TRGV3,18,18,1.0,TRG,TRGV,0
TRGV2,18,18,1.0,TRG,TRGV,0
TRGV1,18,18,1.0,TRG,TRGV,0
TRBV1,18,18,1.0,TRB,TRBV,0
TRBV2,18,18,1.0,TRB,TRBV,0
TRBV3-1,18,18,1.0,TRB,TRBV,0
TRBV4-1,18,18,1.0,TRB,TRBV,0
TRBV5-1,18,18,1.0,TRB,TRBV,0
TRBV6-1,18,18,1.0,TRB,TRBV,0
TRBV7-1,18,18,1.0,TRB,TRBV,0
TRBV4-2,18,18,1.0,TRB,TRBV,0
TRBV6-2,18,18,1.0,TRB,TRBV,0
TRBV7-2,18,18,1.0,TRB,TRBV,0
TRBV6-4,18,18,1.0,TRB,TRBV,0
TRBV7-3,18,18,1.0,TRB,TRBV,0
TRBV5-3,18,18,1.0,TRB,TRBV,0
TRBV9,18,18,1.0,TRB,TRBV,0
TRBV10-1,18,18,1.0,TRB,TRBV,0
TRBV11-1,12,12,1.0,TRB,TRBV,0
TRBV12-1,18,18,1.0,TRB,TRBV,0
TRBV10-2,18,18,1.0,TRB,TRBV,0
TRBV11-2,18,18,1.0,TRB,TRBV,0
TRBV12-2,18,18,1.0,TRB,TRBV,0
TRBV6-5,18,18,1.0,TRB,TRBV,0
TRBV7-4,18,18,1.0,TRB,TRBV,0
TRBV5-4,18,18,1.0,TRB,TRBV,0
TRBV6-6,16,18,0.889,TRB,TRBV,0
TRBV5-5,18,18,1.0,TRB,TRBV,0
TRBV6-7,18,18,1.0,TRB,TRBV,0
TRBV7-6,18,18,1.0,TRB,TRBV,0
TRBV5-6,18,18,1.0,TRB,TRBV,0
TRBV6-8,12,12,1.0,TRB,TRBV,0
TRBV7-7,18,18,1.0,TRB,TRBV,0
TRBV5-7,18,18,1.0,TRB,TRBV,0
TRBV7-9,16,16,1.0,TRB,TRBV,0
TRBV13,18,18,1.0,TRB,TRBV,0
TRBV10-3,18,18,1.0,TRB,TRBV,0
TRBV11-3,18,18,1.0,TRB,TRBV,0
TRBV12-3,18,18,1.0,TRB,TRBV,0
TRBV12-4,18,18,1.0,TRB,TRBV,0
TRBV12-5,18,18,1.0,TRB,TRBV,0
TRBV14,18,18,1.0,TRB,TRBV,0
TRBV15,18,18,1.0,TRB,TRBV,0
TRBV16,18,18,1.0,TRB,TRBV,0
TRBV17,18,18,1.0,TRB,TRBV,0
TRBV18,18,18,1.0,TRB,TRBV,0
TRBV19,18,18,1.0,TRB,TRBV,0
TRBV20-1,18,18,1.0,TRB,TRBV,0
TRBV21-1,18,18,1.0,TRB,TRBV,0
TRBV23-1,18,18,1.0,TRB,TRBV,0
TRBV24-1,16,18,0.889,TRB,TRBV,0
TRBV25-1,18,18,1.0,TRB,TRBV,0
TRBV26,16,16,1.0,TRB,TRBV,0
TRBV27,18,18,1.0,TRB,TRBV,0
TRBV28,18,18,1.0,TRB,TRBV,0
TRBV29-1,18,18,1.0,TRB,TRBV,0
TRBV30,18,18,1.0,TRB,TRBV,0
TRBJ1-1,18,18,1.0,TRB,TRBJ,0
TRBJ1-2,18,18,1.0,TRB,TRBJ,0
TRBJ1-3,18,18,1.0,TRB,TRBJ,0
TRBJ1-4,18,18,1.0,TRB,TRBJ,0
TRBJ1-5,18,18,1.0,TRB,TRBJ,0
TRBJ1-6,18,18,1.0,TRB,TRBJ,0
TRBJ2-1,18,18,1.0,TRB,TRBJ,0
TRBJ2-2,18,18,1.0,TRB,TRBJ,0
TRBJ2-2P,18,18,1.0,TRB,TRBJ,0
TRBJ2-3,18,18,1.0,TRB,TRBJ,0
TRBJ2-4,18,18,1.0,TRB,TRBJ,0
TRBJ2-5,18,18,1.0,TRB,TRBJ,0
TRBJ2-6,18,18,1.0,TRB,TRBJ,0
TRBJ2-7,18,18,1.0,TRB,TRBJ,0
IGHV1-2,1,16,0.062,IGH,IGHV,0
IGHV1-18,10,10,1.0,IGH,IGHV,0
IGHV1-24,12,12,1.0,IGH,IGHV,0
IGHV1-45,18,18,1.0,IGH,IGHV,0
IGHV1-46,18,18,1.0,IGH,IGHV,0
IGHV1-58,18,18,1.0,IGH,IGHV,0
IGHV1-68,13,18,0.722,IGH,IGHV,0
IGHV1-69,12,16,0.75,IGH,IGHV,0
IGHV1-69D,2,2,1.0,IGH,IGHV,0
IGHV2-5,12,12,1.0,IGH,IGHV,0
IGHV2-26,12,12,1.0,IGH,IGHV,0
IGHV2-70,12,16,0.75,IGH,IGHV,0
IGHV2-70D,5,6,0.833,IGH,IGHV,0
IGHV3-11,5,6,0.833,IGH,IGHV,0
IGHV3-13,4,4,1.0,IGH,IGHV,0
IGHV3-15,12,14,0.857,IGH,IGHV,0
IGHV3-16,8,8,1.0,IGH,IGHV,0
IGHV3-19,10,10,1.0,IGH,IGHV,0
IGHV3-20,8,8,1.0,IGH,IGHV,0
IGHV3-21,14,14,1.0,IGH,IGHV,0
IGHV3-22,14,14,1.0,IGH,IGHV,0
IGHV3-23,14,14,1.0,IGH,IGHV,0
IGHV3-25,12,12,1.0,IGH,IGHV,0
IGHV3-29,4,4,1.0,IGH,IGHV,0
IGHV3-30,10,12,0.833,IGH,IGHV,0
IGHV3-30-2,14,14,1.0,IGH,IGHV,0
IGHV3-32,8,12,0.667,IGH,IGHV,0
IGHV3-33,7,8,0.875,IGH,IGHV,0
IGHV3-33-2,6,6,1.0,IGH,IGHV,0
IGHV3-35,16,16,1.0,IGH,IGHV,0
IGHV3-38,10,10,1.0,IGH,IGHV,0
IGHV3-41,6,6,1.0,IGH,IGHV,0
IGHV3-43,12,12,1.0,IGH,IGHV,0
IGHV3-47,17,18,0.944,IGH,IGHV,0
IGHV3-48,15,16,0.938,IGH,IGHV,0
IGHV3-49,18,18,1.0,IGH,IGHV,0
IGHV3-52,18,18,1.0,IGH,IGHV,0
IGHV3-53,16,18,0.889,IGH,IGHV,0
IGHV3-54,18,18,1.0,IGH,IGHV,0
IGHV3-62,14,14,1.0,IGH,IGHV,0
IGHV3-63,17,18,0.944,IGH,IGHV,0
IGHV3-64,18,18,1.0,IGH,IGHV,0
IGHV3-64D,10,10,1.0,IGH,IGHV,0
IGHV3-66,15,16,0.938,IGH,IGHV,0
IGHV3-7,16,16,1.0,IGH,IGHV,0
IGHV3-71,10,10,1.0,IGH,IGHV,0
IGHV3-72,18,18,1.0,IGH,IGHV,0
IGHV3-73,18,18,1.0,IGH,IGHV,0
IGHV3-74,10,10,1.0,IGH,IGHV,0
IGHV4-28,7,8,0.875,IGH,IGHV,0
IGHV4-31,1,2,0.5,IGH,IGHV,0
IGHV4-34,10,10,1.0,IGH,IGHV,0
IGHV4-39,11,16,0.688,IGH,IGHV,0
IGHV4-55,18,18,1.0,IGH,IGHV,0
IGHV4-59,16,16,1.0,IGH,IGHV,0
IGHV4-61,13,18,0.722,IGH,IGHV,0
IGHV5-10-1,10,10,1.0,IGH,IGHV,0
IGHV5-51,16,16,1.0,IGH,IGHV,0
IGHV5-78,18,18,1.0,IGH,IGHV,0
IGHV6-1,6,6,1.0,IGH,IGHV,0
IGHV7-34-1,14,14,1.0,IGH,IGHV,0
IGHV7-4-1,8,8,1.0,IGH,IGHV,0
IGHV7-40,16,16,1.0,IGH,IGHV,0
IGHV7-81,18,18,1.0,IGH,IGHV,0
IGHV8-51-1,18,18,1.0,IGH,IGHV,0
IGHD2-2,1,2,0.5,IGH,IGHD,0
IGHD2-8,2,2,1.0,IGH,IGHD,0
IGHD3-3,2,2,1.0,IGH,IGHD,0
IGHD3-9,2,2,1.0,IGH,IGHD,0
IGHD3-10,2,2,1.0,IGH,IGHD,0
IGHD3-16,2,2,1.0,IGH,IGHD,0
IGHJ5,4,6,0.667,IGH,IGHJ,0
IGHJ6,6,8,0.75,IGH,IGHJ,0
IGKV1-5,10,10,1.0,IGK,IGKV,0
IGKV1-6,10,10,1.0,IGK,IGKV,0
IGKV1-8,4,4,1.0,IGK,IGKV,0
IGKV1-9,1,2,0.5,IGK,IGKV,0
IGKV1-12,7,14,0.5,IGK,IGKV,0
IGKV1-13,15,16,0.938,IGK,IGKV,0
IGKV1-33,14,14,1.0,IGK,IGKV,0
IGKV1-37,10,10,1.0,IGK,IGKV,0
IGKV1-39,5,6,0.833,IGK,IGKV,0
IGKV1D-8,6,6,1.0,IGK,IGKV,0
IGKV1D-12,6,14,0.429,IGK,IGKV,0
IGKV1D-13,12,16,0.75,IGK,IGKV,0
IGKV1D-16,8,8,1.0,IGK,IGKV,0
IGKV1D-17,6,6,1.0,IGK,IGKV,0
IGKV1D-33,12,14,0.857,IGK,IGKV,0
IGKV1D-37,10,10,1.0,IGK,IGKV,0
IGKV1D-39,6,6,1.0,IGK,IGKV,0
IGKV1D-42,8,8,1.0,IGK,IGKV,0
IGKV1D-43,8,8,1.0,IGK,IGKV,0
IGKV2-4,12,12,1.0,IGK,IGKV,0
IGKV2-24,5,10,0.5,IGK,IGKV,0
IGKV2-28,12,12,1.0,IGK,IGKV,0
IGKV2-29,1,2,0.5,IGK,IGKV,0
IGKV2-30,14,14,1.0,IGK,IGKV,0
IGKV2-40,0,6,0.0,IGK,IGKV,0
IGKV2D-18,2,2,1.0,IGK,IGKV,0
IGKV2D-24,4,4,1.0,IGK,IGKV,0
IGKV2D-26,10,10,1.0,IGK,IGKV,0
IGKV2D-28,12,12,1.0,IGK,IGKV,0
IGKV2D-29,2,2,1.0,IGK,IGKV,0
IGKV2D-30,14,14,1.0,IGK,IGKV,0
IGKV2D-40,8,8,1.0,IGK,IGKV,0
IGKV3-7,8,16,0.5,IGK,IGKV,0
IGKV3-15,8,10,0.8,IGK,IGKV,0
IGKV3-20,2,2,1.0,IGK,IGKV,0
IGKV3D-7,14,14,1.0,IGK,IGKV,0
IGKV3D-11,8,8,1.0,IGK,IGKV,0
IGKV3D-15,12,12,1.0,IGK,IGKV,0
IGKV3D-20,2,2,1.0,IGK,IGKV,0
IGKV4-1,6,6,1.0,IGK,IGKV,0
IGKV5-2,10,10,1.0,IGK,IGKV,0
IGKV6-21,8,10,0.8,IGK,IGKV,0
IGKV6D-21,10,10,1.0,IGK,IGKV,0
IGKV6D-41,8,8,1.0,IGK,IGKV,0
IGKV7-3,14,14,1.0,IGK,IGKV,0
IGKJ1,2,2,1.0,IGK,IGKJ,0
IGKJ2,2,2,1.0,IGK,IGKJ,0
IGKJ3,4,4,1.0,IGK,IGKJ,0
IGKJ4,13,16,0.812,IGK,IGKJ,0
IGKJ5,16,18,0.889,IGK,IGKJ,0
IGLV1-36,14,14,1.0,IGL,IGLV,0
IGLV1-40,18,18,1.0,IGL,IGLV,0
IGLV1-41,18,18,1.0,IGL,IGLV,0
IGLV1-44,18,18,1.0,IGL,IGLV,0
IGLV1-47,18,18,1.0,IGL,IGLV,0
IGLV1-50,18,18,1.0,IGL,IGLV,0
IGLV1-51,16,16,1.0,IGL,IGLV,0
IGLV1-62,18,18,1.0,IGL,IGLV,0
IGLV10-54,18,18,1.0,IGL,IGLV,0
IGLV11-55,18,18,1.0,IGL,IGLV,0
IGLV2-5,16,16,1.0,IGL,IGLV,0
IGLV2-8,18,18,1.0,IGL,IGLV,0
IGLV2-11,14,14,1.0,IGL,IGLV,0
IGLV2-14,18,18,1.0,IGL,IGLV,0
IGLV2-18,18,18,1.0,IGL,IGLV,0
IGLV2-23,18,18,1.0,IGL,IGLV,0
IGLV2-33,18,18,1.0,IGL,IGLV,0
IGLV2-34,16,16,1.0,IGL,IGLV,0
IGLV3-1,18,18,1.0,IGL,IGLV,0
IGLV3-9,18,18,1.0,IGL,IGLV,0
IGLV3-10,18,18,1.0,IGL,IGLV,0
IGLV3-12,18,18,1.0,IGL,IGLV,0
IGLV3-13,18,18,1.0,IGL,IGLV,0
IGLV3-16,18,18,1.0,IGL,IGLV,0
IGLV3-19,18,18,1.0,IGL,IGLV,0
IGLV3-21,18,18,1.0,IGL,IGLV,0
IGLV3-22,10,10,1.0,IGL,IGLV,0
IGLV3-25,18,18,1.0,IGL,IGLV,0
IGLV3-27,18,18,1.0,IGL,IGLV,0
IGLV3-31,18,18,1.0,IGL,IGLV,0
IGLV3-32,18,18,1.0,IGL,IGLV,0
IGLV4-3,18,18,1.0,IGL,IGLV,0
IGLV4-60,16,16,1.0,IGL,IGLV,0
IGLV4-69,18,18,1.0,IGL,IGLV,0
IGLV5-37,18,18,1.0,IGL,IGLV,0
IGLV5-45,18,18,1.0,IGL,IGLV,0
IGLV5-48,14,14,1.0,IGL,IGLV,0
IGLV5-52,18,18,1.0,IGL,IGLV,0
IGLV6-57,18,18,1.0,IGL,IGLV,0
IGLV7-43,18,18,1.0,IGL,IGLV,0
IGLV7-46,18,18,1.0,IGL,IGLV,0
IGLV8-61,18,18,1.0,IGL,IGLV,0
IGLV9-49,18,18,1.0,IGL,IGLV,0
IGLJ1,16,16,1.0,IGL,IGLJ,0
IGLJ2,16,16,1.0,IGL,IGLJ,0
IGLJ3,18,18,1.0,IGL,IGLJ,0
IGLJ4,18,18,1.0,IGL,IGLJ,0
IGLJ5,18,18,1.0,IGL,IGLJ,0
IGLJ6,18,18,1.0,IGL,IGLJ,0
IGLJ7,18,18,1.0,IGL,IGLJ,0
TRAV1-1,18,18,1.0,TRA,TRAV,5
TRAV1-2,18,18,1.0,TRA,TRAV,5
TRAV2,18,18,1.0,TRA,TRAV,5
TRAV3,18,18,1.0,TRA,TRAV,5
TRAV4,18,18,1.0,TRA,TRAV,5
TRAV5,18,18,1.0,TRA,TRAV,5
TRAV6,17,18,0.944,TRA,TRAV,5
TRAV7,18,18,1.0,TRA,TRAV,5
TRAV8-1,18,18,1.0,TRA,TRAV,5
TRAV9-1,18,18,1.0,TRA,TRAV,5
TRAV10,18,18,1.0,TRA,TRAV,5
TRAV11,18,18,1.0,TRA,TRAV,5
TRAV12-1,18,18,1.0,TRA,TRAV,5
TRAV8-2,18,18,1.0,TRA,TRAV,5
TRAV8-3,18,18,1.0,TRA,TRAV,5
TRAV13-1,18,18,1.0,TRA,TRAV,5
TRAV12-2,18,18,1.0,TRA,TRAV,5
TRAV8-4,18,18,1.0,TRA,TRAV,5
TRAV13-2,18,18,1.0,TRA,TRAV,5
TRAV9-2,18,18,1.0,TRA,TRAV,5
TRAV12-3,18,18,1.0,TRA,TRAV,5
TRAV8-6,18,18,1.0,TRA,TRAV,5
TRAV16,18,18,1.0,TRA,TRAV,5
TRAV17,18,18,1.0,TRA,TRAV,5
TRAV18,18,18,1.0,TRA,TRAV,5
TRAV19,16,16,1.0,TRA,TRAV,5
TRAV20,18,18,1.0,TRA,TRAV,5
TRAV21,18,18,1.0,TRA,TRAV,5
TRAV22,18,18,1.0,TRA,TRAV,5
TRDV1,18,18,1.0,TRD,TRDV,5
TRAV24,18,18,1.0,TRA,TRAV,5
TRAV25,16,16,1.0,TRA,TRAV,5
TRAV26-1,18,18,1.0,TRA,TRAV,5
TRAV8-7,18,18,1.0,TRA,TRAV,5
TRAV27,18,18,1.0,TRA,TRAV,5
TRAV30,18,18,1.0,TRA,TRAV,5
TRAV26-2,18,18,1.0,TRA,TRAV,5
TRAV34,18,18,1.0,TRA,TRAV,5
TRAV35,18,18,1.0,TRA,TRAV,5
TRAV38-1,18,18,1.0,TRA,TRAV,5
TRAV39,18,18,1.0,TRA,TRAV,5
TRAV40,18,18,1.0,TRA,TRAV,5
TRAV41,18,18,1.0,TRA,TRAV,5
TRDV2,18,18,1.0,TRD,TRDV,5
TRDV3,18,18,1.0,TRD,TRDV,5
TRDJ1,18,18,1.0,TRD,TRDJ,5
TRDJ4,12,12,1.0,TRD,TRDJ,5
TRDJ2,18,18,1.0,TRD,TRDJ,5
TRDJ3,18,18,1.0,TRD,TRDJ,5
TRAJ61,18,18,1.0,TRA,TRAJ,5
TRAJ60,18,18,1.0,TRA,TRAJ,5
TRAJ59,18,18,1.0,TRA,TRAJ,5
TRAJ58,18,18,1.0,TRA,TRAJ,5
TRAJ57,12,12,1.0,TRA,TRAJ,5
TRAJ56,18,18,1.0,TRA,TRAJ,5
TRAJ55,18,18,1.0,TRA,TRAJ,5
TRAJ54,18,18,1.0,TRA,TRAJ,5
TRAJ53,12,12,1.0,TRA,TRAJ,5
TRAJ52,18,18,1.0,TRA,TRAJ,5
TRAJ51,18,18,1.0,TRA,TRAJ,5
TRAJ50,18,18,1.0,TRA,TRAJ,5
TRAJ49,18,18,1.0,TRA,TRAJ,5
TRAJ48,18,18,1.0,TRA,TRAJ,5
TRAJ47,18,18,1.0,TRA,TRAJ,5
TRAJ46,18,18,1.0,TRA,TRAJ,5
TRAJ45,18,18,1.0,TRA,TRAJ,5
TRAJ44,18,18,1.0,TRA,TRAJ,5
TRAJ43,18,18,1.0,TRA,TRAJ,5
TRAJ42,18,18,1.0,TRA,TRAJ,5
TRAJ41,14,14,1.0,TRA,TRAJ,5
TRAJ40,18,18,1.0,TRA,TRAJ,5
TRAJ39,18,18,1.0,TRA,TRAJ,5
TRAJ38,18,18,1.0,TRA,TRAJ,5
TRAJ37,18,18,1.0,TRA,TRAJ,5
TRAJ36,18,18,1.0,TRA,TRAJ,5
TRAJ35,18,18,1.0,TRA,TRAJ,5
TRAJ34,18,18,1.0,TRA,TRAJ,5
TRAJ33,18,18,1.0,TRA,TRAJ,5
TRAJ32,18,18,1.0,TRA,TRAJ,5
TRAJ31,18,18,1.0,TRA,TRAJ,5
TRAJ30,18,18,1.0,TRA,TRAJ,5
TRAJ29,18,18,1.0,TRA,TRAJ,5
TRAJ28,18,18,1.0,TRA,TRAJ,5
TRAJ27,18,18,1.0,TRA,TRAJ,5
TRAJ26,16,16,1.0,TRA,TRAJ,5
TRAJ25,18,18,1.0,TRA,TRAJ,5
TRAJ24,16,16,1.0,TRA,TRAJ,5
TRAJ23,18,18,1.0,TRA,TRAJ,5
TRAJ22,18,18,1.0,TRA,TRAJ,5
TRAJ21,18,18,1.0,TRA,TRAJ,5
TRAJ20,18,18,1.0,TRA,TRAJ,5
TRAJ19,16,16,1.0,TRA,TRAJ,5
TRAJ18,18,18,1.0,TRA,TRAJ,5
TRAJ17,10,10,1.0,TRA,TRAJ,5
TRAJ16,17,18,0.944,TRA,TRAJ,5
TRAJ14,18,18,1.0,TRA,TRAJ,5
TRAJ13,17,18,0.944,TRA,TRAJ,5
TRAJ12,18,18,1.0,TRA,TRAJ,5
TRAJ11,18,18,1.0,TRA,TRAJ,5
TRAJ10,18,18,1.0,TRA,TRAJ,5
TRAJ9,18,18,1.0,TRA,TRAJ,5
TRAJ8,18,18,1.0,TRA,TRAJ,5
TRAJ7,18,18,1.0,TRA,TRAJ,5
TRAJ6,18,18,1.0,TRA,TRAJ,5
TRAJ5,10,10,1.0,TRA,TRAJ,5
TRAJ4,18,18,1.0,TRA,TRAJ,5
TRAJ3,12,12,1.0,TRA,TRAJ,5
TRAJ2,18,18,1.0,TRA,TRAJ,5
TRAJ1,14,14,1.0,TRA,TRAJ,5
TRGJ2,18,18,1.0,TRG,TRGJ,5
TRGJP2,14,14,1.0,TRG,TRGJ,5
TRGJ1,18,18,1.0,TRG,TRGJ,5
TRGJP,14,14,1.0,TRG,TRGJ,5
TRGJP1,18,18,1.0,TRG,TRGJ,5
TRGV11,18,18,1.0,TRG,TRGV,5
TRGV10,18,18,1.0,TRG,TRGV,5
TRGV9,18,18,1.0,TRG,TRGV,5
TRGVA,16,16,1.0,TRG,TRGV,5
TRGV8,18,18,1.0,TRG,TRGV,5
TRGV5P,14,14,1.0,TRG,TRGV,5
TRGV5,14,14,1.0,TRG,TRGV,5
TRGV4,6,6,1.0,TRG,TRGV,5
TRGV3,18,18,1.0,TRG,TRGV,5
TRGV2,18,18,1.0,TRG,TRGV,5
TRGV1,18,18,1.0,TRG,TRGV,5
TRBV1,18,18,1.0,TRB,TRBV,5
TRBV2,18,18,1.0,TRB,TRBV,5
TRBV3-1,18,18,1.0,TRB,TRBV,5
TRBV4-1,18,18,1.0,TRB,TRBV,5
TRBV5-1,18,18,1.0,TRB,TRBV,5
TRBV6-1,18,18,1.0,TRB,TRBV,5
TRBV7-1,18,18,1.0,TRB,TRBV,5
TRBV4-2,18,18,1.0,TRB,TRBV,5
TRBV6-2,18,18,1.0,TRB,TRBV,5
TRBV7-2,18,18,1.0,TRB,TRBV,5
TRBV6-4,18,18,1.0,TRB,TRBV,5
TRBV7-3,18,18,1.0,TRB,TRBV,5
TRBV5-3,18,18,1.0,TRB,TRBV,5
TRBV9,18,18,1.0,TRB,TRBV,5
TRBV10-1,18,18,1.0,TRB,TRBV,5
TRBV11-1,12,12,1.0,TRB,TRBV,5
TRBV12-1,18,18,1.0,TRB,TRBV,5
TRBV10-2,18,18,1.0,TRB,TRBV,5
TRBV11-2,18,18,1.0,TRB,TRBV,5
TRBV12-2,18,18,1.0,TRB,TRBV,5
TRBV6-5,18,18,1.0,TRB,TRBV,5
TRBV7-4,18,18,1.0,TRB,TRBV,5
TRBV5-4,18,18,1.0,TRB,TRBV,5
TRBV6-6,16,18,0.889,TRB,TRBV,5
TRBV5-5,18,18,1.0,TRB,TRBV,5
TRBV6-7,18,18,1.0,TRB,TRBV,5
TRBV7-6,18,18,1.0,TRB,TRBV,5
TRBV5-6,18,18,1.0,TRB,TRBV,5
TRBV6-8,12,12,1.0,TRB,TRBV,5
TRBV7-7,18,18,1.0,TRB,TRBV,5
TRBV5-7,18,18,1.0,TRB,TRBV,5
