vdj,gene,ALD,type
TRAJ13,IGHV3-53,0.0839420066793248,"(IG,TCR)"
TRAJ13,IGHV3-62,0.0120557782630632,"(IG,TCR)"
TRAJ13,IGHV3-63,0.0216622330756739,"(IG,TCR)"
TRAJ13,IGHV3-64,0.0247845841097683,"(IG,TCR)"
TRAJ13,IGHV3-66,0.0187053939341552,"(IG,TCR)"
TRAJ13,IGHV3-71,0.0332166084605548,"(IG,TCR)"
TRAJ13,IGHV3-73,0.0351512316515405,"(IG,TCR)"
TRAJ13,IGHV3-74,0.0500274650369906,"(IG,TCR)"
TRAJ13,IGHV4-34,0.0650314100896492,"(IG,TCR)"
TRAJ13,IGHV4-55,0.0824325097690641,"(IG,TCR)"
TRAJ13,IGHV4-59,0.0883413494037997,"(IG,TCR)"
TRAJ13,IGHV5-51,0.0206548734495261,"(IG,TCR)"
TRAJ13,IGHV7-34-1,0.0750312926269107,"(IG,TCR)"
TRAJ13,IGHV7-81,0.0069526420349107,"(IG,TCR)"
TRAJ13,IGHV8-51-1,0.0845260843970873,"(IG,TCR)"
TRAJ13,IGKV1-13,0.0235940044825892,"(IG,TCR)"
TRAJ13,IGKV1D-16,0.0427723610728188,"(IG,TCR)"
TRAJ13,IGKV1D-42,0.0267660064203478,"(IG,TCR)"
TRAJ13,IGKV1D-8,0.0700215232165246,"(IG,TCR)"
TRAJ13,IGKV2-29,0.0751700267763944,"(IG,TCR)"
TRAJ13,IGKV2-30,0.0891418393332491,"(IG,TCR)"
TRAJ13,IGKV2D-26,0.0369879871283844,"(IG,TCR)"
TRAJ13,IGKV2D-29,0.110533957758969,"(IG,TCR)"
TRAJ13,IGKV3D-11,0.0843626650204754,"(IG,TCR)"
TRAJ13,IGKV3D-15,0.0273228213922797,"(IG,TCR)"
TRAJ13,IGLJ3,0.0174285858673549,"(IG,TCR)"
TRAJ13,IGLJ5,0.0389724384225305,"(IG,TCR)"
TRAJ13,IGLJ7,0.0780824243567668,"(IG,TCR)"
TRAJ13,IGLV1-41,0.0275625104962949,"(IG,TCR)"
TRAJ13,IGLV1-44,0.0059129645477904,"(IG,TCR)"
TRAJ13,IGLV1-47,0.006956061596723,"(IG,TCR)"
TRAJ13,IGLV1-51,0.0170220507463223,"(IG,TCR)"
TRAJ13,IGLV10-54,0.0473456356368757,"(IG,TCR)"
TRAJ13,IGLV11-55,0.017735244592189,"(IG,TCR)"
TRAJ13,IGLV2-14,0.0774135011174027,"(IG,TCR)"
TRAJ13,IGLV2-18,0.149878977993982,"(IG,TCR)"
TRAJ13,IGLV2-23,0.0125467307250403,"(IG,TCR)"
TRAJ13,IGLV2-34,0.0237706433398568,"(IG,TCR)"
TRAJ13,IGLV3-12,0.0329642239526629,"(IG,TCR)"
TRAJ13,IGLV3-13,0.0875942710409505,"(IG,TCR)"
TRAJ13,IGLV3-19,0.0174831213214257,"(IG,TCR)"
TRAJ13,IGLV3-21,0.103445116107863,"(IG,TCR)"
TRAJ13,IGLV3-25,0.0667967607492697,"(IG,TCR)"
TRAJ13,IGLV4-60,0.14831938928864,"(IG,TCR)"
TRAJ13,IGLV5-37,0.0327569860640768,"(IG,TCR)"
TRAJ13,IGLV5-45,0.0270866238619893,"(IG,TCR)"
TRAJ13,IGLV5-48,0.00045169632788,"(IG,TCR)"
TRAJ13,IGLV6-57,0.0506790157677571,"(IG,TCR)"
TRAJ13,IGLV7-46,0.0220829946274296,"(IG,TCR)"
TRAJ13,IGLV8-61,0.0470475994070901,"(IG,TCR)"
TRAJ13,TRAJ8,0.0323391343006623,TCR
TRAJ13,TRBJ1-6,0.0078154365082492,TCR
TRAJ13,TRBJ2-7,0.0199228854289267,TCR
TRAJ13,TRBV10-1,0.0625497730842937,TCR
TRAJ13,TRBV10-2,0.0921993791674648,TCR
TRAJ13,TRBV10-3,0.0592757553758026,TCR
TRAJ13,TRBV11-2,0.0536480765830621,TCR
TRAJ13,TRBV11-3,0.0203395809488216,TCR
TRAJ13,TRBV14,0.0482371191561893,TCR
TRAJ13,TRBV15,0.07738185351478,TCR
TRAJ13,TRBV16,0.068360019711547,TCR
TRAJ13,TRBV17,0.108552443504143,TCR
TRAJ13,TRBV19,0.0095393086056058,TCR
TRAJ13,TRBV20-1,0.0438742682644458,TCR
TRAJ13,TRBV21-1,0.0861863828475164,TCR
TRAJ13,TRBV24-1,0.112593636522788,TCR
TRAJ13,TRBV2,0.0727180584694359,TCR
TRAJ13,TRBV30,0.0271842676967629,TCR
TRAJ13,TRBV5-3,0.100422619002063,TCR
TRAJ13,TRBV5-5,0.0257454878961558,TCR
TRAJ13,TRBV6-4,0.0998236639277148,TCR
TRAJ13,TRBV6-6,0.0373514972238883,TCR
TRAJ13,TRBV7-2,0.018508251620732,TCR
TRAJ13,TRBV7-3,0.0790164992617857,TCR
TRAJ13,TRBV7-9,0.0935992487483808,TCR
TRAJ13,TRBV9,0.0698302152844777,TCR
TRAJ13,TRGJ1,0.0240628535205503,TCR
TRAJ13,TRGV10,0.0128242965378241,TCR
TRAJ13,TRGV2,0.0191303782326465,TCR
TRAJ13,TRGV3,0.0753788475832546,TCR
TRAJ13,TRGV9,0.105382579133018,TCR
TRAJ16,IGHV1-45,0.0993045482355036,"(IG,TCR)"
TRAJ16,IGHV1-46,0.069338965485173,"(IG,TCR)"
TRAJ16,IGHV1-58,0.0444512980099903,"(IG,TCR)"
TRAJ16,IGHV1-68,0.0612651305288105,"(IG,TCR)"
TRAJ16,IGHV2-70,0.036988552893645,"(IG,TCR)"
TRAJ16,IGHV3-23,0.0464377785324091,"(IG,TCR)"
TRAJ16,IGHV3-30-2,0.0079177771781515,"(IG,TCR)"
TRAJ16,IGHV3-30,0.041629602027378,"(IG,TCR)"
TRAJ16,IGHV3-35,0.0263319887850397,"(IG,TCR)"
TRAJ16,IGHV3-47,0.0525936796469982,"(IG,TCR)"
TRAJ16,IGHV3-48,0.075794122517479,"(IG,TCR)"
TRAJ16,IGHV3-49,0.0376234378095788,"(IG,TCR)"
TRAJ16,IGHV3-52,0.120931729296446,"(IG,TCR)"
TRAJ16,IGHV3-53,0.0794893014529275,"(IG,TCR)"
TRAJ16,IGHV3-62,0.020884692805822,"(IG,TCR)"
TRAJ16,IGHV3-63,0.0303347571533552,"(IG,TCR)"
TRAJ16,IGHV3-64,0.0313440801242314,"(IG,TCR)"
TRAJ16,IGHV3-66,0.0152113308347016,"(IG,TCR)"
TRAJ16,IGHV3-71,0.0357835710008912,"(IG,TCR)"
TRAJ16,IGHV3-73,0.0247151956572564,"(IG,TCR)"
TRAJ16,IGHV3-74,0.0579503744258565,"(IG,TCR)"
TRAJ16,IGHV4-34,0.0629662769634479,"(IG,TCR)"
TRAJ16,IGHV4-55,0.0877405287723119,"(IG,TCR)"
TRAJ16,IGHV4-59,0.0855783899004963,"(IG,TCR)"
TRAJ16,IGHV5-51,0.0223623720745253,"(IG,TCR)"
TRAJ16,IGHV7-34-1,0.0679867119888408,"(IG,TCR)"
TRAJ16,IGHV7-81,0.0035259579544599,"(IG,TCR)"
TRAJ16,IGHV8-51-1,0.083100539958157,"(IG,TCR)"
TRAJ16,IGKV1-13,0.0465724125680076,"(IG,TCR)"
TRAJ16,IGKV1D-16,0.0274925475872287,"(IG,TCR)"
TRAJ16,IGKV1D-42,0.007868472675185,"(IG,TCR)"
TRAJ16,IGKV1D-8,0.0509576257336237,"(IG,TCR)"
TRAJ16,IGKV2-29,0.0660855741524616,"(IG,TCR)"
TRAJ16,IGKV2-30,0.0642771282415264,"(IG,TCR)"
TRAJ16,IGKV2D-26,0.0347326620150675,"(IG,TCR)"
TRAJ16,IGKV2D-29,0.0812590476973967,"(IG,TCR)"
TRAJ16,IGKV3D-11,0.0600678261128529,"(IG,TCR)"
TRAJ16,IGKV3D-15,0.0059696794615863,"(IG,TCR)"
TRAJ16,IGLJ3,0.0158726548356059,"(IG,TCR)"
TRAJ16,IGLJ5,0.0249502636810825,"(IG,TCR)"
TRAJ16,IGLJ7,0.0633467281796313,"(IG,TCR)"
TRAJ16,IGLV1-41,0.0075319414941613,"(IG,TCR)"
TRAJ16,IGLV1-44,0.0145628223099916,"(IG,TCR)"
TRAJ16,IGLV1-47,0.034916318494565,"(IG,TCR)"
TRAJ16,IGLV1-51,0.0087649580234078,"(IG,TCR)"
TRAJ16,IGLV10-54,0.0393092251109001,"(IG,TCR)"
TRAJ16,IGLV11-55,0.0098817679681996,"(IG,TCR)"
TRAJ16,IGLV2-14,0.0719660274325191,"(IG,TCR)"
TRAJ16,IGLV2-18,0.141905080192997,"(IG,TCR)"
TRAJ16,IGLV2-23,0.0087436481828088,"(IG,TCR)"
TRAJ16,IGLV2-34,0.0454066480247688,"(IG,TCR)"
TRAJ16,IGLV2-8,0.06312228086046,"(IG,TCR)"
TRAJ16,IGLV3-12,0.0349170558043133,"(IG,TCR)"
TRAJ16,IGLV3-13,0.0816702187964287,"(IG,TCR)"
TRAJ16,IGLV3-19,0.0066228968070904,"(IG,TCR)"
TRAJ16,IGLV3-21,0.0912564294526775,"(IG,TCR)"
TRAJ16,IGLV3-25,0.0552008466878132,"(IG,TCR)"
TRAJ16,IGLV4-60,0.135001375070907,"(IG,TCR)"
TRAJ16,IGLV5-37,0.0328300454514817,"(IG,TCR)"
TRAJ16,IGLV5-45,0.026860719918638,"(IG,TCR)"
TRAJ16,IGLV5-48,0.0127465412966201,"(IG,TCR)"
TRAJ16,IGLV6-57,0.0360252925044072,"(IG,TCR)"
TRAJ16,IGLV7-46,0.0172776157161044,"(IG,TCR)"
TRAJ16,IGLV8-61,0.0448177568786781,"(IG,TCR)"
TRAJ16,TRAJ13,0.950692843708806,TCR
TRAJ16,TRAJ8,0.0568809880553693,TCR
TRAJ16,TRBJ1-6,0.004255212843075,TCR
TRAJ16,TRBJ2-7,0.0066177650210887,TCR
TRAJ16,TRBV10-1,0.061798147414349,TCR
TRAJ16,TRBV10-2,0.0745087117391158,TCR
TRAJ16,TRBV10-3,0.078391669600539,TCR
TRAJ16,TRBV11-2,0.0330942201928525,TCR
TRAJ16,TRBV11-3,0.0471429741181959,TCR
TRAJ16,TRBV14,0.0539142929380179,TCR
TRAJ16,TRBV15,0.0864374104791722,TCR
TRAJ16,TRBV16,0.0572550753340019,TCR
TRAJ16,TRBV17,0.102280167389743,TCR
TRAJ16,TRBV19,0.0057064464278686,TCR
TRAJ16,TRBV20-1,0.0454560446718843,TCR
TRAJ16,TRBV21-1,0.0943324081715743,TCR
TRAJ16,TRBV24-1,0.107902755453968,TCR
TRAJ16,TRBV2,0.0321316428135924,TCR
TRAJ16,TRBV30,0.0264022783938183,TCR
TRAJ16,TRBV5-3,0.0934356276394962,TCR
TRAJ16,TRBV5-5,0.0469983401533798,TCR
TRAJ16,TRBV6-4,0.109018007253327,TCR
TRAJ16,TRBV6-6,0.055984341473603,TCR
TRAJ16,TRBV7-2,0.0409298500297469,TCR
TRAJ16,TRBV7-3,0.0822095300393013,TCR
TRAJ16,TRBV7-9,0.0981801037230516,TCR
TRAJ16,TRBV9,0.052109976271704,TCR
TRAJ16,TRGJ1,0.0108046068060143,TCR
TRAJ16,TRGV2,0.0225762676801856,TCR
TRAJ16,TRGV3,0.0725618604434025,TCR
TRAJ16,TRGV9,0.0684889084899194,TCR
TRAJ24,IGHV1-45,0.250661570473333,"(IG,TCR)"
TRAJ24,IGHV1-46,0.0912146864993166,"(IG,TCR)"
TRAJ24,IGHV1-58,0.0895898526638313,"(IG,TCR)"
TRAJ24,IGHV1-68,0.0514012634428129,"(IG,TCR)"
TRAJ24,IGHV3-30-2,0.145272629589823,"(IG,TCR)"
TRAJ24,IGHV3-30,0.068507155240239,"(IG,TCR)"
TRAJ24,IGHV3-35,0.137216789372486,"(IG,TCR)"
TRAJ24,IGHV3-47,0.0065558552832414,"(IG,TCR)"
TRAJ24,IGHV3-48,0.116357745634299,"(IG,TCR)"
TRAJ24,IGHV3-49,0.108734035646919,"(IG,TCR)"
TRAJ24,IGHV3-52,0.0846459198346868,"(IG,TCR)"
TRAJ24,IGHV3-53,0.134273765258841,"(IG,TCR)"
TRAJ24,IGHV3-62,0.04372478000473,"(IG,TCR)"
TRAJ24,IGHV3-63,0.0059503768901056,"(IG,TCR)"
TRAJ24,IGHV3-64,0.101096907790429,"(IG,TCR)"
TRAJ24,IGHV3-66,0.0645284272755366,"(IG,TCR)"
TRAJ24,IGHV3-71,0.0783008170686615,"(IG,TCR)"
TRAJ24,IGHV3-73,0.0174486000288524,"(IG,TCR)"
TRAJ24,IGHV3-74,0.0834772410468088,"(IG,TCR)"
TRAJ24,IGHV4-34,0.0228202578997995,"(IG,TCR)"
TRAJ24,IGHV4-55,0.103775722445542,"(IG,TCR)"
TRAJ24,IGHV4-59,0.0772361752810324,"(IG,TCR)"
TRAJ24,IGHV5-51,0.156437741616225,"(IG,TCR)"
TRAJ24,IGHV7-34-1,0.14355216933072,"(IG,TCR)"
TRAJ24,IGHV7-81,0.143881735567819,"(IG,TCR)"
TRAJ24,IGHV8-51-1,0.111796955014296,"(IG,TCR)"
TRAJ24,IGKV1-13,0.0135725939653572,"(IG,TCR)"
TRAJ24,IGKV1D-16,0.0705760010404579,"(IG,TCR)"
TRAJ24,IGKV1D-42,0.200409331837741,"(IG,TCR)"
TRAJ24,IGKV1D-8,0.191041860569043,"(IG,TCR)"
TRAJ24,IGKV2-29,0.0953404887127163,"(IG,TCR)"
TRAJ24,IGKV2-30,0.0324876586062839,"(IG,TCR)"
TRAJ24,IGKV2D-26,0.0183652478815196,"(IG,TCR)"
TRAJ24,IGKV2D-29,0.0431885926798878,"(IG,TCR)"
TRAJ24,IGKV3D-11,0.0380944033500698,"(IG,TCR)"
TRAJ24,IGKV3D-15,0.149271304680867,"(IG,TCR)"
TRAJ24,IGLJ3,0.0068864191196867,"(IG,TCR)"
TRAJ24,IGLJ5,0.0218375793133097,"(IG,TCR)"
TRAJ24,IGLJ7,0.0175992434135097,"(IG,TCR)"
TRAJ24,IGLV1-41,0.0509087380155269,"(IG,TCR)"
TRAJ24,IGLV1-44,0.0896805023720223,"(IG,TCR)"
TRAJ24,IGLV1-47,0.178583250930501,"(IG,TCR)"
TRAJ24,IGLV1-51,0.0971986178821908,"(IG,TCR)"
TRAJ24,IGLV10-54,0.0467900816659983,"(IG,TCR)"
TRAJ24,IGLV11-55,0.156538801381159,"(IG,TCR)"
TRAJ24,IGLV2-14,0.0633431663147564,"(IG,TCR)"
TRAJ24,IGLV2-18,0.0407592279032543,"(IG,TCR)"
TRAJ24,IGLV2-23,0.042830402633733,"(IG,TCR)"
TRAJ24,IGLV2-34,0.0937040116899511,"(IG,TCR)"
TRAJ24,IGLV3-12,0.0608117149201414,"(IG,TCR)"
TRAJ24,IGLV3-13,0.111099807433315,"(IG,TCR)"
TRAJ24,IGLV3-19,0.0735569346716145,"(IG,TCR)"
TRAJ24,IGLV3-21,0.125640537911737,"(IG,TCR)"
TRAJ24,IGLV3-25,0.0084307024210591,"(IG,TCR)"
TRAJ24,IGLV4-60,0.0698175211417911,"(IG,TCR)"
TRAJ24,IGLV5-37,0.0852675945774092,"(IG,TCR)"
TRAJ24,IGLV5-45,0.108892944782298,"(IG,TCR)"
TRAJ24,IGLV5-48,0.064858546517319,"(IG,TCR)"
TRAJ24,IGLV6-57,0.0948604636738139,"(IG,TCR)"
TRAJ24,IGLV7-46,0.0306641422454514,"(IG,TCR)"
TRAJ24,IGLV8-61,0.095659237503492,"(IG,TCR)"
TRAJ24,TRAJ13,0.232552511481388,TCR
TRAJ24,TRAJ16,0.24482836565208,TCR
TRAJ24,TRAJ8,0.0456219859666593,TCR
TRAJ24,TRBJ1-6,0.219045069294128,TCR
TRAJ24,TRBJ2-7,0.106664979705747,TCR
TRAJ24,TRBV10-1,0.0426058963826121,TCR
TRAJ24,TRBV10-2,0.110018045911263,TCR
TRAJ24,TRBV10-3,0.189155522932575,TCR
TRAJ24,TRBV11-2,0.0065869943183573,TCR
TRAJ24,TRBV11-3,0.0709141416395744,TCR
TRAJ24,TRBV14,0.0379355478092774,TCR
TRAJ24,TRBV15,0.12581910585185,TCR
TRAJ24,TRBV16,0.161624867608244,TCR
TRAJ24,TRBV17,0.13683289440591,TCR
TRAJ24,TRBV19,0.0726560733523611,TCR
TRAJ24,TRBV20-1,0.20796103149381,TCR
TRAJ24,TRBV21-1,0.166962033794145,TCR
TRAJ24,TRBV24-1,0.131008754394661,TCR
TRAJ24,TRBV2,0.0581316351233803,TCR
TRAJ24,TRBV30,0.162575865990342,TCR
TRAJ24,TRBV5-3,0.10769135260607,TCR
TRAJ24,TRBV5-5,0.0994775848654664,TCR
TRAJ24,TRBV6-4,0.137638028033926,TCR
TRAJ24,TRBV6-6,0.0483208896151491,TCR
TRAJ24,TRBV7-2,0.021698849815787,TCR
TRAJ24,TRBV7-3,0.174496252241355,TCR
TRAJ24,TRBV7-9,0.0012154674164944,TCR
TRAJ24,TRBV9,0.152627780922946,TCR
TRAJ24,TRGJ1,0.0360985440684326,TCR
TRAJ24,TRGV10,0.0137324416807533,TCR
TRAJ24,TRGV2,0.0518552629280927,TCR
TRAJ24,TRGV3,0.179568735646226,TCR
TRAJ24,TRGV9,0.0404585021396413,TCR
TRAJ32,IGHV1-45,0.0490060038218762,"(IG,TCR)"
TRAJ32,IGHV1-46,0.0398858661928723,"(IG,TCR)"
TRAJ32,IGHV1-58,0.0736495830406575,"(IG,TCR)"
TRAJ32,IGHV1-68,0.100709692628363,"(IG,TCR)"
TRAJ32,IGHV3-30-2,0.139393908848252,"(IG,TCR)"
TRAJ32,IGHV3-35,0.0658538553352289,"(IG,TCR)"
TRAJ32,IGHV3-47,0.0201056991138868,"(IG,TCR)"
TRAJ32,IGHV3-48,0.0651968678469452,"(IG,TCR)"
TRAJ32,IGHV3-49,0.0722669537016808,"(IG,TCR)"
TRAJ32,IGHV3-52,0.0670212744141074,"(IG,TCR)"
TRAJ32,IGHV3-53,0.0719666401786417,"(IG,TCR)"
TRAJ32,IGHV3-62,0.0813491220760046,"(IG,TCR)"
TRAJ32,IGHV3-63,0.0302920304816569,"(IG,TCR)"
TRAJ32,IGHV3-64,0.0956720452183385,"(IG,TCR)"
TRAJ32,IGHV3-66,0.0961372333263806,"(IG,TCR)"
TRAJ32,IGHV3-71,0.0849271653934177,"(IG,TCR)"
TRAJ32,IGHV3-73,0.0457967876759149,"(IG,TCR)"
TRAJ32,IGHV3-74,0.169963370129539,"(IG,TCR)"
TRAJ32,IGHV4-34,0.0107760177205622,"(IG,TCR)"
TRAJ32,IGHV4-55,0.0309228119169434,"(IG,TCR)"
TRAJ32,IGHV4-59,0.0827696471822532,"(IG,TCR)"
TRAJ32,IGHV5-51,0.141451278444316,"(IG,TCR)"
TRAJ32,IGHV7-34-1,0.0549775702935595,"(IG,TCR)"
TRAJ32,IGHV7-81,0.256571653672162,"(IG,TCR)"
TRAJ32,IGHV8-51-1,0.0996040862200837,"(IG,TCR)"
TRAJ32,IGKV1D-16,0.0382115347570392,"(IG,TCR)"
TRAJ32,IGKV1D-42,0.171174366042149,"(IG,TCR)"
TRAJ32,IGKV1D-8,0.168615826902915,"(IG,TCR)"
TRAJ32,IGKV2-29,0.114248610247997,"(IG,TCR)"
TRAJ32,IGKV2-30,0.0635878584470293,"(IG,TCR)"
TRAJ32,IGKV2D-26,0.0062466210622084,"(IG,TCR)"
TRAJ32,IGKV2D-29,0.0664869284008782,"(IG,TCR)"
TRAJ32,IGKV3D-11,0.0837380463567123,"(IG,TCR)"
TRAJ32,IGKV3D-15,0.114300347622489,"(IG,TCR)"
TRAJ32,IGLJ3,0.0519924650744363,"(IG,TCR)"
TRAJ32,IGLJ5,0.0160432378240776,"(IG,TCR)"
TRAJ32,IGLJ7,0.047223136040548,"(IG,TCR)"
TRAJ32,IGLV1-41,0.0384759993279278,"(IG,TCR)"
TRAJ32,IGLV1-44,0.13272470797913,"(IG,TCR)"
TRAJ32,IGLV1-47,0.058313193291582,"(IG,TCR)"
TRAJ32,IGLV1-51,0.162383599609339,"(IG,TCR)"
TRAJ32,IGLV10-54,0.0536238206712034,"(IG,TCR)"
TRAJ32,IGLV11-55,0.0807199484448279,"(IG,TCR)"
TRAJ32,IGLV2-14,0.0779019065355824,"(IG,TCR)"
TRAJ32,IGLV2-18,0.0177837888406262,"(IG,TCR)"
TRAJ32,IGLV2-23,0.0302495407229512,"(IG,TCR)"
TRAJ32,IGLV2-34,0.0154813686482488,"(IG,TCR)"
TRAJ32,IGLV3-12,0.0594432648822651,"(IG,TCR)"
TRAJ32,IGLV3-19,0.0336938952389434,"(IG,TCR)"
TRAJ32,IGLV3-21,0.0560672012533114,"(IG,TCR)"
TRAJ32,IGLV3-25,0.0334152123463363,"(IG,TCR)"
TRAJ32,IGLV4-60,0.0499561623707396,"(IG,TCR)"
TRAJ32,IGLV5-37,0.0743198107906581,"(IG,TCR)"
TRAJ32,IGLV5-45,0.128286937366825,"(IG,TCR)"
TRAJ32,IGLV5-48,0.0541902269027303,"(IG,TCR)"
TRAJ32,IGLV6-57,0.103415230009433,"(IG,TCR)"
TRAJ32,IGLV7-46,0.0661334631956654,"(IG,TCR)"
TRAJ32,IGLV8-61,0.0316122699641763,"(IG,TCR)"
TRAJ32,TRAJ13,0.0680935708130469,TCR
TRAJ32,TRAJ16,0.0680142756967416,TCR
TRAJ32,TRAJ24,0.0915429498183159,TCR
TRAJ32,TRAJ8,0.0078918787558392,TCR
TRAJ32,TRBJ1-6,0.137490901795796,TCR
TRAJ32,TRBJ2-7,0.0001659033282031,TCR
TRAJ32,TRBV10-1,0.0071317692912757,TCR
TRAJ32,TRBV10-2,0.0534172022700777,TCR
TRAJ32,TRBV10-3,0.081729021170735,TCR
TRAJ32,TRBV11-2,0.0113945209004982,TCR
TRAJ32,TRBV11-3,0.0144995582851242,TCR
TRAJ32,TRBV14,0.0013532323324416,TCR
TRAJ32,TRBV15,0.172403784523402,TCR
TRAJ32,TRBV16,0.263590709644437,TCR
TRAJ32,TRBV17,0.0606488011692813,TCR
TRAJ32,TRBV19,0.183623823747915,TCR
TRAJ32,TRBV20-1,0.11829132820338,TCR
TRAJ32,TRBV21-1,0.0122761708709975,TCR
TRAJ32,TRBV24-1,0.0348437175443501,TCR
TRAJ32,TRBV2,0.0516001574444758,TCR
TRAJ32,TRBV30,0.145156139157094,TCR
TRAJ32,TRBV5-3,0.0306992227782668,TCR
TRAJ32,TRBV5-5,0.0214639393517794,TCR
TRAJ32,TRBV6-4,0.0514081884532175,TCR
TRAJ32,TRBV6-6,0.0416332915526704,TCR
TRAJ32,TRBV7-2,0.0278816262124309,TCR
TRAJ32,TRBV7-3,0.0823772307293357,TCR
TRAJ32,TRBV7-9,0.0529487927759833,TCR
TRAJ32,TRBV9,0.105382546064528,TCR
TRAJ32,TRGJ1,0.0242355956324013,TCR
TRAJ32,TRGV10,0.0051592446919985,TCR
TRAJ32,TRGV2,0.0860368458059908,TCR
TRAJ32,TRGV3,0.0378920943048437,TCR
TRAJ32,TRGV9,0.0380880278140336,TCR
TRAJ37,IGHV1-45,0.0631899758073212,"(IG,TCR)"
TRAJ37,IGHV1-46,0.0410500993307535,"(IG,TCR)"
TRAJ37,IGHV1-58,0.173679451561101,"(IG,TCR)"
TRAJ37,IGHV1-68,0.154094545947885,"(IG,TCR)"
TRAJ37,IGHV3-23,0.0437506307350989,"(IG,TCR)"
TRAJ37,IGHV3-30-2,0.116265515507745,"(IG,TCR)"
TRAJ37,IGHV3-30,0.0704118628127236,"(IG,TCR)"
TRAJ37,IGHV3-35,0.0078639833875087,"(IG,TCR)"
TRAJ37,IGHV3-47,0.0144877256731211,"(IG,TCR)"
TRAJ37,IGHV3-48,0.122978197981413,"(IG,TCR)"
TRAJ37,IGHV3-49,0.125890662198086,"(IG,TCR)"
TRAJ37,IGHV3-52,0.0527672761510707,"(IG,TCR)"
TRAJ37,IGHV3-53,0.0633619328213851,"(IG,TCR)"
TRAJ37,IGHV3-62,0.14329501245339,"(IG,TCR)"
TRAJ37,IGHV3-63,0.02665183871206,"(IG,TCR)"
TRAJ37,IGHV3-64,0.152067355477749,"(IG,TCR)"
TRAJ37,IGHV3-66,0.145062701536915,"(IG,TCR)"
TRAJ37,IGHV3-71,0.109758542257658,"(IG,TCR)"
TRAJ37,IGHV3-73,0.0111333934926178,"(IG,TCR)"
TRAJ37,IGHV3-74,0.14843719726301,"(IG,TCR)"
TRAJ37,IGHV4-34,0.0259799927566094,"(IG,TCR)"
TRAJ37,IGHV4-55,0.0207161661944933,"(IG,TCR)"
TRAJ37,IGHV4-59,0.0930295684710731,"(IG,TCR)"
TRAJ37,IGHV5-51,0.162234358372232,"(IG,TCR)"
TRAJ37,IGHV7-34-1,0.0370770780771813,"(IG,TCR)"
TRAJ37,IGHV7-81,0.193695524604397,"(IG,TCR)"
TRAJ37,IGHV8-51-1,0.0578296703397317,"(IG,TCR)"
TRAJ37,IGKV1-13,0.069572564008005,"(IG,TCR)"
TRAJ37,IGKV1D-16,0.11812446057655,"(IG,TCR)"
TRAJ37,IGKV1D-42,0.095106399218341,"(IG,TCR)"
TRAJ37,IGKV1D-8,0.181840341611562,"(IG,TCR)"
TRAJ37,IGKV2-29,0.0967230765552773,"(IG,TCR)"
TRAJ37,IGKV2-30,0.0693647486133889,"(IG,TCR)"
TRAJ37,IGKV2D-26,0.0213498368994206,"(IG,TCR)"
TRAJ37,IGKV2D-29,0.125424564661331,"(IG,TCR)"
TRAJ37,IGKV3D-11,0.114451678751713,"(IG,TCR)"
TRAJ37,IGKV3D-15,0.0674229713969386,"(IG,TCR)"
TRAJ37,IGLJ3,0.0976528554486515,"(IG,TCR)"
TRAJ37,IGLJ5,0.0673703726647208,"(IG,TCR)"
TRAJ37,IGLJ7,0.0259267403126983,"(IG,TCR)"
TRAJ37,IGLV1-41,0.0030738068705878,"(IG,TCR)"
TRAJ37,IGLV1-44,0.132175796374945,"(IG,TCR)"
TRAJ37,IGLV1-47,0.0339181100750653,"(IG,TCR)"
TRAJ37,IGLV1-51,0.0519557603980301,"(IG,TCR)"
TRAJ37,IGLV10-54,0.0673512489828063,"(IG,TCR)"
TRAJ37,IGLV11-55,0.104747047580093,"(IG,TCR)"
TRAJ37,IGLV2-14,0.0283404050714117,"(IG,TCR)"
TRAJ37,IGLV2-18,0.0566885910747934,"(IG,TCR)"
TRAJ37,IGLV2-23,0.0666960898653631,"(IG,TCR)"
TRAJ37,IGLV2-34,0.0039540037098881,"(IG,TCR)"
TRAJ37,IGLV3-12,0.0020924920713954,"(IG,TCR)"
TRAJ37,IGLV3-13,0.0107854254948749,"(IG,TCR)"
TRAJ37,IGLV3-19,0.0239920756800562,"(IG,TCR)"
TRAJ37,IGLV3-21,0.0461960906708248,"(IG,TCR)"
TRAJ37,IGLV3-25,0.0633943565434162,"(IG,TCR)"
TRAJ37,IGLV4-60,0.0729503767241428,"(IG,TCR)"
TRAJ37,IGLV5-37,0.0519183829042529,"(IG,TCR)"
TRAJ37,IGLV5-45,0.0877398290795548,"(IG,TCR)"
TRAJ37,IGLV5-48,0.0835623915810776,"(IG,TCR)"
TRAJ37,IGLV6-57,0.12891869868179,"(IG,TCR)"
TRAJ37,IGLV7-46,0.111005183977104,"(IG,TCR)"
TRAJ37,IGLV8-61,0.0910010424727292,"(IG,TCR)"
TRAJ37,TRAJ13,0.0132584831261734,TCR
TRAJ37,TRAJ16,0.0260140310744124,TCR
TRAJ37,TRAJ24,0.043378939540501,TCR
TRAJ37,TRAJ32,0.190359100197683,TCR
TRAJ37,TRAJ8,0.0155203883912862,TCR
TRAJ37,TRBJ1-6,0.115577083441386,TCR
TRAJ37,TRBJ2-7,0.11164758522261,TCR
TRAJ37,TRBV10-1,0.0624306441780372,TCR
