Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG01085,NA21101,0.024849999999999997,0.014100000000000001,0.0091,0.01585,0.00145,0.00815,0.036950000000000004,0.03515,0.0379,0.0063999999999999994
HG01048,HG02275,0.02015,0.017,0.02345,0.01615,0.01075,0.0015,0.032,0.04115,0.07085,0.008199999999999999
HG01048,HG01577,0.01915,0.02275,0.0101,0.00065,0.00095,0.005,0.06615,0.061649999999999996,0.05935,0.0084
HG01048,HG01950,0.0159,0.01805,0.008799999999999999,0.0006,0.00095,0.00515,0.036449999999999996,5e-05,0.02575,0.008199999999999999
HG01048,HG00739,0.03545,0.02265,0.0239,0.0006,0.01045,0.00355,0.0717,0.02565,0.058249999999999996,0.0081
HG01048,HG01241,0.022,0.016149999999999998,0.0223,0.00205,0.00245,0.0009,0.0629,0.07200000000000001,0.047,0.00085
HG01048,HG00634,0.03575,0.02365,0.034949999999999995,0.0246,0.0224,0.015449999999999998,0.032350000000000004,0.035949999999999996,0.07005,0.008549999999999999
HG01048,NA18983,0.019049999999999997,0.01985,0.00795,0.01605,0.01135,0.008549999999999999,0.03585,0.00025,0.0401,0.0053
HG01048,HG02390,0.03755,0.018500000000000003,0.0026,0.032600000000000004,0.0219,0.0044,0.06265,0.07865,0.08025,0.00805
HG01048,HG02382,0.00215,0.01935,0.0014,0.0156,0.01215,0.00105,0.06715,0.063,0.07100000000000001,0.00825
HG01048,HG02184,0.01305,0.01725,0.00995,0.031299999999999994,0.02265,0.0012000000000000001,0.062299999999999994,0.07444999999999999,0.053349999999999995,0.0083
HG01048,NA18941,0.0373,0.01025,0.0092,0.0335,0.0218,0.0018499999999999999,0.03155,0.04265,0.041100000000000005,0.0083
HG01048,HG00436,0.03715,0.01765,0.00695,0.0010999999999999998,0.0023499999999999997,0.009899999999999999,0.03185,0.0415,0.06955,0.00805
HG01048,HG02156,0.035750000000000004,0.01125,0.0078000000000000005,0.031299999999999994,0.011949999999999999,0.02095,0.06175,0.07444999999999999,0.0801,0.0081
HG01048,HG02017,0.03515,0.02255,0.010450000000000001,0.031450000000000006,0.0211,0.02615,0.03195,0.03885,0.0317,0.0083
HG01048,NA18566,0.0013,0.0194,0.01765,0.0157,0.020999999999999998,0.0040999999999999995,0.0675,0.06335,0.07644999999999999,0.0089
HG01048,HG00125,0.02015,0.01205,0.00835,0.0003,0.0006,0.009899999999999999,0.035800000000000005,0.025400000000000002,0.0446,0.0084
HG01048,HG00368,0.0128,0.02145,0.009399999999999999,0.0003,0.00105,0.0007999999999999999,0.00925,0.0259,0.0386,0.00405
HG01048,NA20801,0.012950000000000001,0.01115,0.01755,0.0159,0.01145,0.0015999999999999999,0.040749999999999995,0.06495000000000001,0.0576,0.0083
HG01048,HG01678,0.035449999999999995,0.016550000000000002,0.02205,0.00015,0.00075,0.0001,0.07150000000000001,0.0305,0.05785,0.00485
HG01048,HG00117,0.0359,0.0211,0.0173,5e-05,0.0104,0.00635,0.0359,0.030350000000000002,0.03975,0.00585
HG01048,HG00271,0.017849999999999998,0.0153,0.01165,0.00015,0.0104,0.0034000000000000002,0.06670000000000001,0.037700000000000004,0.06905,0.008199999999999999
HG01048,NA20753,0.02325,0.0216,0.0101,0.01605,0.013900000000000001,0.00415,0.0449,0.03465,0.0559,0.00805
HG01048,HG02224,0.018099999999999998,0.01265,0.0073,0.0005,0.0011,0.008199999999999999,0.06675,0.03935,0.0758,0.007600000000000001
HG01048,HG00254,0.01805,0.0253,0.0088,0.0157,0.0217,0.0010999999999999998,0.06315,0.07275000000000001,0.06315,0.0061
HG01048,NA10850,0.01785,0.0109,0.00695,0.00025,0.010450000000000001,0.0034000000000000002,0.0312,0.04845,0.03205,0.005050000000000001
HG01048,HG02684,0.019,0.01915,0.010249999999999999,0.0004,0.001,0.00805,0.03195,0.0346,0.032100000000000004,0.005
HG01048,NA20899,0.023,0.0174,0.0103,0.0009,0.0017499999999999998,0.00165,0.0096,0.0262,0.03415,0.0050999999999999995
HG01048,HG03931,0.01845,0.024050000000000002,0.00975,0.01635,0.03345,0.00345,0.0619,0.07915,0.054,0.0082
HG01048,HG03598,0.01205,0.0184,0.0214,0.00045,0.0011,0.00335,0.0627,0.0735,0.05735,0.0049499999999999995
HG01048,NA21102,0.010400000000000001,0.01645,0.021249999999999998,0.0322,0.02335,0.006,0.06735,0.06485,0.05305,0.00555
HG01048,HG03742,0.019,0.02135,0.010450000000000001,0.0009,0.0056,0.0087,0.03115,0.04025,0.04245,0.00255
HG01048,NA20883,0.01915,0.020999999999999998,0.0101,0.03135,0.022,0.0082,0.0403,0.041249999999999995,0.0461,0.005399999999999999
HG01048,HG04149,0.034949999999999995,0.01545,0.0086,0.0007999999999999999,0.00175,0.00165,0.06255,0.07365,0.05695,0.0072499999999999995
HG01048,HG03900,0.01815,0.02045,0.02035,0.0005,0.0103,0.0036,0.01905,0.02725,0.0558,0.0083
HG01048,NA21101,0.0231,0.023149999999999997,0.009049999999999999,0.0163,0.00145,0.008199999999999999,0.0449,0.00165,0.07085,0.00735
HG02275,HG01577,0.01345,0.023,0.0206,0.0164,0.01015,0.00525,0.04195,0.0567,0.0513,0.0039
HG02275,HG01950,0.02155,0.0184,0.024399999999999998,0.01635,0.01015,0.00545,0.0366,0.041049999999999996,0.06555,0.0
HG02275,HG00739,0.0173,0.02265,0.00605,0.01635,0.0155,0.00385,0.07105,0.0649,0.07435,0.00035
HG02275,HG01241,0.024149999999999998,0.00305,0.0078000000000000005,0.01665,0.01095,0.0013,0.0351,0.06115,0.03605,0.007599999999999999
HG02275,HG00634,0.0176,0.020749999999999998,0.01685,0.015,0.026099999999999998,0.01525,0.0048000000000000004,0.030850000000000002,0.034300000000000004,0.00465
HG02275,NA18983,0.014,0.013250000000000001,0.022600000000000002,0.0038,0.0155,0.0085,0.0357,0.0411,0.06589999999999999,0.00425
HG02275,HG02390,0.0325,0.0161,0.024650000000000002,0.016800000000000002,0.0247,0.0044,0.03495,0.04125,0.06385,0.0001
HG02275,HG02382,0.02085,0.0143,0.02325,0.00345,0.017,0.0018,0.0389,0.06495000000000001,0.0657,0.0022
HG02275,HG02184,0.01715,0.013850000000000001,0.0172,0.016050000000000002,0.02575,0.00165,0.03425,0.0387,0.039349999999999996,0.00105
HG02275,NA18941,0.01715,0.0081,0.0241,0.02125,0.026500000000000003,0.0025,0.0031999999999999997,0.00505,0.06625,0.00035
HG02275,HG00436,0.017,0.01285,0.0174,0.01675,0.010700000000000001,0.01015,0.0024,0.0018499999999999999,0.03475,0.00035
HG02275,HG02156,0.03075,0.00905,0.0178,0.01905,0.01655,0.02135,0.0337,0.0386,0.05455,0.00425
HG02275,HG02017,0.02975,0.01885,0.0214,0.0192,0.0253,0.026049999999999997,0.0039499999999999995,0.00315,0.057150000000000006,0.00105
HG02275,NA18566,0.02,0.01385,0.007,0.00355,0.025349999999999998,0.004,0.0393,0.053000000000000005,0.07425000000000001,0.0023
HG02275,HG00125,0.0,0.01925,0.02395,0.01645,0.01115,0.0104,0.035550000000000005,0.06484999999999999,0.06720000000000001,0.00045
HG02275,HG00368,0.017,0.02105,0.01595,0.01645,0.011349999999999999,0.00135,0.033549999999999996,0.03535,0.04175,0.00575
HG02275,NA20801,0.01715,0.0218,0.007549999999999999,0.0032500000000000003,0.01515,0.0014,0.010450000000000001,0.03435,0.01155,0.0038000000000000004
HG02275,HG01678,0.030899999999999997,0.0186,0.00865,0.0161,0.01125,0.00145,0.07045,0.05845,0.07525,0.006
HG02275,HG00117,0.030449999999999998,0.016649999999999998,0.0078,0.0162,0.01545,0.00655,0.0354,0.05845,0.06545000000000001,0.00475
HG02275,HG00271,0.013600000000000001,0.023,0.023399999999999997,0.0161,0.01545,0.0035,0.03905,0.02715,0.06675,0.00045
HG02275,NA20753,0.02525,0.0224,0.0206,0.0007,0.0176,0.00415,0.04445,0.0592,0.0573,0.0006000000000000001
HG02275,HG02224,0.0139,0.0223,0.022,0.01645,0.0103,0.008400000000000001,0.036300000000000006,0.0252,0.05845,0.0008
HG02275,HG00254,0.026099999999999998,0.0221,0.02395,0.0020499999999999997,0.025500000000000002,0.00175,0.032799999999999996,0.037649999999999996,0.0502,0.00895
HG02275,NA10850,0.0137,0.0154,0.0179,0.0162,0.0155,0.0035,0.00125,0.0099,0.0372,0.004699999999999999
HG02275,HG02684,0.01405,0.02055,0.0216,0.01635,0.01005,0.0084,0.0051,0.03205,0.05585,0.0038
HG02275,NA20899,0.0247,0.01025,0.022400000000000003,0.016149999999999998,0.00985,0.0007999999999999999,0.032799999999999996,0.0356,0.039349999999999996,0.0036999999999999997
HG02275,HG03931,0.0257,0.0223,0.021150000000000002,0.0009,0.0363,0.0037500000000000003,0.03165,0.039049999999999994,0.0407,0.006200000000000001
HG02275,HG03598,0.01775,0.01815,0.007,0.016200000000000003,0.0103,0.0038,0.0345,0.03705,0.03725,0.0048
HG02275,NA21102,0.0189,0.01615,0.00685,0.0163,0.02615,0.00635,0.04,0.030000000000000002,0.05155,0.0036
HG02275,HG03742,0.01315,0.02245,0.0214,0.01655,0.0148,0.00875,0.0034000000000000002,0.0018,0.0643,0.00875
HG02275,NA20883,0.0133,0.0223,0.0206,0.0159,0.02495,0.0084,0.01175,0.00045,0.0597,0.00495
HG02275,HG04149,0.0169,0.0213,0.01605,0.016050000000000002,0.00975,0.001,0.03175,0.03685,0.05195,0.004
HG02275,HG03900,0.01225,0.01275,0.0058000000000000005,0.01625,0.01615,0.0037500000000000003,0.04185,0.034300000000000004,0.041350000000000005,0.0006000000000000001
HG02275,NA21101,0.0173,0.02255,0.01885,0.00335,0.01005,0.00845,0.04445,0.040100000000000004,0.040749999999999995,0.0031000000000000003
HG01577,HG01950,0.0201,0.02185,0.0158,0.00025,0.0002,0.00019999999999999998,0.0419,0.0616,0.0609,0.0228
HG01577,HG00739,0.021,0.00035,0.01545,0.00015000000000000001,0.010849999999999999,0.004999999999999999,0.04395,0.05735,0.008400000000000001,0.02275
HG01577,HG01241,0.0168,0.023649999999999997,0.020999999999999998,0.0021,0.0020499999999999997,0.0054,0.03705,0.01525,0.0742,0.00785
HG01577,HG00634,0.0213,0.02445,0.03275,0.02485,0.022600000000000002,0.0303,0.039650000000000005,0.0611,0.0482,0.02175
HG01577,NA18983,0.0046,0.012,0.00885,0.0157,0.0106,0.0036,0.039850000000000003,0.0616,0.024050000000000002,0.015349999999999999
HG01577,HG02390,0.0227,0.017,0.0122,0.0329,0.02185,0.00355,0.03665,0.05005,0.061649999999999996,0.00035
HG01577,HG02382,0.019700000000000002,0.01505,0.0107,0.01595,0.0123,0.00545,0.0165,0.06305,0.03085,0.01705
HG01577,HG02184,0.0173,0.019950000000000002,0.00875,0.03165,0.022600000000000002,0.0056,0.036950000000000004,0.05395,0.0211,0.0015
HG01577,NA18941,0.0306,0.02145,0.0159,0.03385,0.021949999999999997,0.00645,0.041550000000000004,0.058499999999999996,0.0445,0.0006000000000000001
HG01577,HG00436,0.030449999999999998,0.0211,0.0087,0.00065,0.00155,0.00525,0.04145,0.057249999999999995,0.04445,0.00035
HG01577,HG02156,0.0213,0.02225,0.013750000000000002,0.03165,0.01185,0.019799999999999998,0.03615,0.05405,0.049800000000000004,0.0288
HG01577,HG02017,0.016900000000000002,0.01205,0.00695,0.0318,0.02115,0.02775,0.0412,0.05735,0.06814999999999999,0.00105
HG01577,NA18566,0.018850000000000002,0.01555,0.02315,0.01605,0.02105,0.0057,0.016649999999999998,0.0358,0.01025,0.0023
HG01577,HG00125,0.01345,0.0228,0.0106,0.00095,0.0013499999999999999,0.00535,0.03975,0.057249999999999995,0.0225,0.0007
HG01577,HG00368,0.01715,0.01645,0.0051,0.0009499999999999999,0.00155,0.005,0.06655,0.06675,0.08215,0.0059499999999999996
HG01577,NA20801,0.01745,0.0186,0.0196,0.01625,0.01085,0.0057,0.04165,0.0588,0.07335,0.0038000000000000004
HG01577,HG01678,0.0179,0.02305,0.02095,0.0006,0.00145,0.00515,0.04385,0.056650000000000006,0.00865,0.006
HG01577,HG00117,0.0176,0.0205,0.02275,0.0007,0.010799999999999999,0.00785,0.041249999999999995,0.056650000000000006,0.024550000000000002,0.0047
HG01577,HG00271,0.006,0.022699999999999998,0.0085,0.0006,0.010799999999999999,0.0048,0.02635,0.03515,0.0435,0.0007
HG01577,NA20753,0.01895,0.00955,0.0,0.0163,0.01395,0.0041,0.04015,0.056900000000000006,0.022,0.0006000000000000001
HG01577,HG02224,0.0063,0.011,0.0030499999999999998,0.00025,0.00025,0.0033,0.0156,0.04695,0.0621,0.0006000000000000001
HG01577,HG00254,0.0188,0.0259,0.011049999999999999,0.016050000000000002,0.02185,0.0056,0.036699999999999997,0.028249999999999997,0.0315,0.0092
HG01577,NA10850,0.00645,0.01565,0.013250000000000001,0.0007,0.010849999999999999,0.0048,0.04175,0.0563,0.05025,0.0047
HG01577,HG02684,0.00455,0.01495,0.0086,0.00025,0.00025,0.0046,0.039,0.06115,0.06825,0.0038
HG01577,NA20899,0.015550000000000001,0.01325,0.0076500000000000005,0.00045,0.00095,0.0049,0.06634999999999999,0.0669,0.06185,0.00395
HG01577,HG03931,0.01625,0.01185,0.0015,0.015899999999999997,0.0334,0.00395,0.0362,0.0494,0.016,0.03195
HG01577,HG03598,0.016249999999999997,0.022350000000000002,0.0208,0.0002,0.00035,0.00565,0.0339,0.053250000000000006,0.03545,0.00505
HG01577,NA21102,0.01645,0.0234,0.0207,0.03245,0.02335,0.00265,0.0182,0.056499999999999995,0.0239,0.006699999999999999
HG01577,HG03742,0.0003,0.01325,0.00675,0.00045,0.004849999999999999,0.00385,0.0416,0.057249999999999995,0.0492,0.00895
HG01577,NA20883,0.00045,0.010750000000000001,0.00025,0.0316,0.02205,0.00485,0.0415,0.056749999999999995,0.0383,0.0169
HG01577,HG04149,0.023549999999999998,0.02145,0.0063999999999999994,0.00035,0.0009,0.00505,0.03635,0.0534,0.0416,0.0038
HG01577,HG03900,0.0257,0.02515,0.01885,0.00015,0.00945,0.005,0.0665,0.06659999999999999,0.07455,0.0006000000000000001
HG01577,NA21101,0.0044,0.00345,0.0035,0.01595,0.0006000000000000001,0.00335,0.0401,0.061399999999999996,0.0441,0.0247
HG01950,HG00739,0.0329,0.02185,0.024849999999999997,0.00019999999999999998,0.010849999999999999,0.00495,0.0378,0.0256,0.059899999999999995,0.0319
HG01950,HG01241,0.02465,0.01705,0.0266,0.0020499999999999997,0.00205,0.005350000000000001,0.06665,0.07189999999999999,0.08375,0.007599999999999999
HG01950,HG00634,0.03315,0.0098,0.03585,0.0248,0.022699999999999998,0.0301,0.0383,0.03585,0.0598,0.0257
HG01950,NA18983,0.019549999999999998,0.02015,0.0079,0.01575,0.010650000000000001,0.0035,0.0031999999999999997,0.00019999999999999998,0.0245,0.00425
HG01950,HG02390,0.0324,0.01865,0.01,0.0329,0.02185,0.0037,0.0665,0.07855,0.07275000000000001,0.0001
HG01950,HG02382,0.01575,0.0206,0.0088,0.0159,0.0123,0.0053,0.0322,0.0629,0.05425,0.01855
HG01950,HG02184,0.008400000000000001,0.01655,0.01415,0.0316,0.022699999999999998,0.0057,0.06620000000000001,0.07435,0.02725,0.00105
HG01950,NA18941,0.03515,0.02025,0.00055,0.0338,0.02195,0.00655,0.036500000000000005,0.0426,0.02555,0.0046
HG01950,HG00436,0.03505,0.01815,0.014599999999999998,0.0007,0.00165,0.00535,0.03685,0.04145,0.05595,0.00035
HG01950,HG02156,0.03075,0.0211,0.0073,0.0316,0.011949999999999999,0.01995,0.06595000000000001,0.07435,0.06805,0.032299999999999995
HG01950,HG02017,0.03125,0.01205,0.016149999999999998,0.03175,0.021150000000000002,0.0276,0.0369,0.03875,0.0385,0.00105
HG01950,NA18566,0.0149,0.015449999999999998,0.018099999999999998,0.016,0.02105,0.005549999999999999,0.0323,0.06325,0.0604,0.0023
HG01950,HG00125,0.02155,0.0092,0.0172,0.0009,0.0013,0.00545,0.00315,0.02535,0.0259,0.01565
HG01950,HG00368,0.008400000000000001,0.0199,0.015099999999999999,0.0009,0.0014999999999999998,0.005,0.03685,0.02575,0.0378,0.00575
HG01950,NA20801,0.0085,0.016050000000000002,0.02615,0.0162,0.01085,0.00585,0.04395,0.0648,0.0668,0.0038000000000000004
HG01950,HG01678,0.0334,0.01255,0.02635,0.00055,0.0013499999999999999,0.00515,0.035949999999999996,0.03045,0.059,0.006
HG01950,HG00117,0.03145,0.01675,0.018,0.00065,0.010799999999999999,0.007899999999999999,0.00115,0.0303,0.024599999999999997,0.00475
HG01950,HG00271,0.01925,0.01755,0.0173,0.00055,0.010799999999999999,0.0049499999999999995,0.0476,0.03755,0.06445000000000001,0.00045
HG01950,NA20753,0.026949999999999998,0.0201,0.0158,0.016249999999999997,0.014,0.0039499999999999995,0.01225,0.0346,0.051449999999999996,0.008150000000000001
HG01950,HG02224,0.019549999999999998,0.0179,0.01595,0.0003,0.00039999999999999996,0.0032,0.0337,0.03925,0.08375,0.0057
HG01950,HG00254,0.0262,0.012899999999999998,0.0172,0.016,0.02185,0.005750000000000001,0.0665,0.07264999999999999,0.0594,0.02475
HG01950,NA10850,0.0194,0.0195,0.0067,0.00065,0.01085,0.0049499999999999995,0.0352,0.04835,0.0351,0.004699999999999999
HG01950,HG02684,0.0197,0.01585,0.01565,0.00030000000000000003,0.0003,0.0045,0.03755,0.0345,0.0378,0.0038
HG01950,NA20899,0.02495,0.01895,0.016050000000000002,0.0005,0.00095,0.005050000000000001,0.0371,0.02605,0.03465,0.0036999999999999997
HG01950,HG03931,0.026099999999999998,0.02195,0.0152,0.01595,0.0335,0.00405,0.06625,0.07905,0.0275,0.0378
HG01950,HG03598,0.0044,0.005050000000000001,0.025549999999999996,0.00015,0.00035,0.005549999999999999,0.06709999999999999,0.07339999999999999,0.0543,0.0048
HG01950,NA21102,0.0105,0.01115,0.0254,0.0324,0.0234,0.0027,0.03155,0.06475,0.056499999999999995,0.00355
HG01950,HG03742,0.0201,0.01975,0.016149999999999998,0.0005,0.004849999999999999,0.0039000000000000003,0.03625,0.0402,0.049850000000000005,0.00875
HG01950,NA20883,0.02025,0.01865,0.0158,0.031549999999999995,0.02205,0.0049,0.045200000000000004,0.041199999999999994,0.06420000000000001,0.0186
HG01950,HG04149,0.03215,0.01645,0.01405,0.00039999999999999996,0.00095,0.005050000000000001,0.0669,0.07355,0.07935,0.004
HG01950,HG03900,0.028249999999999997,0.019299999999999998,0.025750000000000002,0.0002,0.0095,0.0049,0.04575,0.0271,0.06914999999999999,0.0006000000000000001
HG01950,NA21101,0.0163,0.02275,0.01475,0.016,0.00065,0.0033,0.01225,0.0015500000000000002,0.0554,0.0295
HG00739,HG01241,0.02385,0.02325,0.0092,0.00205,0.0124,0.0039499999999999995,0.07064999999999999,0.06764999999999999,0.07455,0.007949999999999999
HG00739,HG00634,0.0003,0.02445,0.018,0.0247,0.01215,0.0256,0.0721,0.05955,0.04844999999999999,0.02515
HG00739,NA18983,0.017150000000000002,0.011600000000000001,0.01745,0.01565,0.0030499999999999998,0.00835,0.03625,0.0255,0.022449999999999998,0.0046
HG00739,HG02390,0.01455,0.01665,0.0251,0.032850000000000004,0.01185,0.00455,0.07025,0.07730000000000001,0.06225,0.00025
HG00739,HG02382,0.0359,0.01465,0.023350000000000003,0.0159,0.004,0.0039,0.03775,0.0597,0.0307,0.018500000000000003
HG00739,HG02184,0.0343,0.02005,0.02135,0.0316,0.01415,0.0042499999999999994,0.07025,0.07305,0.0149,0.0014
HG00739,NA18941,0.01385,0.02105,0.024550000000000002,0.0338,0.01365,0.0052,0.07139999999999999,0.06684999999999999,0.0443,0.03095
HG00739,HG00436,0.0137,0.0211,0.0216,0.0006,0.012199999999999999,0.01,0.0712,0.06535,0.0445,0.0002
HG00739,HG02156,0.01345,0.0219,0.0223,0.0316,0.0036999999999999997,0.02305,0.0701,0.07305,0.0504,0.032
HG00739,HG02017,0.01755,0.01205,0.0222,0.03175,0.01285,0.022949999999999998,0.07155,0.0641,0.0679,0.00115
HG00739,NA18566,0.0353,0.01515,0.00835,0.0159,0.01065,0.0008500000000000001,0.038450000000000005,0.05885,0.01185,0.0024000000000000002
HG00739,HG00125,0.0173,0.0228,0.02395,0.0009,0.01085,0.01015,0.03635,0.0003,0.021750000000000002,0.010450000000000001
HG00739,HG00368,0.0343,0.01645,0.0201,0.0009,0.0113,0.00295,0.07205,0.05095,0.08115,0.0060999999999999995
HG00739,NA20801,0.0343,0.0182,0.00735,0.016200000000000003,0.0032,0.00445,0.0712,0.0653,0.07255,0.00395
HG00739,HG01678,0.018,0.02315,0.008549999999999999,0.00055,0.011,0.00365,0.00315,0.02535,0.00895,0.0061
HG00739,HG00117,0.01315,0.0205,0.00755,0.00055,5e-05,0.0034,0.0382,0.025500000000000002,0.021750000000000002,0.0051
HG00739,HG00271,0.02245,0.022699999999999998,0.02355,0.00045,5e-05,0.00035,0.05085,0.06075,0.043199999999999995,0.00035
HG00739,NA20753,0.024,0.009899999999999999,0.01545,0.01625,0.00395,0.00425,0.0367,0.025750000000000002,0.02135,0.00775
HG00739,HG02224,0.022699999999999998,0.01065,0.0166,0.0002,0.011049999999999999,0.007050000000000001,0.03555,0.0399,0.0574,0.03
HG00739,HG00254,0.02585,0.0259,0.024399999999999998,0.016,0.01175,0.00425,0.07150000000000001,0.0733,0.03225,0.0228
HG00739,NA10850,0.02255,0.01575,0.0223,0.00055,0.00019999999999999998,0.00035,0.07105,0.0593,0.05285,0.00505
HG00739,HG02684,0.017,0.015050000000000001,0.0224,0.00019999999999999998,0.0109,0.006999999999999999,0.07185,0.0598,0.06825,0.0039
HG00739,NA20899,0.018600000000000002,0.01335,0.02265,0.0004,0.011600000000000001,0.00445,0.0722,0.0511,0.0627,0.00405
HG00739,HG03931,0.01985,0.0115,0.015799999999999998,0.01585,0.02355,0.0042,0.0705,0.0799,0.01475,0.04715
HG00739,HG03598,0.03245,0.0225,0.0086,0.00015000000000000001,0.01095,0.00205,0.07039999999999999,0.07419999999999999,0.03545,0.00515
HG00739,NA21102,0.03315,0.02355,0.00845,0.0324,0.01345,0.00575,0.037,0.0652,0.0274,0.0038
HG00739,HG03742,0.0207,0.01335,0.02195,0.0004,0.0073,0.0087,0.0711,0.06559999999999999,0.05115,0.0091
HG00739,NA20883,0.02085,0.010400000000000001,0.0152,0.031549999999999995,0.0121,0.00795,0.07155,0.06505,0.044550000000000006,0.0183
HG00739,HG04149,0.006,0.0216,0.02045,0.0003,0.011600000000000001,0.0042,0.0706,0.07419999999999999,0.06269999999999999,0.00415
HG00739,HG03900,0.01845,0.025,0.008,0.0001,0.00175,0.00025,0.07214999999999999,0.05075,0.07419999999999999,0.0007
HG00739,NA21101,0.0213,0.00355,0.0187,0.0159,0.011300000000000001,0.0071,0.0367,0.02525,0.041850000000000005,0.0282
HG01241,HG00634,0.02415,0.0187,0.0179,0.0252,0.02375,0.01525,0.036,0.06515,0.08115,0.007949999999999999
HG01241,NA18983,0.0165,0.01435,0.0259,0.01645,0.011850000000000001,0.00855,0.06705,0.0718,0.047200000000000006,0.00485
HG01241,HG02390,0.0231,0.01685,0.0244,0.033,0.02275,0.004350000000000001,0.00265,0.047850000000000004,0.0938,0.0082
HG01241,HG02382,0.0224,0.015050000000000001,0.02255,0.016,0.0127,0.00125,0.03635,0.060899999999999996,0.04685,0.0089
HG01241,HG02184,0.02715,0.014950000000000001,0.019950000000000002,0.031700000000000006,0.02335,0.001,0.0068,0.051500000000000004,0.04225,0.0083
HG01241,NA18941,0.03215,0.0092,0.0263,0.03375,0.021449999999999997,0.00195,0.0354,0.061649999999999996,0.04025,0.0087
HG01241,HG00436,0.032,0.01335,0.02185,0.00255,0.00125,0.0103,0.0355,0.061649999999999996,0.04345,0.0077
HG01241,HG02156,0.02225,0.01015,0.025500000000000002,0.0316,0.0129,0.02105,0.006500000000000001,0.051500000000000004,0.0504,0.0077
HG01241,HG02017,0.017,0.019200000000000002,0.0194,0.03175,0.022,0.02615,0.03305,0.06185,0.0095,0.0086
HG01241,NA18566,0.02185,0.014450000000000001,0.0092,0.0161,0.02235,0.00425,0.037099999999999994,0.0337,0.07,0.0089
HG01241,HG00125,0.024149999999999998,0.0184,0.0216,0.00235,0.00235,0.010350000000000002,0.06705,0.06764999999999999,0.04775,0.0088
HG01241,HG00368,0.0271,0.02255,0.0203,0.00235,0.0018,0.00135,0.06325,0.07150000000000001,0.048049999999999995,0.0036499999999999996
HG01241,NA20801,0.02715,0.02105,0.0057,0.0163,0.01165,0.00105,0.03555,0.05685,0.07064999999999999,0.009250000000000001
HG01241,HG01678,0.02225,0.01705,0.00165,0.0021999999999999997,0.0019,0.0008500000000000001,0.07135,0.067,0.0753,0.00575
HG01241,HG00117,0.0224,0.017,0.01,0.0021,0.01235,0.0063999999999999994,0.06720000000000001,0.06709999999999999,0.047549999999999995,0.0062
HG01241,HG00271,0.0108,0.02175,0.01615,0.0021999999999999997,0.01235,0.00365,0.03705,0.038,0.0423,0.00845
HG01241,NA20753,0.00625,0.023649999999999997,0.020999999999999998,0.016550000000000002,0.01495,0.004200000000000001,0.0676,0.06735,0.04245,0.0084
HG01241,HG02224,0.0108,0.0229,0.0213,0.00195,0.0022500000000000003,0.0082,0.03965,0.0571,0.05675,0.00835
HG01241,HG00254,0.0057,0.020249999999999997,0.02205,0.0163,0.0228,0.00105,0.0053,0.0238,0.05995,0.00625
HG01241,NA10850,0.010700000000000001,0.0169,0.025,0.0023,0.01235,0.00365,0.0353,0.059,0.03305,0.0046500000000000005
HG01241,HG02684,0.0162,0.0225,0.019649999999999997,0.00185,0.00195,0.00805,0.0347,0.0655,0.0087,0.0052499999999999995
HG01241,NA20899,0.00885,0.0106,0.0192,0.00235,0.0016,0.00115,0.06335,0.0716,0.053599999999999995,0.00515
HG01241,HG03931,0.0108,0.024300000000000002,0.0207,0.01685,0.0342,0.00335,0.0084,0.047049999999999995,0.0404,0.0078
HG01241,HG03598,0.02595,0.018349999999999998,0.00395,0.0019,0.0021,0.0036999999999999997,0.006500000000000001,0.05085,0.006699999999999999,0.0058000000000000005
HG01241,NA21102,0.0237,0.0164,0.0038,0.03275,0.0229,0.00625,0.0393,0.056749999999999995,0.07819999999999999,0.0103
HG01241,HG03742,0.016550000000000002,0.0229,0.01915,0.00235,0.0063,0.00885,0.03545,0.06175,0.0464,0.0023
HG01241,NA20883,0.0167,0.021949999999999997,0.020749999999999998,0.03185,0.02255,0.00835,0.0356,0.06130000000000001,0.0395,0.005699999999999999
HG01241,HG04149,0.01815,0.0215,0.01975,0.00225,0.0015999999999999999,0.0012,0.005,0.05085,0.056150000000000005,0.007600000000000001
HG01241,HG03900,0.019,0.01165,0.00385,0.0019500000000000001,0.01125,0.00385,0.06305,0.0713,0.0466,0.007949999999999999
HG01241,NA21101,0.0155,0.02425,0.020200000000000003,0.0167,0.00185,0.00835,0.0676,0.0717,0.0809,0.006749999999999999
HG00634,NA18983,0.01715,0.022600000000000002,0.03475,0.01565,0.0146,0.0335,0.0369,0.03575,0.0398,0.017750000000000002
HG00634,HG02390,0.01485,0.022699999999999998,0.0361,0.0312,0.0048,0.01605,0.0359,0.0706,0.07025,0.00165
HG00634,HG02382,0.03615,0.0238,0.03425,0.0152,0.01375,0.0292,0.0397,0.03425,0.04305,0.01725
HG00634,HG02184,0.034600000000000006,0.0247,0.033549999999999996,0.030149999999999996,0.0049499999999999995,0.0158,0.0365,0.0395,0.018549999999999997,0.0005
HG00634,NA18941,0.014150000000000001,0.0232,0.03555,0.0331,0.00655,0.01655,0.0057,0.034,0.04135,0.00165
