,Gene,Sample,Match,Total
2067,C,HG02595,0,2
2068,C,HG02611,0,2
2069,C,HG02634,0,2
2070,C,HG02635,0,2
2071,C,HG02643,0,2
2072,C,HG02678,0,2
2073,C,HG02679,0,2
2074,C,HG02703,0,2
2075,C,HG02715,0,2
2076,C,HG02721,0,2
2077,C,HG02768,0,2
2078,C,HG02771,0,2
2079,C,HG02805,0,2
2080,C,HG02836,0,2
2081,C,HG02895,0,2
2082,C,HG02982,0,2
2083,C,HG02983,0,2
2084,C,HG03024,0,2
2085,C,HG03028,0,2
2086,C,HG03039,0,2
2087,C,HG03048,0,2
2088,C,HG03240,2,2
2089,C,HG03241,1,2
2090,C,HG03247,2,2
2091,C,HG03258,2,2
2092,C,HG03539,2,2
2093,C,NA19017,0,2
2094,C,NA19019,0,2
2095,C,NA19024,0,2
2096,C,NA19027,0,2
2097,C,NA19028,0,2
2098,C,NA19031,0,2
2099,C,NA19037,0,2
2100,C,NA19043,0,2
2101,C,NA19307,0,2
2102,C,NA19310,0,2
2103,C,NA19315,0,2
2104,C,NA19319,0,2
2105,C,NA19327,0,2
2106,C,NA19328,0,2
2107,C,NA19331,0,2
2108,C,NA19338,0,2
2109,C,NA19347,0,2
2110,C,NA19351,0,2
2111,C,NA19355,0,2
2112,C,NA19383,0,2
2113,C,NA19385,0,2
2114,C,NA19391,0,2
2115,C,NA19393,0,2
2116,C,NA19397,0,2
2117,C,NA19398,0,2
2118,C,NA19399,0,2
2119,C,NA19403,0,2
2120,C,NA19439,0,2
2121,C,NA19449,0,2
2122,C,NA19463,0,2
2123,C,NA19472,0,2
2124,C,HG03052,0,2
2125,C,HG03057,0,2
2126,C,HG03058,0,2
2127,C,HG03060,0,2
2128,C,HG03066,0,2
2129,C,HG03073,0,2
2130,C,HG03074,0,2
2131,C,HG03076,0,2
2132,C,HG03077,0,2
2133,C,HG03081,0,2
2134,C,HG03085,0,2
2135,C,HG03086,0,2
2136,C,HG03091,0,2
2137,C,HG03097,0,2
2138,C,HG03212,2,2
2139,C,HG03383,0,2
2140,C,HG03388,2,2
2141,C,HG03391,1,2
2142,C,HG03393,0,2
2143,C,HG03394,2,2
2144,C,HG03397,2,2
2145,C,HG03410,2,2
2146,C,HG03431,0,2
2147,C,HG03437,2,2
2148,C,HG03439,2,2
2149,C,HG03442,2,2
2150,C,HG03449,1,2
2151,C,HG03455,2,2
2152,C,HG03457,2,2
2153,C,HG03461,2,2
2154,C,HG03462,0,2
2155,C,HG03470,2,2
2156,C,HG03473,2,2
2157,C,HG03476,2,2
2158,C,HG03484,2,2
2159,C,HG03485,2,2
2160,C,HG03548,1,2
2161,C,HG03577,2,2
2162,C,HG03582,1,2
2163,C,NA18498,0,2
2164,C,NA18499,0,2
2165,C,NA18502,0,2
2166,C,NA18504,0,2
2167,C,NA18510,0,2
2168,C,NA18516,0,2
2169,C,NA18520,0,2
2170,C,NA18523,0,2
2171,C,NA18853,0,2
2172,C,NA18867,0,2
2173,C,NA18868,0,2
2174,C,NA18873,0,2
2175,C,NA18874,0,2
2176,C,NA18912,0,2
2177,C,NA19096,0,2
2178,C,NA19113,0,2
2179,C,NA19114,0,2
2180,C,NA19118,0,2
2181,C,NA19119,0,2
2182,C,NA19129,0,2
2183,C,NA19137,0,2
2184,C,NA19144,0,2
2185,C,NA19146,0,2
2186,C,NA19147,0,2
2187,C,NA19153,0,2
2188,C,NA19189,0,2
2189,C,NA19197,0,2
2190,C,NA19207,0,2
2191,C,NA19238,0,2
2192,C,HG01119,0,2
2193,C,HG01121,0,2
2194,C,HG01124,0,2
2195,C,HG01130,0,2
2196,C,HG01131,0,2
2197,C,HG01133,0,2
2198,C,HG01134,0,2
2199,C,HG01136,0,2
2200,C,HG01137,0,2
2201,C,HG01142,0,2
2202,C,HG01148,0,2
2203,C,HG01256,0,2
2204,C,HG01257,0,2
2205,C,HG01259,0,2
2206,C,HG01269,0,2
2207,C,HG01275,0,2
2208,C,HG01278,0,2
2209,C,HG01284,0,2
2210,C,HG01341,0,2
2211,C,HG01344,0,2
2212,C,HG01345,0,2
2213,C,HG01347,0,2
2214,C,HG01348,0,2
2215,C,HG01356,0,2
2216,C,HG01362,0,2
2217,C,HG01366,0,2
2218,C,HG01375,0,2
2219,C,HG01377,0,2
2220,C,HG01384,0,2
2221,C,HG01389,0,2
2222,C,HG01390,0,2
2223,C,HG01447,0,2
2224,C,HG01453,0,2
2225,C,HG01455,0,2
2226,C,HG01464,0,2
2227,C,HG01465,0,2
2228,C,HG01474,0,2
2229,C,HG01479,0,2
2230,C,HG01489,0,2
2231,C,HG01492,0,2
2232,C,HG01494,0,2
2233,C,HG01550,0,2
2234,C,HG01551,0,2
2235,C,NA19651,0,2
2236,C,NA19652,0,2
2237,C,NA19654,0,2
2238,C,NA19655,0,2
2239,C,NA19657,0,2
2240,C,NA19658,0,2
2241,C,NA19660,0,2
2242,C,NA19661,0,2
2243,C,NA19663,0,2
2244,C,NA19664,0,2
2245,C,NA19669,0,2
2246,C,NA19675,0,2
2247,C,NA19676,0,2
2248,C,NA19679,0,2
2249,C,NA19717,0,2
2250,C,NA19720,0,2
2251,C,NA19723,0,2
2252,C,NA19728,0,2
2253,C,NA19729,0,2
2254,C,NA19734,0,2
2255,C,NA19735,0,2
2256,C,NA19740,0,2
2257,C,NA19747,0,2
2258,C,NA19749,0,2
2259,C,NA19750,0,2
2260,C,NA19758,0,2
2261,C,NA19759,0,2
2262,C,NA19762,0,2
2263,C,NA19770,0,2
2264,C,NA19774,0,2
2265,C,NA19782,0,2
2266,C,NA19786,0,2
2267,C,NA19789,0,2
2268,C,HG01566,0,2
2269,C,HG01571,0,2
2270,C,HG01572,0,2
2271,C,HG01577,0,2
2272,C,HG01578,0,2
2273,C,HG01917,0,2
2274,C,HG01918,0,2
2275,C,HG01923,0,2
2276,C,HG01932,0,2
2277,C,HG01933,0,2
2278,C,HG01935,0,2
2279,C,HG01939,0,2
2280,C,HG01942,0,2
2281,C,HG01945,0,2
2282,C,HG01947,0,2
2283,C,HG01948,0,2
2284,C,HG01950,0,2
2285,C,HG01951,0,2
2286,C,HG01953,0,2
2287,C,HG01961,0,2
2288,C,HG01965,0,2
2289,C,HG01967,0,2
2290,C,HG01971,0,2
2291,C,HG01977,0,2
2292,C,HG01982,0,2
2293,C,HG01983,0,2
2294,C,HG01991,0,2
2295,C,HG01992,0,2
2296,C,HG01997,0,2
2297,C,HG02003,0,2
2298,C,HG02006,0,2
2299,C,HG02089,0,2
2300,C,HG02105,0,2
2301,C,HG02146,0,2
2302,C,HG02253,0,2
2303,C,HG02265,0,2
2304,C,HG02266,0,2
2305,C,HG02271,0,2
2306,C,HG02274,0,2
2307,C,HG02275,0,2
2308,C,HG02277,0,2
2309,C,HG02285,0,2
2310,C,HG02291,0,2
2311,C,HG02292,0,2
2312,C,HG00551,0,2
2313,C,HG00637,0,2
2314,C,HG00641,0,2
2315,C,HG00731,0,2
2316,C,HG00736,0,2
2317,C,HG00737,0,2
2318,C,HG00739,0,2
2319,C,HG00740,0,2
2320,C,HG01047,0,2
2321,C,HG01048,0,2
2322,C,HG01054,0,2
2323,C,HG01055,0,2
2324,C,HG01058,0,2
2325,C,HG01060,0,2
2326,C,HG01066,0,2
2327,C,HG01072,0,2
2328,C,HG01073,0,2
2329,C,HG01085,0,2
2330,C,HG01086,0,2
2331,C,HG01089,0,2
2332,C,HG01101,0,2
2333,C,HG01102,0,2
2334,C,HG01104,0,2
2335,C,HG01107,0,2
2336,C,HG01108,0,2
2337,C,HG01167,0,2
2338,C,HG01168,0,2
2339,C,HG01174,0,2
2340,C,HG01187,0,2
2341,C,HG01188,0,2
2342,C,HG01197,0,2
2343,C,HG01198,0,2
2344,C,HG01241,0,2
2345,C,HG01242,0,2
2346,C,HG01286,0,2
2347,C,HG01302,0,2
2348,C,HG01308,0,2
2349,C,HG01311,0,2
2350,C,HG01392,0,2
2351,C,HG01396,0,2
2352,C,HG01398,0,2
2353,C,HG01412,0,2
2354,C,HG00759,0,2
2355,C,HG00766,0,2
2356,C,HG00844,0,2
2357,C,HG00881,0,2
2358,C,HG00982,0,2
2359,C,HG00983,0,2
2360,C,HG01028,0,2
2361,C,HG01794,0,2
2362,C,HG01796,0,2
2363,C,HG01798,0,2
2364,C,HG01800,0,2
2365,C,HG01805,0,2
2366,C,HG01806,0,2
2367,C,HG01807,0,2
2368,C,HG01809,0,2
2369,C,HG01813,0,2
2370,C,HG01815,0,2
2371,C,HG01817,0,2
2372,C,HG02152,0,2
2373,C,HG02153,0,2
2374,C,HG02154,0,2
2375,C,HG02155,0,2
2376,C,HG02156,0,2
2377,C,HG02164,0,2
2378,C,HG02165,0,2
2379,C,HG02178,0,2
2380,C,HG02180,0,2
2381,C,HG02182,0,2
2382,C,HG02184,0,2
2383,C,HG02250,0,2
2384,C,HG02364,0,2
2385,C,HG02367,0,2
2386,C,HG02372,0,2
2387,C,HG02382,0,2
2388,C,HG02384,0,2
2389,C,HG02390,0,2
2390,C,HG02402,0,2
2391,C,HG02410,0,2
2392,C,NA18525,0,2
2393,C,NA18526,0,2
2394,C,NA18528,0,2
2395,C,NA18530,0,2
2396,C,NA18532,0,2
2397,C,NA18537,0,2
2398,C,NA18538,0,2
2399,C,NA18539,0,2
2400,C,NA18544,0,2
2401,C,NA18546,0,2
2402,C,NA18552,0,2
2403,C,NA18553,0,2
2404,C,NA18555,0,2
2405,C,NA18565,0,2
2406,C,NA18566,0,2
2407,C,NA18567,0,2
2408,C,NA18570,0,2
2409,C,NA18571,0,2
2410,C,NA18577,0,2
2411,C,NA18579,0,2
2412,C,NA18591,0,2
2413,C,NA18592,0,2
2414,C,NA18595,0,2
2415,C,NA18599,0,2
2416,C,NA18603,0,2
2417,C,NA18605,0,2
2418,C,NA18612,0,2
2419,C,NA18616,0,2
2420,C,NA18621,0,2
2421,C,NA18623,0,2
2422,C,NA18625,0,2
2423,C,NA18632,0,2
2424,C,NA18637,0,2
2425,C,NA18639,0,2
2426,C,NA18642,0,2
2427,C,HG00404,0,2
2428,C,HG00407,0,2
2429,C,HG00409,0,2
2430,C,HG00418,0,2
2431,C,HG00419,0,2
2432,C,HG00427,0,2
2433,C,HG00436,0,2
2434,C,HG00442,0,2
2435,C,HG00443,0,2
2436,C,HG00446,0,2
2437,C,HG00449,0,2
2438,C,HG00452,0,2
2439,C,HG00464,0,2
2440,C,HG00472,0,2
2441,C,HG00475,0,2
2442,C,HG00479,0,2
2443,C,HG00513,0,2
2444,C,HG00530,0,2
2445,C,HG00537,0,2
2446,C,HG00565,0,2
2447,C,HG00566,0,2
2448,C,HG00583,0,2
2449,C,HG00584,0,2
2450,C,HG00589,0,2
2451,C,HG00596,0,2
2452,C,HG00607,0,2
2453,C,HG00608,0,2
2454,C,HG00610,0,2
2455,C,HG00619,0,2
2456,C,HG00622,0,2
2457,C,HG00626,0,2
2458,C,HG00632,0,2
2459,C,HG00634,0,2
2460,C,HG00650,0,2
2461,C,HG00651,0,2
2462,C,HG00657,0,2
2463,C,HG00684,0,2
2464,C,HG00692,0,2
2465,C,HG00702,0,2
2466,C,HG00717,0,2
2467,C,NA18940,0,2
2468,C,NA18941,0,2
2469,C,NA18942,0,2
2470,C,NA18944,0,2
2471,C,NA18946,0,2
2472,C,NA18947,0,2
2473,C,NA18953,0,2
2474,C,NA18956,0,2
2475,C,NA18960,0,2
2476,C,NA18965,0,2
2477,C,NA18966,0,2
2478,C,NA18968,0,2
2479,C,NA18969,0,2
2480,C,NA18971,0,2
2481,C,NA18972,0,2
2482,C,NA18974,0,2
2483,C,NA18977,0,2
2484,C,NA18980,0,2
2485,C,NA18981,0,2
2486,C,NA18983,0,2
2487,C,NA18988,0,2
2488,C,NA18989,0,2
2489,C,NA19001,0,2
2490,C,NA19003,0,2
2491,C,NA19011,0,2
2492,C,NA19012,0,2
2493,C,NA19055,0,2
2494,C,NA19059,0,2
2495,C,NA19068,0,2
2496,C,NA19070,0,2
2497,C,NA19080,0,2
2498,C,NA19086,0,2
2499,C,HG01595,0,2
2500,C,HG01596,0,2
2501,C,HG01597,0,2
2502,C,HG01598,0,2
2503,C,HG01600,0,2
2504,C,HG01840,0,2
2505,C,HG01846,0,2
2506,C,HG01851,0,2
2507,C,HG01853,0,2
2508,C,HG01859,0,2
2509,C,HG01863,0,2
2510,C,HG01865,0,2
2511,C,HG01866,0,2
2512,C,HG01870,0,2
2513,C,HG01871,0,2
2514,C,HG01872,0,2
2515,C,HG01873,0,2
2516,C,HG02016,0,2
2517,C,HG02017,0,2
2518,C,HG02020,0,2
2519,C,HG02031,0,2
2520,C,HG02058,0,2
2521,C,HG02060,0,2
2522,C,HG02064,0,2
2523,C,HG02067,0,2
2524,C,HG02069,0,2
2525,C,HG02072,0,2
2526,C,HG02079,0,2
2527,C,HG02081,0,2
2528,C,HG02082,0,2
2529,C,HG02087,0,2
2530,C,HG02116,0,2
2531,C,HG02121,0,2
2532,C,HG02128,0,2
2533,C,HG02130,0,2
2534,C,HG02133,0,2
2535,C,HG02136,0,2
2536,C,HG02137,0,2
2537,C,HG02138,0,2
2538,C,HG02139,0,2
2539,C,HG02521,0,2
2540,C,HG02522,0,2
2541,C,HG02524,0,2
2542,C,NA06989,0,2
2543,C,NA07048,0,2
2544,C,NA10851,0,2
2545,C,NA12878,0,2
2546,C,NA12889,0,2
2547,C,NA12890,0,2
2548,C,NA12891,0,2
2549,C,NA12892,0,2
2550,C,HG00171,0,2
2551,C,HG00173,0,2
2552,C,HG00188,0,2
2553,C,HG00190,0,2
2554,C,HG00268,0,2
2555,C,HG00269,0,2
2556,C,HG00271,0,2
2557,C,HG00273,0,2
2558,C,HG00274,0,2
2559,C,HG00278,0,2
2560,C,HG00282,0,2
2561,C,HG00284,0,2
2562,C,HG00311,0,2
2563,C,HG00312,0,2
2564,C,HG00313,0,2
2565,C,HG00315,0,2
2566,C,HG00321,0,2
2567,C,HG00323,0,2
2568,C,HG00324,0,2
2569,C,HG00325,0,2
2570,C,HG00334,0,2
2571,C,HG00335,0,2
2572,C,HG00336,0,2
2573,C,HG00338,0,2
2574,C,HG00342,0,2
2575,C,HG00346,0,2
2576,C,HG00349,0,2
2577,C,HG00357,0,2
2578,C,HG00360,0,2
2579,C,HG00361,0,2
2580,C,HG00365,0,2
2581,C,HG00367,0,2
2582,C,HG00368,0,2
2583,C,HG00377,0,2
2584,C,HG00378,0,2
2585,C,HG00381,0,2
2586,C,HG00096,0,2
2587,C,HG00099,0,2
2588,C,HG00100,0,2
2589,C,HG00101,0,2
2590,C,HG00103,0,2
2591,C,HG00106,0,2
2592,C,HG00107,0,2
2593,C,HG00111,0,2
2594,C,HG00114,0,2
2595,C,HG00117,0,2
2596,C,HG00120,0,2
2597,C,HG00123,0,2
2598,C,HG00124,0,2
2599,C,HG00125,0,2
2600,C,HG00128,0,2
2601,C,HG00129,0,2
2602,C,HG00130,0,2
2603,C,HG00131,0,2
2604,C,HG00133,0,2
2605,C,HG00137,0,2
2606,C,HG00139,0,2
2607,C,HG00141,0,2
2608,C,HG00146,0,2
2609,C,HG00148,0,2
2610,C,HG00149,0,2
2611,C,HG00152,0,2
2612,C,HG00157,0,2
2613,C,HG00158,0,2
2614,C,HG00159,0,2
2615,C,HG00235,0,2
2616,C,HG00242,0,2
2617,C,HG00243,0,2
2618,C,HG00247,0,2
2619,C,HG00252,0,2
2620,C,HG00254,0,2
2621,C,HG00255,0,2
2622,C,HG00258,0,2
2623,C,HG00261,0,2
2624,C,HG01789,0,2
2625,C,HG01791,0,2
2626,C,HG01500,0,2
2627,C,HG01504,0,2
2628,C,HG01506,0,2
2629,C,HG01507,0,2
2630,C,HG01509,0,2
2631,C,HG01512,0,2
2632,C,HG01513,0,2
2633,C,HG01518,0,2
2634,C,HG01519,0,2
2635,C,HG01525,0,2
2636,C,HG01527,0,2
2637,C,HG01530,0,2
2638,C,HG01602,0,2
2639,C,HG01605,0,2
2640,C,HG01606,0,2
2641,C,HG01608,0,2
2642,C,HG01612,0,2
2643,C,HG01617,0,2
2644,C,HG01626,0,2
2645,C,HG01630,0,2
2646,C,HG01673,0,2
2647,C,HG01676,0,2
2648,C,HG01678,0,2
2649,C,HG01680,0,2
2650,C,HG01684,0,2
2651,C,HG01694,0,2
2652,C,HG01699,0,2
2653,C,HG01700,0,2
2654,C,HG01756,0,2
2655,C,HG01765,0,2
2656,C,HG01766,0,2
2657,C,HG01773,0,2
2658,C,HG01776,0,2
2659,C,HG01779,0,2
2660,C,HG01786,0,2
2661,C,HG02223,0,2
2662,C,HG02224,0,2
2663,C,HG02231,0,2
2664,C,HG02238,0,2
2665,C,HG02239,0,2
2666,C,NA20503,0,2
2667,C,NA20504,0,2
2668,C,NA20505,0,2
2669,C,NA20514,0,2
2670,C,NA20520,0,2
2671,C,NA20525,0,2
2672,C,NA20526,0,2
2673,C,NA20530,0,2
2674,C,NA20531,0,2
2675,C,NA20532,0,2
2676,C,NA20534,0,2
2677,C,NA20536,0,2
2678,C,NA20538,0,2
2679,C,NA20539,0,2
2680,C,NA20540,0,2
2681,C,NA20585,0,2
2682,C,NA20587,0,2
2683,C,NA20588,0,2
2684,C,NA20753,0,2
2685,C,NA20757,0,2
2686,C,NA20761,0,2
2687,C,NA20762,0,2
2688,C,NA20764,0,2
2689,C,NA20769,0,2
2690,C,NA20775,0,2
2691,C,NA20778,0,2
2692,C,NA20785,0,2
2693,C,NA20787,0,2
2694,C,NA20795,0,2
2695,C,NA20801,0,2
2696,C,NA20805,0,2
2697,C,NA20810,0,2
2698,C,NA20813,0,2
2699,C,NA20822,0,2
2700,C,HG03009,0,2
2701,C,HG03593,2,2
2702,C,HG03595,2,2
2703,C,HG03598,2,2
2704,C,HG03600,1,2
2705,C,HG03604,2,2
2706,C,HG03607,2,2
2707,C,HG03793,0,2
2708,C,HG03794,2,2
2709,C,HG03797,0,2
2710,C,HG03800,0,2
2711,C,HG03802,2,2
2712,C,HG03803,2,2
2713,C,HG03805,2,2
2714,C,HG03809,2,2
2715,C,HG03812,2,2
2716,C,HG03821,2,2
2717,C,HG03824,2,2
2718,C,HG03830,2,2
2719,C,HG03904,0,2
2720,C,HG03916,0,2
2721,C,HG03925,0,2
2722,C,HG03928,0,2
2723,C,HG03929,0,2
2724,C,HG03931,0,2
2725,C,HG03940,0,2
2726,C,HG03941,0,2
2727,C,HG04128,0,2
2728,C,HG04131,0,2
2729,C,HG04132,0,2
2730,C,HG04140,0,2
2731,C,HG04146,0,2
2732,C,HG04147,0,2
2733,C,HG04149,0,2
2734,C,HG04156,0,2
2735,C,HG04177,0,2
2736,C,HG04180,0,2
2737,C,HG04183,0,2
2738,C,HG04186,0,2
2739,C,HG04191,0,2
2740,C,HG04192,0,2
2741,C,HG04194,0,2
2742,C,NA20846,0,2
2743,C,NA20847,0,2
2744,C,NA20852,0,2
2745,C,NA20853,0,2
2746,C,NA20858,0,2
2747,C,NA20861,0,2
2748,C,NA20863,0,2
2749,C,NA20866,0,2
2750,C,NA20867,0,2
2751,C,NA20873,0,2
2752,C,NA20876,0,2
2753,C,NA20883,0,2
2754,C,NA20885,0,2
2755,C,NA20888,0,2
2756,C,NA20890,0,2
2757,C,NA20893,0,2
2758,C,NA20896,0,2
2759,C,NA20898,0,2
2760,C,NA20899,0,2
2761,C,NA20900,0,2
2762,C,NA20901,0,2
2763,C,NA21098,0,2
2764,C,NA21099,0,2
2765,C,NA21101,0,2
2766,C,NA21102,0,2
2767,C,NA21103,0,2
2768,C,NA21110,0,2
2769,C,NA21111,0,2
2770,C,NA21113,0,2
2771,C,NA21114,0,2
2772,C,NA21117,0,2
2773,C,NA21118,0,2
2774,C,NA21120,0,2
2775,C,NA21124,0,2
2776,C,NA21126,0,2
2777,C,NA21127,0,2
2778,C,NA21142,0,2
2779,C,HG03714,2,2
2780,C,HG03721,1,2
2781,C,HG03722,2,2
2782,C,HG03727,0,2
2783,C,HG03729,2,2
2784,C,HG03730,2,2
2785,C,HG03742,2,2
2786,C,HG03780,2,2
2787,C,HG03781,2,2
2788,C,HG03784,2,2
2789,C,HG03786,2,2
2790,C,HG03792,2,2
2791,C,HG03862,0,2
2792,C,HG03863,0,2
2793,C,HG03869,0,2
2794,C,HG03870,0,2
2795,C,HG03871,0,2
2796,C,HG03872,0,2
2797,C,HG03882,0,2
2798,C,HG03963,0,2
2799,C,HG03965,0,2
2800,C,HG03968,0,2
2801,C,HG03972,0,2
2802,C,HG03973,0,2
2803,C,HG03976,0,2
2804,C,HG03977,0,2
2805,C,HG04014,0,2
2806,C,HG04015,0,2
2807,C,HG04017,0,2
2808,C,HG04018,0,2
2809,C,HG04020,0,2
2810,C,HG04022,0,2
2811,C,HG04024,0,2
2812,C,HG04025,0,2
2813,C,HG04062,0,2
2814,C,HG04070,0,2
2815,C,HG04118,0,2
2816,C,HG04198,0,2
2817,C,HG04200,0,2
2818,C,HG01583,0,2
2819,C,HG01586,0,2
2820,C,HG01589,0,2
2821,C,HG02490,0,2
2822,C,HG02493,0,2
2823,C,HG02494,0,2
2824,C,HG02597,0,2
2825,C,HG02600,0,2
2826,C,HG02604,0,2
2827,C,HG02657,0,2
2828,C,HG02661,0,2
2829,C,HG02681,0,2
2830,C,HG02684,0,2
2831,C,HG02685,0,2
2832,C,HG02687,0,2
2833,C,HG02688,0,2
2834,C,HG02690,0,2
2835,C,HG02691,0,2
2836,C,HG02697,0,2
2837,C,HG02724,0,2
2838,C,HG02727,0,2
2839,C,HG02728,0,2
2840,C,HG02737,0,2
2841,C,HG02781,0,2
2842,C,HG02789,0,2
2843,C,HG02793,0,2
2844,C,HG03015,0,2
2845,C,HG03016,0,2
2846,C,HG03019,0,2
2847,C,HG03228,2,2
2848,C,HG03238,2,2
2849,C,HG03633,1,2
2850,C,HG03639,1,2
2851,C,HG03640,2,2
2852,C,HG03650,2,2
2853,C,HG03703,2,2
2854,C,HG03705,1,2
2855,C,HG03708,2,2
2856,C,HG03709,2,2
2857,C,HG03761,2,2
2858,C,HG03644,2,2
2859,C,HG03645,2,2
2860,C,HG03672,2,2
2861,C,HG03673,2,2
2862,C,HG03681,1,2
2863,C,HG03686,2,2
2864,C,HG03687,2,2
2865,C,HG03689,2,2
2866,C,HG03690,2,2
2867,C,HG03695,1,2
2868,C,HG03697,2,2
2869,C,HG03711,2,2
2870,C,HG03740,2,2
2871,C,HG03741,0,2
2872,C,HG03746,2,2
2873,C,HG03753,2,2
2874,C,HG03756,2,2
2875,C,HG03760,2,2
2876,C,HG03836,0,2
2877,C,HG03837,0,2
2878,C,HG03838,0,2
2879,C,HG03842,0,2
2880,C,HG03844,0,2
2881,C,HG03848,0,2
2882,C,HG03854,0,2
2883,C,HG03856,0,2
2884,C,HG03886,0,2
2885,C,HG03888,0,2
2886,C,HG03890,0,2
2887,C,HG03894,0,2
2888,C,HG03895,0,2
2889,C,HG03900,0,2
2890,C,HG03947,0,2
2891,C,HG03990,0,2
2892,C,HG03999,0,2
2893,C,HG04006,0,2
2894,C,HG04039,0,2
2895,C,HG04099,0,2
2896,C,HG04210,0,2
2897,C,HG04227,0,2
2898,DQB1,HG01879,0,2
2899,DQB1,HG01880,0,2
2900,DQB1,HG01883,0,2
2901,DQB1,HG01890,0,2
2902,DQB1,HG01894,0,2
2903,DQB1,HG01896,0,2
2904,DQB1,HG01915,0,2
2905,DQB1,HG01985,0,2
2906,DQB1,HG01988,0,2
2907,DQB1,HG01990,0,2
2908,DQB1,HG02009,0,2
2909,DQB1,HG02010,0,2
2910,DQB1,HG02012,0,2
2911,DQB1,HG02013,0,2
2912,DQB1,HG02014,0,2
2913,DQB1,HG02053,0,2
2914,DQB1,HG02095,0,2
2915,DQB1,HG02107,0,2
2916,DQB1,HG02111,0,2
2917,DQB1,HG02143,0,2
2918,DQB1,HG02144,0,2
2919,DQB1,HG02283,0,2
2920,DQB1,HG02284,0,2
2921,DQB1,HG02307,0,2
2922,DQB1,HG02308,0,2
2923,DQB1,HG02309,0,2
2924,DQB1,HG02314,0,2
2925,DQB1,HG02318,0,2
2926,DQB1,HG02325,0,2
2927,DQB1,HG02332,0,2
2928,DQB1,HG02337,0,2
2929,DQB1,HG02420,0,2
2930,DQB1,HG02429,0,2
2931,DQB1,HG02442,0,2
2932,DQB1,HG02445,0,2
2933,DQB1,HG02455,0,2
2934,DQB1,HG02477,0,2
2935,DQB1,HG02478,0,2
2936,DQB1,HG02485,0,2
2937,DQB1,HG02496,0,2
2938,DQB1,HG02545,0,2
2939,DQB1,HG02546,0,2
2940,DQB1,HG02554,0,2
2941,DQB1,HG02558,0,2
2942,DQB1,HG02577,0,2
2943,DQB1,HG02580,0,2
2944,DQB1,NA19700,0,2
2945,DQB1,NA19701,0,2
2946,DQB1,NA19703,0,2
2947,DQB1,NA19707,0,2
2948,DQB1,NA19711,0,2
2949,DQB1,NA19818,0,2
2950,DQB1,NA19819,0,2
2951,DQB1,NA19834,0,2
2952,DQB1,NA19835,0,2
2953,DQB1,NA19900,0,2
2954,DQB1,NA19901,0,2
2955,DQB1,NA19904,0,2
2956,DQB1,NA19908,0,2
2957,DQB1,NA19909,0,2
2958,DQB1,NA19916,0,2
2959,DQB1,NA19921,0,2
2960,DQB1,NA19985,0,2
2961,DQB1,NA20127,0,2
2962,DQB1,NA20276,0,2
2963,DQB1,NA20278,0,2
2964,DQB1,NA20281,0,2
2965,DQB1,NA20289,0,2
2966,DQB1,NA20294,0,2
2967,DQB1,NA20298,0,2
2968,DQB1,NA20314,0,2
2969,DQB1,NA20332,0,2
2970,DQB1,NA20334,0,2
2971,DQB1,NA20336,0,2
2972,DQB1,NA20342,0,2
2973,DQB1,NA20346,0,2
2974,DQB1,NA20348,0,2
2975,DQB1,NA20356,0,2
2976,DQB1,NA20357,0,2
2977,DQB1,NA20359,0,2
2978,DQB1,HG02922,0,2
2979,DQB1,HG02938,0,2
2980,DQB1,HG02943,0,2
2981,DQB1,HG02944,0,2
2982,DQB1,HG02953,0,2
2983,DQB1,HG02970,0,2
2984,DQB1,HG02971,0,2
2985,DQB1,HG02976,0,2
2986,DQB1,HG03100,0,2
2987,DQB1,HG03103,0,2
2988,DQB1,HG03105,0,2
2989,DQB1,HG03108,0,2
2990,DQB1,HG03109,0,2
2991,DQB1,HG03111,0,2
2992,DQB1,HG03112,0,2
2993,DQB1,HG03114,0,2
2994,DQB1,HG03115,0,2
2995,DQB1,HG03117,0,2
2996,DQB1,HG03124,0,2
2997,DQB1,HG03127,0,2
2998,DQB1,HG03130,0,2
2999,DQB1,HG03132,0,2
3000,DQB1,HG03133,0,2
3001,DQB1,HG03159,0,2
3002,DQB1,HG03163,0,2
3003,DQB1,HG03171,0,2
3004,DQB1,HG03172,0,2
3005,DQB1,HG03189,2,2
3006,DQB1,HG03193,2,2
3007,DQB1,HG03198,1,2
3008,DQB1,HG03199,2,2
3009,DQB1,HG03265,2,2
3010,DQB1,HG03300,2,2
3011,DQB1,HG03301,1,2
3012,DQB1,HG03303,2,2
3013,DQB1,HG03307,2,2
3014,DQB1,HG03311,1,2
3015,DQB1,HG03342,1,2
3016,DQB1,HG03361,0,2
3017,DQB1,HG03372,2,2
3018,DQB1,HG03373,1,2
3019,DQB1,HG03493,0,2
3020,DQB1,HG03499,2,2
3021,DQB1,HG03508,0,2
3022,DQB1,HG03511,0,2
3023,DQB1,HG03517,2,2
3024,DQB1,HG03518,2,2
3025,DQB1,HG03521,2,2
3026,DQB1,HG02561,0,2
3027,DQB1,HG02562,0,2
3028,DQB1,HG02568,0,2
3029,DQB1,HG02573,0,2
3030,DQB1,HG02582,0,2
3031,DQB1,HG02585,0,2
3032,DQB1,HG02588,0,2
3033,DQB1,HG02595,0,2
3034,DQB1,HG02611,0,2
3035,DQB1,HG02634,0,2
